#{"t_start": 1785875233.4375637, "env_id": "None"}
r,l,t
9.75,1,0.087253
11.745,2,0.108272
9.49,4,0.144978
11.495,3,0.173091
9.75,1,0.179476
11.995,1,0.188649
11.995,1,0.197275
9.75,1,0.205949
11.995,1,0.21578
11.495,3,0.243387
11.995,1,0.251493
9.75,1,0.259795
10.661667,1,0.284432
10.573333,5,0.335227
10.975,9,0.410308
11.495,3,0.433522
10.411667,2,0.449708
9.75,1,0.458608
9.75,1,0.466652
11.485,5,0.508318
11.225,8,0.56984
9.75,1,0.578045
11.495,3,0.604183
10.401667,4,0.638762
8.013333,27,0.862906
11.745,2,0.879298
10.151667,5,0.918359
10.293333,12,1.019304
11.323333,2,1.03538
9.75,1,1.0419
10.823333,4,1.073482
11.205,12,1.169432
9.783333,16,1.297209
10.283333,14,1.492851
7.796667,35,1.769276
8.228333,29,1.997946
10.396667,5,2.03883
11.745,2,2.055456
7.815,49,2.446143
11.323333,2,2.463071
9.778333,13,2.561098
11.995,1,2.572069
9.663333,40,2.881842
8.938333,34,3.153168
10.401667,4,3.185541
10.773333,14,3.297335
7.385,37,3.584307
6.923333,49,3.973891
10.725,6,4.019341
9.48,6,4.067777
9.336667,21,4.23206
5.046667,95,4.978151
8.165,28,5.20192
8.586667,24,5.39229
9.336667,21,5.556325
8.441667,57,5.999769
9.75,1,6.006432
11.725,6,6.053823
11.151667,5,6.092647
9.75,1,6.099986
10.073333,7,6.155004
10.328333,1,6.163705
9.265,53,6.587039
6.845,47,6.950687
10.503333,19,7.10191
7.073333,68,7.632724
7.971667,53,8.04493
10.995,5,8.082345
10.175,18,13.936544
10.048333,8,14.005534
11.995,1,14.013368
9.78,39,14.393862
11.323333,2,14.410676
9.98,48,14.803514
10.195,1,14.812022
10.661667,1,14.820484
9.405,74,15.413347
10.656667,2,15.431062
11.995,1,15.439593
9.68,28,15.662123
11.995,1,15.670566
10.18,26,15.882564
7.865,57,16.346046
11.105,10,16.424862
10.39,2,16.442947
10.195,1,16.45092
10.69,22,16.632497
8.675,73,17.221191
10.785,25,17.422165
10.37,6,17.471316
11.303333,6,17.519721
11.97,6,17.567993
11.995,1,17.576785
11.315,17,17.711034
10.87,17,17.847224
11.22,27,18.07001
9.53,40,18.396993
8.845,57,18.849859
8.69,92,19.590949
11.255,29,19.823482
10.661667,1,19.832638
10.235,68,20.388031
11.0,22,20.563823
9.925,19,20.711816
9.625,17,20.851388
10.69,22,21.032283
11.995,1,21.041353
11.05,12,21.141495
10.735,4,21.174883
11.46,28,21.399814
-3.995,100,22.217166
11.17,6,28.014556
10.325,6,28.066969
10.995,1,28.075575
11.355,9,28.15272
10.76,8,28.218543
11.16,8,28.285526
10.656667,2,28.304001
9.99,2,28.321639
10.715,8,28.391084
10.945,11,28.48761
10.661667,1,28.496851
10.78,4,28.530778
10.425,17,28.674656
11.995,1,28.683201
11.385,3,28.708541
11.385,3,28.737731
11.17,6,28.790323
10.79,2,28.80746
10.595,1,28.816098
10.661667,1,28.824508
10.985,3,28.849984
11.59,2,28.867805
10.328333,1,28.876473
11.19,2,28.893397
10.92,7,28.951714
11.323333,2,28.970042
10.79,2,28.98733
10.39,2,29.004926
9.99,2,29.021875
11.995,1,29.034632
9.723333,15,29.163614
11.995,1,29.172235
11.18,4,29.204409
10.756667,13,29.311273
11.191667,6,29.360903
10.53,5,29.402712
10.985,3,29.428215
10.838333,19,29.583935
10.888333,9,29.657962
10.55,32,29.922695
11.745,2,29.94014
10.006667,3,29.967036
11.313333,4,30.000301
11.365,7,30.059122
11.995,1,30.069125
-3.571667,100,30.902164
9.75,1,30.911754
11.05,12,31.011226
11.995,1,31.019873
9.188333,55,31.477295
10.195,1,31.485773
10.878333,11,31.575862
9.971667,54,32.024476
-2.815,100,32.848672
9.516667,65,33.380453
9.99,2,33.397135
-2.325,100,34.219716
9.64,36,34.519913
10.72,16,34.65945
10.48,15,34.780545
10.393333,41,35.117184
10.641667,5,35.161257
11.24,23,35.347795
10.446667,26,35.564145
9.973333,14,35.680716
10.878333,11,35.773909
9.505,32,36.03731
10.901667,15,36.1592
10.591667,15,36.284467
9.505,32,42.45401
10.483333,10,42.546784
10.79,2,42.566398
10.78,4,42.603984
10.601667,13,42.721506
11.441667,5,42.766701
10.433333,20,42.940103
10.908333,5,42.983142
10.523333,2,43.000379
11.036667,6,43.053424
10.778333,31,43.320905
11.036667,6,43.3734
10.925,6,43.423785
9.99,2,43.441149
9.99,2,43.457321
10.79,2,43.473541
10.918333,3,43.497723
11.3,11,43.593148
10.39,2,43.611747
11.033333,11,43.706282
11.995,1,43.715628
10.491667,48,44.125552
11.303333,6,44.175197
10.398333,9,44.252383
11.303333,6,44.302812
10.79,2,44.3218
11.19,2,44.338331
9.99,2,44.358046
11.385,3,44.384742
10.668333,4,44.419055
11.18,4,44.45188
10.19,24,44.655427
11.046667,4,44.689829
10.908333,5,44.732743
10.651667,3,44.757869
11.056667,2,44.775832
10.328333,1,44.784488
11.995,1,44.792034
11.441667,5,44.840481
11.036667,6,44.891159
10.585,3,44.919414
10.79,2,44.937766
11.313333,4,44.974202
11.273333,12,45.07802
10.385,3,45.103353
11.052857,18,45.341208
-2.847857,100,46.167127
8.211667,99,46.981251
11.112857,6,47.0293
