#{"t_start": 1785438207.5245142, "env_id": "None"}
r,l,t
-2.0,1,2.303974
-2.0,1,2.306284
-2.0,1,2.308484
-2.0,1,2.310673
-2.0,1,2.312802
-2.0,1,2.314883
-2.0,1,2.316913
-2.0,1,2.319041
-2.0,1,2.321113
-2.0,1,2.322922
-2.0,1,2.324943
-2.0,1,2.326761
-2.0,1,2.328551
-2.0,1,2.330364
-2.0,1,2.332419
-2.0,1,2.334259
-2.0,1,2.336024
-2.0,1,2.33784
-2.0,1,2.339651
-2.0,1,2.341456
-2.0,1,2.343246
-2.0,1,2.345074
-2.0,1,2.346863
-2.0,1,2.34865
-2.0,1,2.350463
-2.0,1,2.352245
-2.0,1,2.354043
-2.0,1,2.355823
-2.0,1,2.35763
-2.0,1,2.359687
-2.0,1,2.36174
-2.0,1,2.363753
-2.0,1,2.365631
-2.0,1,2.367392
-2.0,1,2.369193
-2.0,1,2.37103
-2.0,1,2.372808
-2.0,1,2.374605
-2.0,1,2.376379
-2.0,1,2.378181
-2.0,1,2.379948
-2.0,1,2.381748
-2.0,1,2.383528
-2.0,1,2.385328
-2.0,1,2.387111
-2.0,1,2.388924
-2.0,1,2.390809
-2.0,1,2.392605
-2.0,1,2.394432
-2.0,1,2.396202
-2.0,1,2.398003
-2.0,1,2.399818
-2.0,1,2.401636
-2.0,1,2.403444
-2.0,1,2.405241
-2.0,1,2.406998
-2.0,1,2.408907
-2.0,1,2.410723
-2.0,1,2.412519
-2.0,1,2.414309
-2.0,1,2.416101
-2.0,1,2.417926
-2.0,1,2.419711
-2.0,1,2.421533
-2.0,1,2.423306
-2.0,1,2.425154
-2.0,1,2.426965
-2.0,1,2.428758
-2.0,1,2.430552
-2.0,1,2.432347
-2.0,1,2.43414
-2.0,1,2.435915
-2.0,1,2.437747
-2.0,1,2.439575
-2.0,1,2.441377
-2.0,1,2.443188
-2.0,1,2.445031
-2.0,1,2.447168
-2.0,1,2.449369
-2.0,1,2.451185
-2.0,1,2.452938
-2.0,1,2.454638
-2.0,1,2.45634
-2.0,1,2.45809
-2.0,1,2.45985
-2.0,1,2.461753
-2.0,1,2.46352
-2.0,1,2.46527
-2.0,1,2.466999
-2.0,1,2.46874
-2.0,1,2.470467
-2.0,1,2.472194
-2.0,1,2.473938
-2.0,1,2.475803
-2.0,1,2.477554
-2.0,1,2.479278
-2.0,1,2.481073
-2.0,1,2.482791
-2.0,1,2.484629
-2.0,1,2.486425
-2.0,1,2.488117
-2.0,1,2.489902
-2.0,1,2.491795
-2.0,1,2.493558
-2.0,1,2.495379
-2.0,1,2.497272
-2.0,1,2.499103
-2.0,1,2.500915
-2.0,1,2.502692
-2.0,1,2.504474
-2.0,1,2.506327
-2.0,1,2.508274
-2.0,1,2.510118
-2.0,1,2.512007
-2.0,1,2.513817
-2.0,1,2.51569
-2.0,1,2.517575
-2.0,1,2.519419
-2.0,1,2.521325
-2.0,1,2.523139
-2.0,1,2.525171
-2.0,1,2.526973
-2.0,1,2.528746
-2.0,1,2.530666
-2.0,1,2.532512
-2.0,1,2.534408
-2.0,1,2.536293
-2.0,1,2.538227
-2.0,1,2.540134
-2.0,1,2.542159
-2.0,1,2.544163
-2.0,1,2.546084
-2.0,1,2.54801
-2.0,1,2.549861
-2.0,1,2.551715
-2.0,1,2.553607
-2.0,1,2.555454
-2.0,1,2.557384
-2.0,1,2.55923
-2.0,1,2.561189
-2.0,1,2.563094
-2.0,1,2.565126
-2.0,1,2.567034
-2.0,1,2.56897
-2.0,1,2.570892
-2.0,1,2.572779
-2.0,1,2.574832
-2.0,1,2.576851
-2.0,1,2.578752
-2.0,1,2.580681
-2.0,1,2.582585
-2.0,1,2.58451
-2.0,1,2.586423
-2.0,1,2.588402
-2.0,1,2.590372
-2.0,1,2.592398
-2.0,1,2.594432
-2.0,1,2.596435
-2.0,1,2.598463
-2.0,1,2.600463
-2.0,1,2.602479
-2.0,1,2.60448
-2.0,1,2.606505
-2.0,1,2.608535
-2.0,1,2.610525
-2.0,1,2.612534
-2.0,1,2.614619
-2.0,1,2.616612
-2.0,1,2.618598
-2.0,1,2.62064
-2.0,1,2.622693
-2.0,1,2.624708
-2.0,1,2.626693
-2.0,1,2.628721
-2.0,1,2.630757
-2.0,1,2.63278
-2.0,1,2.634803
-2.0,1,2.636792
-2.0,1,2.638798
-2.0,1,2.640829
-2.0,1,2.642801
-2.0,1,2.644755
-2.0,1,2.646734
-2.0,1,2.648977
-2.0,1,2.651055
-2.0,1,2.653127
-2.0,1,2.655132
-2.0,1,2.657198
-2.0,1,2.659271
-2.0,1,2.661396
-2.0,1,2.663403
-2.0,1,2.665295
-2.0,1,2.667256
-2.0,1,2.669266
-2.0,1,2.671374
-2.0,1,2.673428
-2.0,1,2.675568
-2.0,1,2.677548
-2.0,1,2.679608
-2.0,1,2.681577
-2.0,1,2.683547
-2.0,1,2.685594
-2.0,1,2.687693
-2.0,1,2.689692
-2.0,1,2.691729
-2.0,1,2.69381
-2.0,1,2.695844
-2.0,1,2.697955
-2.0,1,2.700001
-2.0,1,2.701958
-2.0,1,2.703891
-2.0,1,2.705862
-2.0,1,2.70788
-2.0,1,2.709957
-2.0,1,2.711927
-2.0,1,2.713983
-2.0,1,2.715939
-2.0,1,2.717956
-2.0,1,2.719911
-2.0,1,2.721915
-2.0,1,2.723863
-2.0,1,2.726037
-2.0,1,2.728071
-2.0,1,2.730235
-2.0,1,2.73238
-2.0,1,2.73444
-2.0,1,2.736473
-2.0,1,2.738583
-2.0,1,2.740721
-2.0,1,2.742907
-2.0,1,2.745071
-2.0,1,2.747223
-2.0,1,2.749379
-2.0,1,2.751521
-2.0,1,2.753711
-2.0,1,2.755801
-2.0,1,2.758025
-2.0,1,2.760199
-2.0,1,2.762331
-2.0,1,2.764457
-2.0,1,2.766608
-2.0,1,2.768741
-2.0,1,2.770885
-2.0,1,2.773019
-2.0,1,2.77517
-2.0,1,2.777378
-2.0,1,2.779481
-2.0,1,2.781614
-2.0,1,2.783805
-2.0,1,2.78596
-2.0,1,2.788069
-2.0,1,2.790235
-2.0,1,2.792453
-2.0,1,2.794606
-2.0,1,2.796786
-2.0,1,2.798941
-2.0,1,2.801026
-2.0,1,2.803063
-2.0,1,2.805121
-2.0,1,2.807162
-2.0,1,2.809265
-2.0,1,2.811392
-2.0,1,2.81355
-2.0,1,2.815682
-2.0,1,2.817895
-2.0,1,2.820026
-2.0,1,2.822226
-2.0,1,2.824436
-2.0,1,2.82662
-2.0,1,2.82878
-2.0,1,2.830958
-2.0,1,2.833149
-2.0,1,2.835348
-2.0,1,2.837533
-2.0,1,2.839727
-2.0,1,2.842099
-2.0,1,2.844465
-2.0,1,2.846711
-2.0,1,2.849099
-2.0,1,2.851388
-2.0,1,2.8536
-2.0,1,2.85574
-2.0,1,2.857957
-2.0,1,2.860291
-2.0,1,2.862568
-2.0,1,2.864779
-2.0,1,2.867026
-2.0,1,2.869247
-2.0,1,2.871316
-2.0,1,2.873416
-2.0,1,2.875561
-2.0,1,2.877688
-2.0,1,2.879757
-2.0,1,2.881981
-2.0,1,2.884186
-2.0,1,2.886428
-2.0,1,2.888614
-2.0,1,2.890847
-2.0,1,2.893084
-2.0,1,2.895292
-2.0,1,2.897522
-2.0,1,2.900162
-2.0,1,2.902378
-2.0,1,2.90456
-2.0,1,2.906768
-2.0,1,2.909252
-2.0,1,2.911293
-2.0,1,2.913504
-2.0,1,2.915877
-2.0,1,2.918071
-2.0,1,2.920235
-2.0,1,2.922423
-2.0,1,2.924642
-2.0,1,2.926804
-2.0,1,2.929019
-2.0,1,2.931278
-2.0,1,2.933444
-2.0,1,2.93571
-2.0,1,2.938163
-2.0,1,2.940558
-2.0,1,2.942916
-2.0,1,2.945318
-2.0,1,2.947351
-2.0,1,2.949554
-2.0,1,2.951753
-2.0,1,2.954039
-2.0,1,2.956125
-2.0,1,2.95834
-2.0,1,2.960519
-2.0,1,2.962877
-2.0,1,2.965166
-2.0,1,2.967343
-2.0,1,2.96958
-2.0,1,2.971887
-2.0,1,2.974101
-2.0,1,2.976316
-2.0,1,2.97851
-2.0,1,2.98072
-2.0,1,2.982862
-2.0,1,2.985063
-2.0,1,2.987246
-2.0,1,2.989441
-2.0,1,2.991621
-2.0,1,2.993933
-2.0,1,2.996019
-2.0,1,2.998143
-2.0,1,3.000321
-2.0,1,3.0025
-2.0,1,3.00466
-2.0,1,3.006858
-2.0,1,3.00907
-2.0,1,3.011251
-2.0,1,3.013393
-2.0,1,3.015582
-2.0,1,3.017818
-2.0,1,3.020007
-2.0,1,3.022233
-2.0,1,3.02439
-2.0,1,3.026606
-2.0,1,3.028847
-2.0,1,3.031307
-2.0,1,3.033458
-2.0,1,3.035596
-2.0,1,3.037758
-2.0,1,3.039939
-2.0,1,3.042145
-2.0,1,3.044482
