#{"t_start": 1785344707.5692933, "env_id": "None"}
r,l,t
-2.0,1,2.454661
-2.0,1,2.458068
-2.0,1,2.46122
-2.0,1,2.464443
-2.0,1,2.467717
-2.0,1,2.471171
-2.0,1,2.474027
-2.0,1,2.477147
-2.0,1,2.48079
-2.0,1,2.483524
-2.0,1,2.485864
-2.0,1,2.488235
-2.0,1,2.490575
-2.0,1,2.492951
-2.0,1,2.495329
-2.0,1,2.497707
-2.0,1,2.500046
-2.0,1,2.502389
-2.0,1,2.504766
-2.0,1,2.507112
-2.0,1,2.509734
-2.0,1,2.512188
-2.0,1,2.514648
-2.0,1,2.517012
-2.0,1,2.519355
-2.0,1,2.521733
-2.0,1,2.524067
-2.0,1,2.526445
-2.0,1,2.528843
-2.0,1,2.531158
-2.0,1,2.533494
-2.0,1,2.535892
-2.0,1,2.538314
-2.0,1,2.540677
-2.0,1,2.543178
-2.0,1,2.545593
-2.0,1,2.548053
-2.0,1,2.550722
-2.0,1,2.553437
-2.0,1,2.555916
-2.0,1,2.558319
-2.0,1,2.560678
-2.0,1,2.563077
-2.0,1,2.565682
-2.0,1,2.568144
-2.0,1,2.570656
-2.0,1,2.57311
-2.0,1,2.575521
-2.0,1,2.577945
-2.0,1,2.580422
-2.0,1,2.582914
-2.0,1,2.586061
-2.0,1,2.588931
-2.0,1,2.591429
-2.0,1,2.594345
-2.0,1,2.59723
-2.0,1,2.599859
-2.0,1,2.602488
-2.0,1,2.605589
-2.05,2,2.61048
-2.0,1,2.613045
-2.0,1,2.615751
-2.0,1,2.618284
-2.0,1,2.620794
-2.0,1,2.623227
-2.0,1,2.625779
-2.0,1,2.628465
-2.0,1,2.631056
-2.0,1,2.63376
-2.0,1,2.637523
-2.0,1,2.640506
-2.0,1,2.643178
-2.0,1,2.646701
-2.0,1,2.649744
-2.0,1,2.653001
-2.0,1,2.65589
-2.0,1,2.658713
-2.0,1,2.66156
-2.0,1,2.664747
-2.0,1,2.667494
-2.0,1,2.670104
-2.0,1,2.672665
-2.0,1,2.675276
-2.0,1,2.677892
-2.0,1,2.680732
-2.0,1,2.683677
-2.0,1,2.686381
-2.0,1,2.689147
-2.0,1,2.692186
-2.0,1,2.695142
-2.0,1,2.698351
-2.0,1,2.701131
-2.0,1,2.704179
-2.0,1,2.70688
-2.0,1,2.709662
-2.0,1,2.713565
-2.0,1,2.716859
-2.0,1,2.720039
-2.0,1,2.722963
-2.0,1,2.726003
-2.0,1,2.729096
-2.0,1,2.732245
-2.0,1,2.735387
-2.0,1,2.738627
-2.0,1,2.741709
-2.0,1,2.74479
-2.0,1,2.748449
-2.0,1,2.752654
-2.0,1,2.756138
-2.0,1,2.759203
-2.0,1,2.762241
-2.0,1,2.765887
-2.0,1,2.769318
-2.0,1,2.772323
-2.0,1,2.775364
-2.0,1,2.778348
-2.0,1,2.781442
-2.0,1,2.78436
-2.0,1,2.787452
-2.0,1,2.790424
-2.0,1,2.793366
-2.0,1,2.796356
-2.0,1,2.799579
-2.0,1,2.80304
-2.0,1,2.806582
-2.0,1,2.809973
-2.0,1,2.813714
-2.0,1,2.817199
-2.0,1,2.820401
-2.0,1,2.823403
-2.0,1,2.826671
-2.0,1,2.830121
-2.0,1,2.833483
-2.0,1,2.836855
-2.0,1,2.840064
-2.0,1,2.843294
-2.0,1,2.846566
-2.0,1,2.850133
-2.0,1,2.853324
-2.0,1,2.856779
-2.0,1,2.859965
-2.0,1,2.863556
-2.0,1,2.867298
-2.0,1,2.870714
-2.0,1,2.874169
-2.0,1,2.877424
-2.0,1,2.881101
-2.0,1,2.884207
-2.0,1,2.88751
-2.0,1,2.891159
-2.0,1,2.894276
-2.0,1,2.897967
-2.0,1,2.901492
-2.0,1,2.904801
-2.0,1,2.908122
-2.0,1,2.911424
-2.0,1,2.91484
-2.0,1,2.918822
-2.0,1,2.92634
-2.0,1,2.930737
-2.0,1,2.94401
-2.0,1,2.948152
