#{"t_start": 1785438207.712037, "env_id": "None"}
r,l,t
-2.0,1,2.116429
-2.0,1,2.118746
-2.0,1,2.120935
-2.0,1,2.123125
-2.0,1,2.125251
-2.0,1,2.127341
-2.0,1,2.129362
-2.0,1,2.131492
-2.0,1,2.133566
-2.0,1,2.135377
-2.0,1,2.137392
-2.0,1,2.139216
-2.0,1,2.141011
-2.0,1,2.142819
-2.0,1,2.144855
-2.0,1,2.146717
-2.0,1,2.148481
-2.0,1,2.150295
-2.0,1,2.152106
-2.0,1,2.153911
-2.0,1,2.1557
-2.0,1,2.157531
-2.0,1,2.159322
-2.0,1,2.161107
-2.0,1,2.162917
-2.0,1,2.164693
-2.0,1,2.166503
-2.0,1,2.168279
-2.0,1,2.170073
-2.0,1,2.172135
-2.0,1,2.17419
-2.0,1,2.176207
-2.0,1,2.178025
-2.0,1,2.179893
-2.0,1,2.181642
-2.0,1,2.183474
-2.0,1,2.185256
-2.0,1,2.187052
-2.0,1,2.188823
-2.0,1,2.190629
-2.0,1,2.192395
-2.0,1,2.194196
-2.0,1,2.195969
-2.0,1,2.197774
-2.0,1,2.199548
-2.0,1,2.201355
-2.0,1,2.203233
-2.0,1,2.205054
-2.0,1,2.206881
-2.0,1,2.208653
-2.0,1,2.210461
-2.0,1,2.21226
-2.0,1,2.214077
-2.0,1,2.215892
-2.0,1,2.217682
-2.0,1,2.219446
-2.0,1,2.221342
-2.0,1,2.223157
-2.0,1,2.22496
-2.0,1,2.226746
-2.0,1,2.228538
-2.0,1,2.23036
-2.0,1,2.232148
-2.0,1,2.233973
-2.0,1,2.23576
-2.0,1,2.237585
-2.0,1,2.239406
-2.0,1,2.241207
-2.0,1,2.242999
-2.0,1,2.244783
-2.0,1,2.246578
-2.0,1,2.248361
-2.0,1,2.250198
-2.0,1,2.25203
-2.0,1,2.253828
-2.0,1,2.255642
-2.0,1,2.25748
-2.0,1,2.259601
-2.0,1,2.261824
-2.0,1,2.263618
