#{"t_start": 1785860032.0217168, "env_id": "None"}
r,l,t
11.745,2,1.145574
11.495,3,1.170053
9.74,3,1.194915
11.245,4,1.228715
8.99,6,1.274565
11.995,1,1.284441
9.74,3,1.307585
9.75,1,1.316374
10.141667,7,1.405019
11.995,1,1.412317
10.283333,14,1.509233
10.573333,5,1.546829
9.75,1,1.553124
11.073333,3,1.578108
10.391667,6,1.621497
11.495,3,1.642498
9.131667,13,1.750695
9.75,1,1.757438
9.99,2,1.775568
11.995,1,1.78357
11.323333,2,1.797104
10.141667,7,1.846535
8.601667,21,2.008613
9.75,1,2.015921
10.543333,11,2.103108
10.563333,7,2.154881
10.303333,10,2.236843
10.391667,6,2.283442
7.611667,23,2.454291
11.745,2,2.469038
11.323333,2,2.483585
9.75,1,2.490551
8.988333,24,2.748257
11.073333,3,2.770839
7.006667,46,3.097196
9.616667,14,3.20082
-6.135,100,3.917052
10.406667,3,3.938644
7.796667,35,4.189189
10.985,3,4.210989
8.081667,27,4.40029
11.073333,3,4.421671
9.248333,21,4.568807
9.64,31,4.791685
10.646667,4,4.821018
9.886667,9,4.885782
9.523333,19,5.023539
5.425,86,5.634981
11.631667,7,5.687429
9.945,15,5.797354
10.406667,3,5.818647
9.465,13,5.911555
9.213333,32,6.135126
7.178333,43,6.438316
11.661667,1,6.446904
11.131667,9,6.512911
9.811667,28,6.712639
6.3,54,7.098703
9.096667,20,7.23878
10.331667,22,7.400306
9.278333,15,7.510665
10.651667,3,7.533292
11.313333,4,7.560945
8.076667,28,7.758011
9.99,2,7.772154
10.328333,1,7.781033
9.99,2,7.796188
11.053333,7,7.850768
10.646667,4,7.882263
9.798333,9,7.946056
9.75,1,7.953871
9.49,4,7.985133
9.955,13,8.083622
11.745,2,8.098964
11.151667,5,8.135626
7.605,42,8.433189
10.561667,25,12.922697
9.99,2,12.940914
11.141667,7,12.996121
11.92,16,13.11659
10.048333,8,13.176908
9.99,2,13.191078
10.783333,12,13.275247
10.675,16,13.397847
10.126667,10,13.475374
9.99,2,13.493176
9.99,2,13.508707
10.263333,18,13.646766
10.646667,4,13.675577
9.99,2,13.691361
11.641667,5,13.731892
11.063333,5,13.770866
10.661667,1,13.779158
9.99,2,13.794308
9.75,1,13.804747
9.8,53,14.201209
11.15,10,14.278797
10.09,13,14.378541
11.19,2,14.394842
11.995,1,14.403414
10.326667,19,14.543812
9.07,52,14.919564
8.93,31,15.182747
10.055,42,15.4995
10.963333,25,15.688492
11.125,6,15.735994
10.655,20,15.885636
8.108333,53,16.310737
9.75,1,16.323089
10.985,3,16.357665
11.995,1,16.367838
8.51,48,16.749498
-5.955,100,17.49897
10.985,3,17.52356
9.155,44,17.846493
10.475,38,18.138416
7.52,68,18.636131
9.6,26,18.824152
8.43,64,19.302003
10.955,9,19.36979
10.185,16,19.493442
9.33,31,19.71911
10.646667,4,19.75035
11.995,1,19.759327
11.375,5,19.797154
9.335,39,20.0919
9.215,32,20.334741
9.265,53,25.051608
9.74,3,25.073886
11.765,7,25.128799
9.675,38,25.420777
11.661667,1,25.429028
11.785,3,25.450792
10.905,19,25.599381
11.995,1,25.60759
9.75,1,25.615389
11.385,3,25.638639
10.661667,1,25.647484
11.31,9,25.71557
9.75,1,25.722584
10.62,18,25.858552
11.365,7,25.914663
11.99,2,25.929916
9.98,17,26.06194
11.375,5,26.101372
9.735,26,26.292069
11.073333,3,26.315666
11.18,4,26.343472
10.705,10,26.421299
10.995,1,26.429252
11.32,7,26.48173
10.985,3,26.506833
10.095,52,26.892017
10.73,14,26.997577
10.656667,2,27.014809
10.955,9,27.08256
10.21,20,27.236303
10.585,3,27.262278
10.425,17,27.389546
11.995,1,27.397062
11.323333,2,27.412444
10.75,10,27.484915
9.81,33,27.734934
11.125,6,27.781612
10.195,1,27.79
10.31,31,28.022775
10.565,7,28.075385
9.75,1,28.082546
10.975,5,28.121008
10.575,5,28.160419
9.99,2,28.177128
10.396667,5,28.216294
10.965,7,28.273193
10.585,3,28.298005
10.985,3,28.322414
10.78,4,28.352528
10.661667,1,28.36022
11.073333,3,28.382228
11.065,18,28.521026
11.375,5,28.562043
10.77,6,28.60561
10.305,10,28.68681
10.575,5,28.724051
10.595,1,28.731754
10.73,14,28.839735
9.75,1,28.847008
11.661667,1,28.855806
9.103333,90,29.534791
9.695,56,29.956029
10.716667,21,30.115736
11.995,1,30.123667
10.16,30,30.350224
11.995,1,30.359089
10.433333,33,30.61172
11.191667,6,30.660037
10.668333,4,30.692597
10.005,30,30.924683
10.325,77,31.50911
-4.148333,100,32.279653
10.035,24,32.463168
10.123333,33,32.715857
11.145,11,37.14699
11.58,4,37.179529
11.303333,6,37.228788
11.323333,2,37.243504
11.185,3,37.267753
11.155,9,37.33785
10.79,2,37.35424
10.656667,2,37.371914
11.181667,8,37.433255
9.933333,22,37.602338
10.925,6,37.647293
10.878333,11,37.731243
10.996667,14,37.836414
11.0,22,38.003809
9.75,1,38.010897
10.401667,4,38.03958
11.995,1,38.04742
10.985,3,38.071767
10.908333,5,38.110207
10.656667,33,38.36792
10.246667,4,38.401075
9.99,2,38.417373
10.641667,5,38.458183
10.985,3,38.481933
11.323333,2,38.497452
10.226667,21,38.666647
10.995,1,38.674472
11.2,31,38.912855
10.641667,5,38.95279
10.651667,3,38.97557
10.898333,7,39.027572
10.68,24,39.21382
10.345,11,39.298727
10.095,25,39.489045
10.611667,11,39.571795
10.345,11,39.65815
10.493333,8,39.723591
10.875,16,39.852641
10.66,28,40.059179
11.006667,12,40.151588
10.585,3,40.175066
9.99,2,40.191775
11.253333,16,40.313269
10.321667,20,40.467565
9.75,1,40.474433
10.885,14,40.583278
10.638333,10,40.663578
10.71,18,40.802713
10.796667,5,40.842412
11.451667,3,40.867561
10.838333,19,41.012573
10.895,12,41.107321
10.656667,2,41.123387
11.365,7,41.177205
10.696667,25,41.36081
10.78,4,41.391749
11.995,1,41.399243
11.323333,2,41.415838
10.79,2,41.431343
10.585,3,41.454657
11.411667,11,41.538184
10.233333,11,41.623072
11.013333,15,41.739224
11.22,27,41.94124
11.18,4,41.972212
11.323333,2,41.987564
10.203333,17,42.116145
10.713333,26,42.326674
10.308333,27,42.52968
10.908333,5,42.569428
10.631667,7,42.625333
10.908333,5,42.663579
11.046667,4,42.693868
11.175,5,42.732855
11.175,5,42.771852
9.75,1,42.77859
10.898333,7,42.835533
10.858333,15,42.950709
11.451667,3,42.974488
10.591667,15,43.089181
10.631667,7,43.14748
10.776667,9,43.212951
11.313333,4,43.244262
11.293333,8,43.303824
11.035,33,43.563298
10.453333,16,43.684179
10.463333,14,43.789549
10.78,4,43.821892
11.313333,4,43.854279
11.053333,7,43.907172
10.996667,14,44.014773
10.503333,6,44.059349
11.21,29,44.282679
10.395,1,44.290903
9.99,2,44.325
11.323571,21,44.486972
11.52,16,44.613931
11.32,7,44.666953
10.39,2,44.683838
10.541429,6,44.730762
11.995,1,44.738799
9.951667,45,49.51367
10.281429,9,49.588298
10.552381,31,49.825691
9.041905,50,50.207067
10.44119,7,50.260831
10.593571,20,50.413777
10.78,4,50.446239
11.283333,10,50.52264
10.723571,43,50.85036
10.742619,12,50.943733
8.932381,61,51.410834
10.531429,8,51.470772
11.073571,22,51.639573
8.293333,69,52.153412
10.362619,39,52.455011
11.313333,4,52.48688
10.722619,16,52.651373
11.995,1,52.662313
10.360952,4,52.705647
9.99,2,52.7224
8.782381,42,53.050803
10.585,3,53.074674
11.082857,12,53.166259
9.75,1,53.173701
9.75,1,53.180988
11.102857,8,53.242525
11.313333,4,53.273813
10.272143,19,53.417675
8.77119,47,53.781775
11.995,1,53.790568
11.133095,21,53.951668
10.031667,29,54.166957
11.046667,4,54.199223
10.064048,66,54.701241
9.75,1,54.708718
9.671429,33,54.96447
11.18,4,54.994439
10.652381,11,55.077629
10.223095,56,55.498287
10.313095,38,55.787577
9.653333,42,56.103343
10.812143,9,56.170525
11.375,5,56.20794
10.772619,6,56.257037
10.585,3,56.281294
10.522143,18,56.416379
10.661667,1,56.424914
10.328333,1,56.45946
9.293571,82,57.119815
10.05,43,61.881892
10.190714,21,62.04541
11.232143,25,62.234224
11.425,15,62.350629
10.656667,2,62.367328
10.730714,11,62.449303
10.243571,39,62.758358
10.78,4,62.789144
9.113571,69,63.312751
10.837143,4,63.344977
10.78,4,63.376897
11.046667,4,63.407577
10.832857,13,63.507566
9.997143,25,63.699881
11.328571,20,63.854353
10.52,47,64.216962
10.985,3,64.239599
10.256667,2,64.255575
10.767143,18,64.395794
10.672857,45,64.737305
10.661667,1,64.74553
9.778571,32,64.993613
9.99,2,65.009098
11.169286,9,65.081488
10.78,4,65.112677
11.995,1,65.120713
10.337857,12,65.208186
10.893571,7,65.262424
10.155,20,65.418755
10.985714,11,65.503586
11.053333,7,65.558231
11.058571,25,65.751595
11.002619,9,65.820284
10.197143,34,66.080613
10.314286,31,66.318711
10.414286,11,66.402097
9.99,2,66.41794
10.200714,19,66.564254
9.582143,61,67.029031
11.378571,10,67.101221
10.799286,34,67.360232
10.147143,44,67.692016
10.661667,1,67.700047
10.000714,59,68.157718
10.617857,5,68.194559
10.15,23,68.374532
11.036429,7,68.549935
10.922381,6,68.635676
10.646429,36,68.952198
10.985,3,68.976995
10.813571,23,69.15383
11.19,2,69.169658
11.046667,4,69.203859
10.64,23,69.378577
9.99,2,69.395508
10.776429,10,69.471741
10.186429,30,69.696385
9.968571,47,74.532249
11.313333,4,74.566453
11.215714,14,74.679082
10.210714,17,74.811588
10.95,10,74.888346
10.817143,8,74.950045
10.128571,11,75.037736
9.781429,11,75.124454
10.262143,23,75.338977
11.332143,5,75.379527
10.78,4,75.411587
11.225714,12,75.504179
11.995,1,75.512495
10.66,19,75.663367
10.912381,8,75.727664
10.547143,13,75.828826
10.827143,6,75.876786
11.159286,11,75.963797
10.972143,28,76.174375
11.307857,18,76.320338
10.79,2,76.34172
11.189286,5,76.397589
11.082857,12,76.515972
10.332857,15,76.634699
10.817143,8,76.69959
10.71,9,76.770128
9.99,2,76.786809
10.577143,7,76.842952
11.036429,7,76.897921
10.893571,7,76.951576
10.165,18,77.085641
10.740714,9,77.163754
10.641667,5,77.203469
11.338571,18,77.347255
10.328333,1,77.355615
11.403571,5,77.398679
10.68,15,77.511486
10.873571,11,77.593835
10.985714,11,77.689239
11.068571,23,77.8791
9.751429,17,78.012633
10.827143,6,78.059003
11.179286,7,78.112415
10.78,4,78.14573
11.995,1,78.154333
10.465714,17,78.283958
11.323333,2,78.299289
11.036429,7,78.355604
10.656667,2,78.373081
10.69,13,78.472051
10.996429,15,78.59198
10.661667,1,78.600696
11.122857,4,78.633532
10.557143,11,78.71906
10.740714,9,78.791743
11.195714,18,78.930892
11.323333,2,78.947432
10.995,1,78.957643
9.818571,24,79.139549
10.96,8,79.202092
10.807143,10,79.276953
10.935714,21,79.443499
11.092857,10,79.522851
10.537143,15,79.638455
10.526429,11,79.72049
11.431667,7,79.772089
11.062857,16,79.90294
11.203095,7,79.95941
10.71,9,80.031566
9.883571,13,80.130329
11.353571,15,80.24711
11.042857,20,80.406133
11.006429,13,80.507815
11.042857,20,80.664608
10.71,9,80.733905
11.313333,4,80.765927
10.96,8,80.826755
10.751429,17,80.960798
10.656667,2,80.977802
10.521429,10,81.056909
11.99,2,81.07426
10.592143,4,81.104757
10.79,2,81.120918
10.674286,8,81.181705
10.791667,26,81.392661
11.323333,2,81.409593
11.046667,4,81.440703
10.602222,26,81.641644
10.657222,13,81.736275
10.286111,16,81.859297
9.658333,88,87.033113
11.995,1,87.04356
10.892222,17,87.175191
10.78,4,87.207202
11.010556,9,87.283342
10.828889,12,87.375297
11.323333,2,87.390678
10.597778,36,87.665596
10.96,8,87.726494
10.585,3,87.750969
11.010556,9,87.821429
10.502778,57,88.255577
10.995,1,88.265232
10.395556,32,88.514623
11.172222,10,88.592256
11.185,3,88.61657
11.263333,14,88.726518
11.081667,17,88.852693
11.403571,5,88.894765
11.111667,11,88.978353
9.711111,84,89.63174
11.071111,8,89.693929
10.778333,11,89.779226
10.751111,23,89.956969
10.668333,4,89.986815
10.195,1,89.994816
10.395,21,90.155592
10.588889,11,90.24198
10.588889,11,90.329077
10.858889,6,90.377827
11.051111,12,90.469883
10.98,4,90.503567
10.883889,52,90.905144
9.816667,23,91.07584
11.314444,26,91.279832
11.19,2,91.295134
10.341667,67,91.809484
10.238889,32,92.055853
10.036111,17,92.185993
10.619444,16,92.30587
11.263333,14,92.415893
10.578889,13,92.518576
10.919444,5,92.557863
11.202778,15,92.672649
10.91,18,92.811568
11.378571,10,92.888856
10.798333,7,92.944808
10.829444,23,93.127187
10.198333,29,93.351584
-2.571111,100,94.182677
10.835556,15,94.303861
11.398571,6,94.35091
11.122857,4,94.382157
9.386667,91,99.532631
11.381111,26,99.733142
10.601111,22,99.898254
9.701667,46,100.24568
10.158333,57,100.689981
9.168333,59,101.135439
10.699444,29,101.363113
10.907222,23,101.539491
10.298333,29,101.773678
10.667222,11,101.859556
10.535,35,102.128504
10.954444,9,102.195647
10.531111,36,102.463019
10.985,43,102.802618
11.403571,5,102.843607
10.986111,25,103.034699
11.105556,10,103.107404
10.559444,8,103.171066
11.194444,10,103.248796
9.963889,69,103.767762
10.91,40,104.088808
9.64,36,104.362454
9.792222,19,104.516019
11.203333,26,104.716516
10.751667,45,105.06525
10.848889,8,105.126799
10.288889,22,105.306707
10.312222,13,105.453003
11.134444,22,105.626578
10.656667,2,105.641978
9.362222,56,106.071217
10.076667,51,106.463159
-1.301667,100,107.241247
10.502778,15,111.962106
11.381667,17,112.096167
10.335,4,112.12922
10.842143,3,112.154324
11.066111,9,112.227584
11.313333,4,112.258819
10.966667,20,112.41275
10.73,14,112.519738
11.125,15,112.639058
11.016667,10,112.716152
10.76,8,112.780023
10.578889,13,112.884852
10.385,3,112.909951
10.687778,9,112.978777
10.529444,14,113.087568
10.818889,14,113.19713
10.75,10,113.27252
10.414444,6,113.320936
10.987222,7,113.37559
10.986667,16,113.509791
10.516111,21,113.67491
10.934444,13,113.775403
10.213333,15,113.891694
10.620556,27,114.099059
11.995,1,114.10755
11.313333,4,114.139413
10.937778,8,114.203061
10.79,2,114.219593
11.312778,13,114.32243
11.323333,2,114.338154
10.917778,12,114.434773
10.578333,22,114.608879
10.867778,22,114.782638
10.012778,15,114.896422
10.661667,1,114.904821
10.657778,15,115.018767
10.363889,25,115.21014
