#{"t_start": 1785860032.3849282, "env_id": "None"}
r,l,t
9.75,1,0.772194
11.245,4,0.806586
11.995,1,0.814661
11.995,1,0.823479
9.74,3,0.850492
9.75,1,0.857
9.99,2,0.873579
9.75,1,0.880018
11.495,3,0.902525
9.99,2,0.921504
11.995,1,0.929376
9.99,2,0.946605
9.75,1,0.953015
11.995,1,0.963498
9.75,1,0.969576
9.75,1,0.976737
10.563333,7,1.04161
11.995,1,1.048913
10.661667,1,1.055833
9.611667,15,1.161264
11.073333,3,1.182206
9.99,2,1.197671
9.49,4,1.229309
10.273333,16,1.355947
9.945,19,1.497131
10.661667,1,1.505911
10.651667,3,1.529387
11.995,1,1.538207
10.401667,4,1.568406
9.99,2,1.582497
9.75,1,1.58902
10.411667,2,1.606638
10.323333,6,1.652527
10.411667,2,1.668116
11.745,2,1.685181
10.813333,6,1.73019
11.495,3,1.753679
11.995,1,1.760759
11.745,2,1.774706
9.98,4,1.8087
10.411667,2,1.825967
10.813333,6,1.87222
11.995,1,1.880701
10.411667,2,1.895381
11.995,1,1.90298
11.995,1,1.910571
10.141667,7,1.96457
9.74,3,1.987577
9.73,5,2.0241
11.225,8,2.083522
10.573333,5,2.119723
9.74,3,2.142271
10.803333,8,2.194927
-10.006667,100,2.931862
8.44,18,3.063873
8.115,38,3.333931
10.661667,1,3.341105
8.678333,37,3.603498
10.215,10,3.678274
10.328333,1,3.685315
10.39,28,3.882495
8.145,32,4.106455
10.146667,6,4.14802
11.745,2,4.162635
10.175,18,4.290713
9.74,3,4.312681
11.745,2,4.331506
9.99,2,4.345327
5.833333,71,4.852924
9.74,3,4.872759
11.293333,8,4.930593
9.175,22,5.086275
11.661667,1,5.093775
9.298333,11,5.170008
10.735,4,5.196698
9.74,3,5.219483
10.626667,8,5.279532
10.636667,6,5.322911
11.313333,4,5.35419
10.263333,18,5.482255
8.705,22,5.635612
8.728333,27,5.827976
9.548333,10,5.901532
5.906667,70,6.400289
3.44,87,7.021759
7.035,58,7.440329
8.201667,56,7.859817
7.315,51,12.529133
11.651667,3,12.550448
9.74,3,12.576307
9.99,2,12.592847
10.995,1,12.600332
9.75,1,12.608319
9.165,24,12.790082
10.661667,1,12.798261
10.503333,19,12.932987
11.995,1,12.940232
9.96,8,13.002516
10.715,8,13.063813
9.99,2,13.079248
11.995,1,13.088438
11.641667,5,13.130349
11.7,11,13.212771
10.616667,10,13.290307
10.656667,2,13.304166
10.661667,1,13.311397
10.656667,2,13.326665
10.803333,8,13.39183
10.078333,2,13.406485
8.46,58,13.868587
8.12,77,14.441437
10.64,27,14.636546
8.15,89,15.340727
-4.795,100,16.163319
10.68,24,16.340662
10.39,2,16.355085
9.07,70,16.885183
