#{"t_start": 1785344708.0750878, "env_id": "None"}
r,l,t
-2.0,1,1.948661
-2.0,1,1.9521
-2.0,1,1.95524
-2.0,1,1.958118
-2.0,1,1.961426
-2.0,1,1.964937
-2.0,1,1.967735
-2.0,1,1.971146
-2.0,1,1.974458
-2.0,1,1.977212
-2.0,1,1.979819
-2.0,1,1.982155
-2.0,1,1.984488
-2.0,1,1.986821
-2.0,1,1.98926
-2.0,1,1.991638
-2.0,1,1.993973
-2.0,1,1.996318
-2.0,1,1.99869
4.0,1,2.001118
-2.0,1,2.003597
-2.0,1,2.005996
-2.0,1,2.008542
-2.0,1,2.01095
-2.0,1,2.013304
-2.0,1,2.015704
-2.0,1,2.018031
-2.0,1,2.020395
-2.0,1,2.022749
-2.0,1,2.025095
-2.0,1,2.027434
-2.0,1,2.02983
-2.0,1,2.032247
-2.0,1,2.034609
-2.0,1,2.037108
-2.0,1,2.039515
-2.0,1,2.041993
-2.0,1,2.044672
-2.0,1,2.047164
-2.0,1,2.0498
-2.0,1,2.052225
-2.0,1,2.054604
-2.0,1,2.057024
-2.0,1,2.059577
-2.0,1,2.062084
-2.0,1,2.064571
-2.0,1,2.067027
-2.0,1,2.069436
-2.0,1,2.071873
-2.0,1,2.074362
-2.0,1,2.076848
-2.0,1,2.079975
-2.0,1,2.082828
-2.0,1,2.085344
-2.0,1,2.088252
-2.0,1,2.09114
-2.0,1,2.093756
-2.0,1,2.096353
-2.0,1,2.099504
-2.0,1,2.101871
-2.0,1,2.104402
-2.0,1,2.106906
-2.0,1,2.109673
-2.0,1,2.112222
-2.0,1,2.114799
-2.0,1,2.117256
-2.0,1,2.119725
-2.0,1,2.122401
-2.0,1,2.124996
-2.0,1,2.127676
-2.0,1,2.131272
-2.0,1,2.134403
-2.0,1,2.137089
-2.0,1,2.140459
-2.0,1,2.143592
-2.0,1,2.146812
-2.0,1,2.149843
-2.0,1,2.152624
-2.0,1,2.1555
-2.0,1,2.158669
-2.0,1,2.161394
-2.0,1,2.164033
-2.0,1,2.166595
-2.0,1,2.169206
-2.0,1,2.171822
-2.0,1,2.174737
-2.0,1,2.177558
-2.0,1,2.180306
-2.0,1,2.183045
-2.0,1,2.186049
-2.0,1,2.189076
-2.0,1,2.192295
-2.0,1,2.194939
-2.0,1,2.198118
-2.0,1,2.200782
-2.0,1,2.203496
-2.0,1,2.206937
-2.0,1,2.210792
-2.0,1,2.213929
-2.0,1,2.216795
-2.0,1,2.219896
-2.0,1,2.222938
-2.0,1,2.226123
-2.0,1,2.229259
-2.0,1,2.232524
-2.0,1,2.235565
-2.0,1,2.238607
-2.0,1,2.242249
-2.0,1,2.245988
-2.0,1,2.24997
-2.0,1,2.253059
-2.0,1,2.256097
-2.0,1,2.25971
-2.0,1,2.262796
-2.0,1,2.26623
-2.0,1,2.269231
-2.0,1,2.272218
-2.0,1,2.275258
-2.0,1,2.27823
-2.0,1,2.281317
-2.0,1,2.284264
-2.0,1,2.287225
-2.0,1,2.290185
-2.0,1,2.2934
-2.0,1,2.296902
-2.0,1,2.300255
-2.0,1,2.30386
-2.0,1,2.307096
-2.0,1,2.311025
-2.0,1,2.314289
-2.0,1,2.317306
-2.0,1,2.320523
-2.0,1,2.323889
-2.0,1,2.32732
-2.0,1,2.330929
-2.0,1,2.333925
-2.0,1,2.337166
-2.0,1,2.340411
-2.0,1,2.343823
-2.0,1,2.347181
-2.0,1,2.350634
-2.0,1,2.35384
-2.0,1,2.357408
-2.0,1,2.361404
-2.0,1,2.364779
-2.0,1,2.367728
-2.0,1,2.371079
-2.0,1,2.374629
-2.0,1,2.378024
-2.0,1,2.381352
-2.0,1,2.384974
-2.0,1,2.388524
-2.0,1,2.392232
-2.0,1,2.395605
-2.0,1,2.398977
-2.0,1,2.401957
-2.0,1,2.405248
-2.0,1,2.409603
-2.0,1,2.412975
-2.0,1,2.421095
-2.0,1,2.424565
-2.0,1,2.437145
-2.0,1,2.441937
-2.0,1,2.445847
-2.0,1,2.449339
-2.0,1,2.452858
-2.0,1,2.456303
-2.0,1,2.45962
-2.0,1,2.462907
-2.0,1,2.466076
-2.0,1,2.469311
-2.0,1,2.472811
-2.0,1,2.477235
-2.0,1,2.481182
-2.0,1,2.484729
-2.0,1,2.488272
-2.0,1,2.493034
-2.0,1,2.496749
-2.0,1,2.512834
-2.0,1,2.517459
-2.0,1,2.52235
-2.0,1,2.526887
-2.0,1,2.531274
-2.0,1,2.536287
-2.0,1,2.540438
-2.0,1,2.545376
-2.0,1,2.549781
-2.0,1,2.55325
-2.0,1,2.556849
-2.0,1,2.560596
-2.0,1,2.564466
-2.0,1,2.568229
-2.0,1,2.571825
-2.0,1,2.575527
-2.0,1,2.57922
-2.0,1,2.583093
-2.0,1,2.587222
-2.0,1,2.59091
-2.0,1,2.594112
-2.0,1,2.597546
-2.0,1,2.601241
-2.0,1,2.605269
-2.0,1,2.609101
-2.0,1,2.613109
-2.0,1,2.616624
-2.0,1,2.620373
-2.0,1,2.624254
-2.0,1,2.627825
-2.0,1,2.631431
-2.0,1,2.63538
-2.0,1,2.638397
-2.0,1,2.641857
-2.0,1,2.645329
-2.0,1,2.648898
-2.0,1,2.652476
-2.0,1,2.655785
-2.0,1,2.659701
-2.0,1,2.663157
-2.0,1,2.666585
-2.0,1,2.670143
4.0,1,2.673711
-2.0,1,2.677211
-2.0,1,2.681
-2.0,1,2.684388
-2.0,1,2.688049
-2.0,1,2.691606
-2.0,1,2.694955
-2.0,1,2.698325
-2.0,1,2.701725
-2.0,1,2.70502
-2.0,1,2.708304
-2.0,1,2.711587
4.0,1,2.714995
-2.0,1,2.718215
-2.0,1,2.72155
-2.0,1,2.724863
-2.0,1,2.728199
-2.0,1,2.731763
-2.0,1,2.735138
-2.0,1,2.738502
-2.0,1,2.741899
-2.0,1,2.745265
-2.0,1,2.748588
-2.0,1,2.751973
-2.0,1,2.755289
-2.0,1,2.758638
-2.0,1,2.761995
-2.0,1,2.765324
-2.0,1,2.768767
-2.0,1,2.772292
-2.0,1,2.775638
-2.0,1,2.779053
-2.0,1,2.782398
-2.0,1,2.785682
-2.0,1,2.788985
-2.0,1,2.792317
-2.0,1,2.795625
-2.0,1,2.798932
-2.0,1,2.802286
-2.0,1,2.805598
-2.0,1,2.808938
-2.0,1,2.812478
-2.0,1,2.816139
-2.0,1,2.819546
-2.0,1,2.822851
-2.0,1,2.826138
-2.0,1,2.82952
-2.0,1,2.833868
-2.0,1,2.837684
-2.0,1,2.842029
-2.0,1,2.846553
-2.0,1,2.850029
-2.0,1,2.854136
-2.0,1,2.858422
-2.0,1,2.861742
-2.0,1,2.865086
-2.0,1,2.868446
-2.0,1,2.871872
-2.0,1,2.875269
4.0,1,2.879625
-2.0,1,2.885131
-2.0,1,2.888974
-2.0,1,2.893776
-2.0,1,2.899526
-2.0,1,2.903731
-2.0,1,2.90787
-2.0,1,2.912615
-2.0,1,2.91698
-2.0,1,2.923264
