#{"t_start": 1785391159.197228, "env_id": "None"}
r,l,t
-2.0,1,1.357587
-2.0,1,1.359
-2.0,1,1.36023
-2.0,1,1.361452
-2.0,1,1.362653
-2.0,1,1.363848
-2.0,1,1.365017
-2.0,1,1.366198
-2.0,1,1.367313
-2.0,1,1.368427
-2.0,1,1.369628
-2.0,1,1.370875
-2.0,1,1.373424
-2.0,1,1.374589
-2.0,1,1.375727
-2.0,1,1.376854
-2.0,1,1.37799
-2.0,1,1.379113
-2.0,1,1.380254
-2.0,1,1.381344
-2.0,1,1.382478
-2.0,1,1.383587
-2.0,1,1.38473
-2.0,1,1.38585
-2.0,1,1.38699
-2.0,1,1.388191
-2.0,1,1.38936
-2.0,1,1.390502
-2.0,1,1.39162
4.0,1,1.392791
-2.0,1,1.393867
-2.0,1,1.395
-2.0,1,1.396168
-2.0,1,1.397323
-2.0,1,1.398467
-2.0,1,1.399666
-2.0,1,1.400822
-2.0,1,1.401942
-2.0,1,1.403054
-2.0,1,1.404268
-2.0,1,1.405519
-2.0,1,1.406661
-2.0,1,1.407764
-2.0,1,1.408924
-2.0,1,1.410062
-2.0,1,1.411172
-2.0,1,1.412324
-2.0,1,1.413439
-2.0,1,1.414557
-2.0,1,1.415679
-2.05,2,1.417912
-2.0,1,1.419057
-2.0,1,1.420221
-2.0,1,1.421496
-2.0,1,1.422686
-2.0,1,1.423819
-2.0,1,1.42497
-2.0,1,1.426165
-2.0,1,1.427299
-2.0,1,1.428438
-2.0,1,1.429563
-2.0,1,1.430714
-2.0,1,1.431828
-2.0,1,1.432985
-2.0,1,1.434113
-2.0,1,1.435223
-2.0,1,1.436358
-2.0,1,1.437524
-2.0,1,1.438711
-2.0,1,1.439805
-2.0,1,1.440931
-2.0,1,1.442264
-2.05,2,1.444525
-2.0,1,1.445627
-2.0,1,1.446735
-2.0,1,1.447855
-2.0,1,1.44898
-2.0,1,1.450087
-2.0,1,1.451191
-2.0,1,1.452311
-2.0,1,1.453418
-2.0,1,1.45469
-2.0,1,1.45579
-2.0,1,1.456935
-2.0,1,1.458058
-2.0,1,1.459162
-2.0,1,1.460295
-2.0,1,1.461425
-2.0,1,1.462531
-2.0,1,1.463674
-2.0,1,1.464791
-2.0,1,1.465923
-2.0,1,1.467042
-2.0,1,1.468158
-2.0,1,1.469285
-2.0,1,1.470393
-2.0,1,1.471786
-2.0,1,1.473046
-2.0,1,1.474185
-2.0,1,1.47536
-2.0,1,1.476577
-2.0,1,1.477809
-2.0,1,1.478993
-2.0,1,1.480172
-2.0,1,1.481354
-2.0,1,1.482527
-2.0,1,1.4837
-2.0,1,1.484994
-2.0,1,1.486212
-2.0,1,1.487422
4.0,1,1.489024
-2.0,1,1.490223
-2.0,1,1.491409
-2.0,1,1.492657
-2.0,1,1.493913
-2.0,1,1.495144
-2.0,1,1.496325
-2.0,1,1.497507
-2.0,1,1.498692
-2.0,1,1.499899
-2.0,1,1.501116
-2.0,1,1.502306
-2.0,1,1.503489
-2.0,1,1.504991
-2.0,1,1.506578
-2.0,1,1.507819
-2.0,1,1.509012
-2.0,1,1.510382
-2.0,1,1.511596
-2.0,1,1.512826
-2.0,1,1.513996
-2.0,1,1.515161
-2.0,1,1.516384
-2.0,1,1.517571
-2.0,1,1.51874
-2.0,1,1.519888
-2.0,1,1.52116
-2.0,1,1.523315
-2.0,1,1.524665
-2.0,1,1.526071
-2.0,1,1.527466
-2.0,1,1.528908
-2.0,1,1.53022
-2.0,1,1.531497
-2.0,1,1.532857
-2.0,1,1.534225
-2.0,1,1.535601
-2.0,1,1.537004
-2.0,1,1.538404
-2.0,1,1.540831
-2.0,1,1.542313
-2.0,1,1.543667
-2.0,1,1.545176
-2.0,1,1.546429
-2.0,1,1.547717
-2.0,1,1.549042
-2.0,1,1.550365
-2.0,1,1.551634
-2.0,1,1.552948
-2.0,1,1.554218
-2.0,1,1.555537
-2.0,1,1.55712
4.0,1,1.558843
-2.0,1,1.560356
-2.0,1,1.56181
-2.0,1,1.56327
-2.0,1,1.564658
-2.0,1,1.566035
-2.0,1,1.567379
-2.0,1,1.568789
-2.0,1,1.570166
-2.0,1,1.571648
-2.0,1,1.573462
-2.0,1,1.57502
-2.05,2,1.577722
-2.0,1,1.579127
-2.0,1,1.580484
-2.0,1,1.581823
-2.05,2,1.5845
-2.0,1,1.585823
-2.0,1,1.587132
-2.0,1,1.58843
-2.0,1,1.590219
-2.0,1,1.591985
-2.0,1,1.593287
-2.0,1,1.594637
-2.0,1,1.595949
-2.0,1,1.597388
-2.0,1,1.598769
-2.0,1,1.600187
-2.0,1,1.601535
-2.0,1,1.602969
-2.0,1,1.604455
-2.0,1,1.606012
-2.0,1,1.607708
-2.0,1,1.609258
-2.0,1,1.61064
-2.05,2,1.613808
-2.0,1,1.615241
-2.0,1,1.616641
-2.0,1,1.618086
-2.0,1,1.619505
-2.0,1,1.621009
-2.0,1,1.622402
-2.0,1,1.624035
-2.0,1,1.625963
-2.0,1,1.627622
-2.0,1,1.629145
-2.0,1,1.630552
-2.0,1,1.631996
-2.0,1,1.633484
-2.0,1,1.634922
-2.0,1,1.636367
-2.0,1,1.637834
-2.0,1,1.639211
-2.0,1,1.640723
-2.0,1,1.642518
-2.0,1,1.64446
-2.0,1,1.646003
-2.0,1,1.647538
-2.0,1,1.648998
-2.0,1,1.650384
-2.0,1,1.651768
-2.0,1,1.653165
-2.0,1,1.654546
-2.0,1,1.656114
-2.0,1,1.657617
-2.0,1,1.659585
-2.0,1,1.661226
-2.0,1,1.662673
-2.0,1,1.664201
-2.0,1,1.665743
-2.0,1,1.667152
-2.0,1,1.668562
-2.0,1,1.67002
-2.0,1,1.671436
-2.0,1,1.672944
-2.0,1,1.674372
-2.0,1,1.675793
-2.0,1,1.677262
-2.0,1,1.678685
-2.0,1,1.680079
-2.0,1,1.681479
-2.0,1,1.682873
-2.0,1,1.684284
-2.0,1,1.685771
-2.0,1,1.687259
-2.0,1,1.688719
-2.0,1,1.690146
-2.0,1,1.692247
-2.0,1,1.694281
-2.0,1,1.695996
-2.0,1,1.697659
-2.0,1,1.699247
-2.0,1,1.700812
-2.0,1,1.702361
-2.0,1,1.703852
-2.0,1,1.705358
-2.05,2,1.709576
-2.0,1,1.711234
-2.0,1,1.712784
-2.0,1,1.71425
-2.0,1,1.715716
-2.0,1,1.717126
-2.05,2,1.719952
-2.0,1,1.721417
-2.0,1,1.722867
-2.0,1,1.724559
-2.0,1,1.726425
-2.0,1,1.72794
-2.0,1,1.729401
-2.0,1,1.730872
-2.0,1,1.73241
-2.0,1,1.733854
