#{"t_start": 1785860033.1337123, "env_id": "None"}
r,l,t
11.995,1,0.025071
9.99,2,0.042249
11.495,3,0.066469
9.99,2,0.084147
11.995,1,0.092372
11.995,1,0.100481
9.74,3,0.12508
11.495,3,0.146725
11.995,1,0.15503
9.75,1,0.162574
9.99,2,0.180688
11.745,2,0.197897
11.745,2,0.214753
9.74,3,0.236413
9.75,1,0.245878
9.99,2,0.262793
10.651667,3,0.28579
9.99,2,0.300252
10.283333,14,0.397181
11.995,1,0.405278
11.995,1,0.413562
11.975,5,0.451206
11.995,1,0.45891
9.23,7,0.509691
11.985,3,0.529556
11.073333,3,0.555465
11.995,1,0.564136
9.75,1,0.570963
11.995,1,0.58213
11.063333,5,0.621845
11.985,3,0.646967
9.99,2,0.663788
10.495,7,0.712441
9.24,5,0.748594
9.621667,13,0.850678
9.99,2,0.867193
11.475,7,0.920464
11.995,1,0.928005
9.23,7,0.982805
11.485,5,1.019218
9.99,2,1.033427
10.161667,3,1.05979
11.985,3,1.086228
7.321667,32,1.325873
-6.89,100,2.18553
10.475,7,2.239503
9.296667,29,2.443149
10.155,22,2.601444
11.495,3,2.621177
11.995,1,2.628131
10.401667,4,2.657652
9.866667,13,2.74975
10.411667,2,2.763841
10.513333,17,2.884221
11.995,1,2.89277
10.033333,15,2.999741
10.063333,9,3.06184
6.146667,71,3.566264
10.328333,1,3.575086
9.546667,28,3.773569
10.823333,4,3.803788
5.313333,77,4.352991
5.618333,61,4.791041
11.495,3,4.813301
11.995,1,4.820277
11.101667,15,4.923562
4.931667,73,5.446357
8.061667,35,5.693253
11.391667,6,5.73958
10.975,5,5.777815
9.768333,15,5.882558
7.605,42,6.178073
11.745,2,6.195379
10.068333,4,6.224347
7.143333,54,6.612841
10.225,8,6.669117
10.773333,14,6.777695
7.551667,35,7.039589
11.303333,6,7.08265
10.793333,10,7.152888
11.063333,5,7.18759
10.995,1,7.194451
7.976667,48,11.852934
10.675,16,11.975605
8.973333,31,12.200688
10.513333,17,12.332003
10.975,5,12.372544
10.995,1,12.380422
11.323333,2,12.395555
10.801667,26,12.596762
9.99,2,12.61203
11.073333,3,12.635249
11.391667,6,12.682286
9.99,2,12.701244
9.67,30,12.927593
-6.135,100,13.669691
10.435,15,13.779516
8.39,41,14.123333
9.97,19,14.260532
11.995,1,14.269028
9.375,31,14.499261
10.485,5,14.537651
-4.085,100,15.353761
11.995,1,15.364766
11.995,1,15.374525
6.49,96,16.098989
8.955,48,16.455563
9.71,22,16.613204
11.995,1,16.621506
9.065,62,17.091527
7.32,77,17.651602
11.1,20,17.804345
9.976667,40,18.098803
10.661667,1,18.107338
9.395,27,18.309741
9.99,2,18.32591
9.99,2,18.342341
11.995,1,18.350157
11.003333,17,18.473828
11.255,29,18.693394
10.21,20,18.843397
11.975,5,18.881549
11.105,10,18.955919
8.95,45,19.294164
8.41,55,24.031937
10.52,7,24.086648
9.99,2,24.10176
9.99,2,24.117629
10.81,29,24.339815
11.16,8,24.401377
10.035,46,24.755497
11.18,4,24.786301
11.385,3,24.809656
10.66,10,24.885989
10.55,32,25.12834
10.555,9,25.195577
10.93,5,25.231854
10.5,11,25.318484
10.315,8,25.37816
10.52,7,25.431496
10.015,19,25.573838
10.715,8,25.632812
10.565,7,25.685313
10.46,32,25.925099
11.323333,2,25.940339
10.305,10,26.017614
10.725,6,26.062917
11.17,6,26.106567
10.76,8,26.173908
10.78,4,26.202792
11.065,18,26.337148
10.83,25,26.52406
10.5,42,26.843514
11.015,28,27.056142
11.775,5,27.09678
10.715,8,27.161319
10.585,3,27.186455
10.175,18,27.325587
10.65,12,27.418049
10.985,3,27.441346
10.51,9,27.509411
10.595,1,27.518073
9.99,2,27.534172
9.975,27,27.74358
11.175,5,27.788727
10.765,38,28.076897
10.656667,2,28.092552
-4.75,100,28.835035
10.656667,2,28.851848
10.54,3,28.875473
10.868333,13,28.974521
10.625,17,29.101997
11.063333,5,29.141264
10.87,48,29.508999
10.465,9,29.57949
11.995,1,29.590188
9.99,2,29.607004
9.851667,78,30.195613
11.056667,2,30.211889
11.056667,2,30.228379
9.83,47,30.595825
9.99,2,30.611539
10.495,43,30.93885
11.995,1,30.946181
10.485,45,31.288453
10.985,3,31.312689
11.155,31,31.548896
10.055,20,36.050108
10.74,12,36.147249
9.75,1,36.153596
11.995,1,36.163666
10.878333,11,36.251082
11.411667,11,36.337138
10.456667,24,36.519783
11.708333,5,36.557596
10.76,8,36.618126
10.846667,44,36.950888
10.73,14,37.059897
10.79,2,37.077514
10.195,1,37.086052
10.648333,8,37.147289
10.375,5,37.18843
11.013333,15,37.305323
10.591667,15,37.425499
11.073333,3,37.449779
9.99,2,37.465993
9.99,2,37.482352
11.026667,8,37.546479
9.99,2,37.562549
10.621667,9,37.631589
10.253333,7,37.685464
10.656667,2,37.700985
9.99,2,37.715378
10.661667,1,37.723504
10.915,8,37.784821
9.843333,40,38.093851
11.181667,8,38.154754
10.641667,5,38.193803
10.77,6,38.239386
10.908333,5,38.277395
10.213333,15,38.391887
10.39,2,38.407558
10.956667,22,38.579041
10.38,4,38.611677
10.611667,24,38.801446
10.93,5,38.840216
9.831667,20,38.98627
11.661667,1,38.993237
10.641667,5,39.031134
10.778333,31,39.269737
10.631667,7,39.325012
10.623333,44,39.664297
9.996667,5,39.707549
10.76,8,39.770238
10.73,14,39.877412
10.453333,16,40.003516
11.18,4,40.034715
10.328333,1,40.0423
11.18,4,40.073356
10.74,12,40.161761
11.313333,4,40.190603
10.76,8,40.248798
10.918333,3,40.270774
11.856667,2,40.288546
11.043333,9,40.359585
10.493333,8,40.418427
10.898333,7,40.4739
10.77,6,40.519711
9.99,2,40.534064
10.656667,2,40.549636
10.75,10,40.627096
10.905,10,40.701351
11.155,9,40.768667
10.41,29,40.987584
10.985,3,41.013231
9.75,1,41.01966
11.323333,2,41.039063
10.463333,14,41.149606
11.995,1,41.158306
10.513333,4,41.1906
11.995,1,41.198115
9.745,33,41.449821
10.485,5,41.488387
10.328333,1,41.497119
10.808333,25,41.69178
10.665,9,41.761189
10.776667,9,41.8294
11.995,1,41.838205
10.321667,20,41.99356
11.323333,2,42.01131
10.78,4,42.043555
10.871667,21,42.201065
11.17,6,42.249922
10.661667,1,42.258843
10.878333,11,42.343038
11.036667,6,42.388964
10.365,7,42.442786
11.56,8,42.503222
11.451667,3,42.52561
11.995,1,42.533289
11.056667,2,42.548612
11.016667,10,42.625968
10.661667,1,42.633084
9.99,2,42.646698
10.773333,14,42.757758
10.745,2,42.771657
9.458333,50,43.154977
10.523333,2,43.169955
10.743333,20,43.351191
11.385,3,43.374209
11.323333,2,43.392121
10.092381,74,48.392731
11.99,2,48.410627
10.995,1,48.418533
11.995,1,48.426471
11.223333,22,48.593061
10.973333,23,48.771919
10.623095,25,48.964067
10.44119,7,49.016739
10.523333,2,49.033186
10.79,2,49.0496
10.985,3,49.071925
