#{"t_start": 1785840379.9767253, "env_id": "None"}
r,l,t
9.75,1,2.065844
7.99,10,2.142868
9.49,4,2.171299
11.495,3,2.19378
11.995,1,2.201105
11.995,1,2.208964
11.995,1,2.217537
11.995,1,2.225502
9.74,3,2.248243
9.99,2,2.262101
9.74,3,2.282851
11.495,3,2.304019
11.995,1,2.310782
11.995,1,2.323377
10.161667,3,2.345821
9.901667,6,2.393722
11.303333,6,2.439427
11.995,1,2.446356
10.533333,13,2.543354
9.49,4,2.569554
9.75,1,2.577148
10.543333,11,2.655106
9.99,2,2.669557
9.341667,20,2.807264
11.995,1,2.814948
9.75,1,2.820788
9.43,16,2.934364
10.651667,3,2.95346
9.935,21,3.098765
9.75,1,3.105367
7.95,18,3.232977
11.043333,9,3.293584
10.131667,9,3.350841
11.745,2,3.365031
10.563333,7,3.408629
10.641667,5,3.44498
9.75,1,3.450705
10.823333,4,3.478114
11.995,1,3.485621
11.745,2,3.500256
11.495,3,3.523003
11.995,1,3.529881
10.411667,2,3.544308
10.376667,9,3.640301
10.475,11,3.717823
9.97,6,3.765661
8.713333,34,4.009322
10.386667,7,4.058099
10.621667,13,4.146836
11.323333,2,4.162571
7.678333,41,4.433878
9.788333,11,4.508055
10.813333,6,4.545325
10.003333,21,4.685585
9.435,19,4.812169
7.225,69,5.285148
10.253333,20,5.42064
8.201667,56,5.806254
10.273333,16,5.916149
11.293333,8,5.973711
10.651667,3,5.996997
9.116667,16,6.104333
9.75,1,6.11077
10.038333,10,6.178302
9.74,3,6.198418
7.813333,67,6.651997
10.475,7,6.698728
6.653333,54,7.264517
11.073333,3,7.286819
11.073333,3,7.307718
11.745,2,7.322781
10.661667,1,7.329897
6.021667,100,8.022382
8.851667,24,8.183652
10.661667,1,8.191031
9.75,1,8.197603
10.655,20,8.334336
9.75,1,8.340444
7.843333,61,8.761038
11.745,2,8.773772
9.99,2,8.788598
11.745,2,8.80328
10.533333,13,8.886772
5.346667,84,13.13269
9.75,1,13.139043
9.75,1,13.145613
9.75,1,13.153231
9.856667,15,13.255723
9.871667,16,13.367095
11.745,2,13.381536
9.298333,11,13.455748
10.656667,2,13.470416
11.995,1,13.477575
10.411667,2,13.490967
10.783333,12,13.572419
11.995,1,13.580128
11.995,1,13.587546
10.195,14,13.679277
10.695,12,13.758855
10.661667,1,13.765876
6.2,74,14.28399
9.796667,27,14.466349
10.293333,12,14.553465
9.99,2,14.567482
9.74,3,14.587359
9.606667,16,14.694098
10.318333,3,14.715545
10.131667,13,14.804861
8.546667,32,15.038518
10.735,4,15.06978
10.136667,8,15.127231
10.106667,14,15.228851
11.995,1,15.236309
10.735,4,15.266145
9.681667,54,15.653505
10.22,18,15.836038
9.45,38,16.100364
-7.915,100,16.949907
-7.825,100,17.879518
11.745,2,17.896138
7.69,65,18.411756
-7.335,100,19.349387
-7.29,100,20.227169
11.995,1,20.237546
10.661667,1,20.245403
11.053333,7,20.292229
-6.045,100,21.120076
10.64,14,25.777241
10.485,5,25.816529
11.535,4,25.850129
10.328333,1,25.859511
7.955,70,26.373646
8.42,66,26.853199
8.615,54,27.265052
11.25,21,27.437648
10.365,11,27.559787
8.805,47,27.97588
10.465,40,28.270543
9.71,22,28.426686
9.558333,8,28.483124
11.073333,3,28.505241
9.99,2,28.519551
10.401667,4,28.549351
10.661667,1,28.558347
11.995,1,28.565871
10.661667,1,28.573251
10.298333,7,28.621923
9.985,25,28.806906
10.553333,9,28.869585
9.19,15,28.977402
11.323333,2,28.991758
-6.0,100,29.699194
10.395,23,29.861736
-5.065,100,30.595397
7.77,67,31.074318
10.77,6,31.118112
9.465,31,31.333861
10.025,30,31.549293
11.073333,3,31.57065
-4.575,100,32.26876
10.045,13,32.360566
9.74,3,32.382301
9.555,13,32.648858
10.325,6,32.722549
-6.665,100,33.425648
11.391667,6,37.129174
11.56,8,37.205978
10.175,18,37.373313
10.795,23,37.551107
10.995,1,37.55976
11.995,1,37.567879
10.79,15,37.679897
11.105,10,37.752422
10.656667,2,37.769681
9.255,24,37.957111
10.315,8,38.03114
11.095,12,38.134062
11.515,8,38.195427
10.195,1,38.207303
10.585,3,38.237239
10.575,5,38.286191
9.3,24,38.546434
10.745,2,38.566556
10.965,7,38.640132
10.475,7,38.698539
10.155,22,38.888695
9.75,1,38.895294
11.995,1,38.902989
9.99,2,38.921043
10.195,1,38.929235
9.636667,10,39.008795
10.89,13,39.11526
9.475,29,39.332999
10.656667,2,39.347065
9.29,26,39.537418
10.685,14,39.637633
11.323333,2,39.651481
10.34,12,39.738528
11.16,8,39.804628
10.661667,1,39.815684
10.995,1,39.824533
11.313333,4,39.852934
11.57,6,39.903574
9.75,1,39.916221
10.555,9,40.005024
10.52,7,40.079294
11.15,10,40.180166
9.98,4,40.21493
10.39,2,40.23183
10.11,22,40.47048
9.828333,3,40.494415
10.445,13,40.625015
11.305,19,40.825652
10.91,9,40.935046
11.18,4,40.98196
9.75,1,40.991084
10.575,5,41.034499
11.375,5,41.077008
11.19,2,41.098016
8.25,33,41.438061
10.636667,6,41.527488
10.195,1,41.549269
11.06,10,41.706579
10.78,4,41.75858
11.15,10,41.893746
10.78,4,41.955035
11.375,5,42.065337
10.375,27,42.571362
9.99,2,42.821359
7.386667,99,44.545049
10.443333,31,44.987405
6.305,97,45.998396
10.055,20,46.210125
8.135,61,46.777199
9.64,49,47.217311
10.5,11,47.322526
9.663333,27,47.597956
8.308333,84,53.620907
10.518333,34,54.117526
9.806667,56,54.783064
10.361667,12,54.910098
9.861667,14,55.061857
10.598333,18,55.212851
11.323333,2,55.229545
10.74,12,55.323865
11.995,1,55.331534
10.475,7,55.393851
10.51,9,55.467285
11.323333,2,55.48468
-4.775,100,56.280442
9.421667,53,56.693115
10.878333,11,56.775004
9.75,1,56.783378
10.361667,12,56.881147
9.406667,38,57.174401
10.531667,40,57.490139
10.196667,27,57.706495
9.171667,54,58.13623
11.2,31,58.381372
10.308333,27,58.641743
10.661667,1,58.650834
10.128333,14,58.757126
11.385,3,58.784885
-3.485,100,59.565527
8.62,57,60.006607
10.24,14,60.11498
10.183333,21,60.279879
10.513333,4,60.310258
9.785,38,60.63572
10.985,3,60.659789
10.598333,18,60.803615
10.146667,37,61.100105
10.855,11,61.183776
6.785,86,62.068788
10.986667,16,62.201171
10.868333,13,62.306132
11.04,14,67.456917
10.641667,5,67.507663
10.173333,23,67.781142
10.648333,8,67.861075
10.645,13,67.981817
10.315,30,68.22031
10.398333,9,68.295118
10.75,10,68.378545
10.75,10,68.472062
11.253333,16,68.614004
11.641667,5,68.662237
10.21,20,68.831113
10.571667,19,68.977975
10.828333,21,69.154238
9.158333,74,69.846501
11.17,6,69.899377
10.77,6,69.954207
10.406667,34,70.271665
8.91,35,70.591694
10.943333,29,70.864429
10.656667,2,70.880758
10.085,14,70.99107
11.273333,12,71.087954
10.78,4,71.127481
9.795,23,71.334252
10.53,5,71.378089
10.375,5,71.422403
9.99,2,71.440961
10.476667,20,71.608107
11.651667,3,71.631529
10.975,5,71.675634
10.77,6,71.726586
10.985,3,71.753057
9.948333,50,72.141632
10.27,8,72.203169
8.033333,59,72.651206
11.006667,12,72.755634
9.161667,56,73.267627
10.783333,12,73.366992
10.506667,14,73.488383
10.645,13,73.599157
11.995,1,73.607673
10.523333,2,73.626596
7.543333,59,74.072018
10.766667,11,74.155372
10.75,10,74.227144
11.995,1,74.236544
9.75,1,74.24281
10.256667,2,74.257979
11.175,5,74.292244
8.101667,72,74.806703
10.098333,20,74.951124
10.585,25,75.131168
10.648333,8,75.195867
11.323333,2,75.211372
11.135,13,75.306118
10.75,10,75.384731
11.391667,6,75.428332
10.068333,26,75.612039
10.865,18,75.73974
10.273333,3,75.761172
8.363333,42,79.67301
11.026667,8,79.733613
10.503333,6,79.776939
11.365,7,79.829687
10.766667,11,79.911858
9.808333,29,80.121459
10.656667,2,80.136932
10.656667,2,80.152442
11.371667,19,80.294468
10.763333,16,80.410016
10.108333,18,80.546807
11.323333,2,80.562177
10.661667,1,80.569789
10.656667,2,80.585986
11.158333,17,80.710337
11.323333,2,80.725292
11.323333,2,80.739966
10.898333,7,80.792708
10.226667,8,80.850728
11.023333,13,80.94222
11.115,8,80.999352
11.016667,10,81.073525
10.888333,9,81.139425
11.323333,2,81.155681
9.75,1,81.162146
10.493333,8,81.225843
11.111667,22,81.389856
10.513333,4,81.42104
10.398333,9,81.488333
10.513333,4,81.51532
10.641667,5,81.553493
10.51,9,81.618144
11.131667,18,81.749578
10.966667,20,81.914361
11.323333,2,81.928858
11.995,1,81.93635
10.725,6,81.979208
11.111667,22,82.139295
10.898333,7,82.191605
10.641667,5,82.231767
11.985,3,82.256737
10.75,10,82.329708
10.628333,12,82.418587
10.908333,5,82.453574
10.908333,5,82.499361
11.995,1,82.570867
10.13119,20,82.757066
11.103571,16,82.874868
10.692619,22,83.035025
9.840952,10,83.107089
9.802381,34,83.346937
10.583333,52,83.724923
8.903095,75,84.272007
8.793095,48,84.61936
-4.889286,100,85.351704
10.985,3,85.374955
10.933333,31,85.59738
9.672143,41,85.891457
11.092857,10,85.96186
10.622381,17,86.087409
10.985,3,86.110983
11.995,1,86.11883
11.411667,11,86.196331
9.75,1,86.202676
9.042143,69,86.709039
11.053571,26,86.902776
10.725,6,86.946499
9.99,2,86.95962
9.561905,44,91.149796
9.822619,49,91.565693
10.501667,33,91.804897
10.321667,20,91.948519
9.422619,31,92.172398
10.441905,15,92.284986
10.683333,32,92.530047
10.985,3,92.553121
10.412619,29,92.763685
10.281667,28,92.987776
11.115,8,93.045504
10.502619,60,93.496495
-3.759524,100,94.259372
-3.528333,100,95.097773
10.802143,11,95.177657
10.302143,13,95.280937
10.45119,5,95.327019
9.752143,25,95.526614
11.17,6,95.570685
11.323333,2,95.585621
11.985,3,95.609446
11.995,1,95.617307
9.502381,45,95.952908
10.552381,31,96.196349
9.882619,37,96.465245
9.99,2,96.478949
9.832381,77,97.098862
10.552381,31,97.375996
9.99,2,97.39444
9.242857,86,98.164379
9.542619,56,98.666203
11.985,3,98.697382
10.263333,5,98.746464
10.121905,30,99.036732
9.99,2,99.051831
10.962619,17,99.191628
10.253571,39,103.775629
10.161905,22,103.985045
11.016667,10,104.066982
10.042143,16,104.196116
10.493571,40,104.507841
9.75,1,104.514751
10.273333,3,104.540959
11.092857,10,104.617668
10.360952,4,104.654248
10.562143,10,104.734478
10.422619,27,104.986414
9.772381,40,105.316946
9.863095,30,105.575904
11.97,6,105.627536
10.735,4,105.657077
11.17,6,105.714068
10.332857,15,105.860971
10.622381,17,105.999962
9.99,2,106.015154
10.44119,7,106.067883
10.662143,39,106.355745
10.802857,19,106.495736
10.872381,16,106.615726
10.652381,11,106.697695
10.812619,47,107.094464
10.91381,24,107.322381
9.98,4,107.369103
10.39,2,107.392943
10.681905,16,107.560742
9.001429,69,108.173686
10.613571,16,108.313102
8.552857,77,108.947642
10.531429,8,109.013306
10.328333,1,109.020725
11.323333,2,109.035089
10.270714,3,109.058475
10.93381,20,109.246661
10.892381,12,109.373421
10.481905,7,109.437371
10.661667,1,109.446095
10.701905,12,109.546141
10.332381,26,109.753183
9.99,2,109.767781
10.360952,4,109.799705
9.802857,23,109.990848
10.953095,8,110.051811
10.964048,33,110.312638
10.662619,28,110.537202
11.026667,8,110.615062
10.493571,40,111.037001
10.942619,21,111.241094
11.365,7,111.317604
11.053571,26,111.816778
11.995,1,111.829133
11.323333,2,111.85076
11.323333,2,111.869172
10.362619,39,112.213877
10.052381,33,112.497588
10.271429,11,117.699126
11.995,1,117.707202
10.591667,15,117.820027
10.572143,8,117.87865
10.291429,7,117.933214
10.902381,10,118.01225
11.44381,16,118.161285
11.985,3,118.185118
10.721905,8,118.253105
10.985,3,118.281813
10.411905,21,118.463181
10.78,4,118.506466
10.552143,12,118.625815
10.962619,17,118.787236
10.541429,6,118.836415
10.882381,14,118.952023
10.195,1,118.960201
10.812143,9,119.025944
11.026667,8,119.085124
11.53,14,119.196177
10.360952,4,119.228313
11.033333,11,119.308122
10.985,3,119.331131
11.263333,14,119.434016
10.621667,9,119.499829
9.98,4,119.527215
10.982619,13,119.620904
9.99,2,119.635528
10.721905,8,119.694622
10.653095,19,119.830529
10.972619,15,119.942464
10.20119,6,119.987364
10.551429,4,120.015405
10.975,5,120.052803
10.812143,9,120.118557
11.574762,17,120.241117
10.932381,4,120.26843
10.585,3,120.290509
10.732619,14,120.391333
10.822143,7,120.443085
10.902619,29,120.65747
11.093571,18,120.794175
10.252857,31,121.021289
10.642381,13,121.117311
11.323333,2,121.132577
10.742619,12,121.223712
10.541429,6,121.267778
11.995,1,121.275664
10.521429,10,121.348132
11.755,9,121.414989
10.631667,7,121.467967
10.313095,38,121.746771
10.551429,4,121.776209
10.541429,6,121.822347
10.541429,6,121.867881
10.873095,24,122.045971
11.042857,20,122.192493
9.75,1,122.198936
11.082857,12,122.291793
10.656667,2,122.306664
10.882381,14,122.409259
10.611667,11,122.497526
11.012619,7,122.550286
10.842857,11,122.627368
