#{"t_start": 1785344708.06697, "env_id": "None"}
r,l,t
-2.0,1,1.957381
-2.0,1,1.960733
-2.0,1,1.963555
-2.0,1,1.966802
-2.0,1,1.970068
-2.0,1,1.973534
-2.0,1,1.976361
-2.0,1,1.979503
-2.0,1,1.983133
-2.0,1,1.985903
-2.0,1,1.988276
-2.0,1,1.99058
-2.0,1,1.99292
-2.0,1,1.995292
-2.0,1,1.997671
-2.0,1,2.000052
-2.0,1,2.002388
-2.0,1,2.004731
-2.0,1,2.007147
-2.0,1,2.009485
-2.0,1,2.012115
-2.0,1,2.014562
-2.0,1,2.016993
-2.0,1,2.019376
-2.0,1,2.021725
-2.0,1,2.024106
-2.0,1,2.026436
-2.0,1,2.028817
-2.0,1,2.031194
-2.0,1,2.033526
-2.0,1,2.035882
-2.0,1,2.038262
-2.0,1,2.040679
-2.0,1,2.043046
-2.0,1,2.045546
-2.0,1,2.047957
-2.0,1,2.050782
-2.0,1,2.053133
-2.0,1,2.055782
-2.0,1,2.05826
-2.0,1,2.060682
-2.0,1,2.063048
-2.0,1,2.065479
-2.0,1,2.068051
-2.0,1,2.070513
-2.0,1,2.073027
-2.0,1,2.075484
-2.0,1,2.077892
-2.0,1,2.080321
-2.0,1,2.082796
-2.0,1,2.085286
-2.0,1,2.088435
-2.0,1,2.091307
-2.0,1,2.093806
-2.0,1,2.096717
-2.0,1,2.099612
-2.0,1,2.102207
-2.0,1,2.104841
-2.0,1,2.107954
-2.0,1,2.110323
-2.0,1,2.112837
-2.0,1,2.115397
-2.0,1,2.118125
-2.0,1,2.120645
-2.0,1,2.123135
-2.0,1,2.125566
-2.0,1,2.128151
-2.0,1,2.130843
-2.0,1,2.133418
-2.0,1,2.136301
-2.0,1,2.139809
-2.0,1,2.142937
-2.0,1,2.145549
-2.0,1,2.149223
-2.0,1,2.152207
-2.0,1,2.155354
-2.0,1,2.158275
-2.0,1,2.161088
-2.0,1,2.163931
-2.0,1,2.167133
-2.0,1,2.169856
-2.0,1,2.172466
-2.0,1,2.175034
-2.0,1,2.177639
-2.0,1,2.180253
-2.0,1,2.183127
-2.0,1,2.186051
-2.0,1,2.188755
-2.0,1,2.191524
-2.0,1,2.194572
-2.0,1,2.197517
-2.0,1,2.200735
-2.0,1,2.203552
-2.0,1,2.206528
-2.0,1,2.209263
-2.0,1,2.211998
-2.0,1,2.215723
-2.0,1,2.219328
-2.0,1,2.222371
-2.0,1,2.225325
-2.0,1,2.22835
-2.0,1,2.231538
-2.0,1,2.234628
-2.0,1,2.237788
-2.0,1,2.241002
-2.0,1,2.24421
-2.0,1,2.247175
-2.0,1,2.250786
-2.0,1,2.254667
-2.0,1,2.25854
-2.0,1,2.261554
-2.0,1,2.264565
-2.0,1,2.268244
-2.0,1,2.271674
-2.0,1,2.274696
-2.0,1,2.277737
-2.0,1,2.280725
-2.0,1,2.283884
-2.0,1,2.286735
-2.0,1,2.289829
-2.0,1,2.292768
-2.0,1,2.295706
-2.0,1,2.298717
-2.0,1,2.302034
-2.0,1,2.305417
-2.0,1,2.309
-2.0,1,2.312303
-2.0,1,2.316069
-2.0,1,2.319443
-2.0,1,2.322767
-2.0,1,2.325788
-2.0,1,2.329053
-2.0,1,2.332549
-2.0,1,2.335872
-2.0,1,2.3392
-2.0,1,2.34245
-2.0,1,2.345681
-2.0,1,2.348951
-2.0,1,2.35246
-2.0,1,2.355698
-2.0,1,2.359158
-2.0,1,2.362349
-2.0,1,2.365945
-2.0,1,2.369686
-2.0,1,2.373098
-2.0,1,2.376291
-2.0,1,2.379816
-2.0,1,2.383233
-2.0,1,2.386578
-2.0,1,2.390222
-2.0,1,2.393291
-2.0,1,2.39677
-2.0,1,2.400367
-2.0,1,2.403887
-2.0,1,2.407195
-2.0,1,2.410508
-2.0,1,2.413833
-2.0,1,2.417222
-2.0,1,2.421234
-2.0,1,2.428503
-2.0,1,2.433141
-2.0,1,2.445664
-2.0,1,2.450497
-2.0,1,2.4544
-2.0,1,2.457853
-2.0,1,2.461383
-2.0,1,2.46486
-2.0,1,2.468159
-2.0,1,2.471471
-2.0,1,2.474633
-2.0,1,2.477875
-2.0,1,2.481375
-2.0,1,2.485898
-2.0,1,2.48969
-2.0,1,2.49361
-2.0,1,2.496764
-2.0,1,2.500825
-2.0,1,2.505476
-2.0,1,2.521309
-2.0,1,2.526019
-2.0,1,2.530874
-2.0,1,2.535787
-2.0,1,2.540118
-2.0,1,2.545319
-2.0,1,2.549472
-2.0,1,2.554349
-2.0,1,2.558263
-2.0,1,2.561822
-2.0,1,2.565393
-2.0,1,2.569303
-2.0,1,2.573047
-2.0,1,2.576924
-2.0,1,2.580654
-2.0,1,2.584129
-2.0,1,2.58746
-2.0,1,2.592309
-2.0,1,2.595737
-2.0,1,2.599538
-2.0,1,2.602687
-2.0,1,2.606058
-2.0,1,2.610064
-2.0,1,2.614086
-2.0,1,2.617682
-2.0,1,2.621921
-2.0,1,2.625191
-2.0,1,2.629171
-2.0,1,2.632816
-2.0,1,2.636385
-2.0,1,2.63999
