#{"t_start": 1785875233.501309, "env_id": "None"}
r,l,t
11.495,3,0.044616
11.995,1,0.05539
9.75,1,0.062092
11.495,3,0.090656
9.99,2,0.1067
11.245,4,0.141188
11.995,1,0.151029
11.995,1,0.159625
11.995,1,0.168562
9.75,1,0.176401
10.313333,8,0.287432
10.813333,6,0.336542
10.323333,6,0.385952
9.99,2,0.402882
9.381667,12,0.495801
10.553333,9,0.574008
11.313333,4,0.610073
9.75,1,0.616913
9.21,11,0.706572
10.803333,8,0.77238
11.985,3,0.796786
8.733333,30,1.039828
9.99,2,1.055362
10.661667,1,1.062867
11.225,8,1.129886
9.99,2,1.146791
9.75,1,1.153131
10.361667,12,1.248372
11.245,4,1.279241
10.661667,1,1.287926
9.75,1,1.295174
11.995,1,1.323053
8.323333,63,1.823344
8.538333,16,1.950892
9.75,1,1.957869
9.75,1,1.964564
7.915,29,2.197844
7.456667,54,2.621104
9.73,5,2.661171
7.498333,28,2.880513
11.995,1,2.888884
6.385,41,3.214907
10.318333,3,3.241107
3.395,100,4.028464
8.183333,42,4.35341
10.243333,22,4.531266
10.356667,13,4.634587
9.826667,21,4.795973
11.995,1,4.804961
9.173333,40,5.122375
9.99,2,5.137012
9.74,3,5.160625
5.301667,97,5.920496
5.318333,72,6.489972
9.993333,23,6.671218
11.995,1,6.678925
10.328333,1,6.687053
9.875,29,6.911302
11.121667,11,6.997032
10.328333,1,7.00552
10.66,23,7.186024
10.328333,1,7.19336
10.823333,4,7.224459
9.655,24,7.409416
11.44,14,7.521922
9.286667,31,7.759203
9.621667,13,7.861013
9.645,26,8.064744
9.816667,23,13.967518
10.661667,1,13.97555
11.99,2,13.992561
9.74,3,14.032271
10.641667,5,14.074995
9.215,32,14.33761
9.44,58,14.810908
9.75,1,14.817825
11.303333,6,14.866864
11.323333,2,14.883402
10.58,26,15.092376
10.51,9,15.161947
9.34,91,15.901347
11.28,15,16.020332
10.095,21,16.193981
10.785,25,16.395417
10.4,31,16.649271
10.661667,1,16.657712
9.94,25,16.856828
7.31,79,17.49508
10.14,3,17.520351
10.41,42,17.855393
8.11,48,18.248399
11.323333,2,18.264384
10.661667,1,18.272338
11.323333,2,18.288755
9.99,2,18.304745
9.15,49,18.697073
11.995,1,18.70459
8.905,45,19.064233
