#{"t_start": 1785313230.0418174, "env_id": "None"}
r,l,t
-2.0,1,1.611124
-2.0,1,1.614095
-2.0,1,1.617039
-2.0,1,1.619832
-2.0,1,1.622634
-2.0,1,1.625522
-2.0,1,1.628436
-2.0,1,1.631344
-2.0,1,1.634209
-2.0,1,1.637029
-2.0,1,1.63986
-2.0,1,1.642603
-2.0,1,1.645284
-2.0,1,1.647929
-2.0,1,1.650555
-2.0,1,1.653184
-2.0,1,1.65595
-2.0,1,1.658592
-2.0,1,1.661242
-2.0,1,1.66384
-2.0,1,1.666497
-2.0,1,1.669154
-2.0,1,1.671803
-2.0,1,1.674405
-2.0,1,1.677067
-2.0,1,1.679662
-2.0,1,1.682311
-2.0,1,1.685008
-2.0,1,1.687604
-2.0,1,1.690204
-2.0,1,1.692845
-2.0,1,1.695464
-2.0,1,1.69817
-2.0,1,1.700873
-2.0,1,1.703467
-2.0,1,1.706121
-2.0,1,1.708781
-2.0,1,1.711386
-2.0,1,1.713997
-2.0,1,1.716637
-2.0,1,1.71924
-2.0,1,1.721866
-2.0,1,1.724554
-2.0,1,1.72715
-2.0,1,1.729762
-2.0,1,1.732378
-2.0,1,1.735007
-2.0,1,1.737617
-2.0,1,1.740242
-2.0,1,1.742937
-2.0,1,1.745555
-2.0,1,1.748146
-2.0,1,1.750746
-2.0,1,1.753356
-2.0,1,1.755948
-2.0,1,1.758577
-2.0,1,1.761187
-2.0,1,1.763784
-2.0,1,1.766477
-2.0,1,1.7691
-2.0,1,1.771693
-2.0,1,1.774321
-2.0,1,1.776937
-2.0,1,1.779558
-2.0,1,1.782197
-2.0,1,1.784889
-2.0,1,1.78748
-2.0,1,1.790109
-2.0,1,1.792733
-2.0,1,1.795338
-2.0,1,1.797963
-2.0,1,1.800598
-2.0,1,1.803194
-2.0,1,1.805813
-2.0,1,1.80845
-2.0,1,1.811297
-2.0,1,1.813925
-2.0,1,1.816539
-2.0,1,1.819112
-2.0,1,1.821734
-2.0,1,1.824342
-2.0,1,1.826935
-2.0,1,1.829539
-2.0,1,1.832136
-2.0,1,1.83474
-2.0,1,1.837358
-2.0,1,1.839948
-2.0,1,1.84256
-2.0,1,1.845162
-2.0,1,1.847751
-2.0,1,1.850433
-2.0,1,1.853037
-2.0,1,1.855625
-2.0,1,1.858235
-2.0,1,1.860848
-2.0,1,1.863433
-2.0,1,1.866035
-2.0,1,1.868686
-2.0,1,1.871317
-2.0,1,1.873925
-2.0,1,1.876541
-2.0,1,1.879129
-2.0,1,1.881725
-2.0,1,1.884346
-2.0,1,1.886924
-2.0,1,1.889522
-2.0,1,1.892152
-2.0,1,1.89474
-2.0,1,1.897348
-2.0,1,1.899945
-2.0,1,1.902545
-2.0,1,1.905148
-2.0,1,1.907736
-2.0,1,1.91035
-2.0,1,1.912992
-2.0,1,1.91559
-2.0,1,1.918193
-2.0,1,1.920794
-2.0,1,1.92338
-2.0,1,1.92598
-2.0,1,1.928587
-2.0,1,1.931194
-2.0,1,1.933905
-2.0,1,1.936458
-2.0,1,1.939048
-2.0,1,1.94165
-2.0,1,1.944361
-2.0,1,1.947133
-2.0,1,1.949891
-2.0,1,1.952686
-2.0,1,1.955666
-2.0,1,1.958419
-2.0,1,1.961195
-2.0,1,1.963936
-2.0,1,1.966698
-2.0,1,1.969454
-2.0,1,1.972196
-2.0,1,1.974991
-2.0,1,1.977743
-2.0,1,1.980497
-2.0,1,1.98323
-2.0,1,1.986007
-2.0,1,1.988761
-2.0,1,1.991493
-2.0,1,1.994265
-2.0,1,1.997068
-2.0,1,1.999835
-2.0,1,2.002592
-2.0,1,2.005365
-2.0,1,2.008119
-2.0,1,2.010876
-2.0,1,2.013631
-2.0,1,2.016443
-2.0,1,2.019185
-2.0,1,2.022106
-2.0,1,2.024856
-2.0,1,2.027603
-2.0,1,2.030364
-2.0,1,2.033108
-2.0,1,2.035853
-2.0,1,2.038608
-2.0,1,2.041428
-2.0,1,2.044157
-2.0,1,2.046905
-2.0,1,2.049658
-2.0,1,2.052417
-2.0,1,2.055147
-2.0,1,2.057962
-2.0,1,2.060724
-2.0,1,2.063527
-2.0,1,2.066332
-2.0,1,2.069099
-2.0,1,2.071855
-2.0,1,2.074615
-2.0,1,2.077405
-2.0,1,2.080163
-2.0,1,2.082944
-2.0,1,2.085711
-2.0,1,2.08847
-2.0,1,2.091207
-2.0,1,2.093974
-2.0,1,2.096751
-2.0,1,2.099541
-2.0,1,2.102307
-2.0,1,2.105068
-2.0,1,2.107822
-2.0,1,2.110593
-2.0,1,2.113449
-2.0,1,2.116197
-2.0,1,2.118973
-2.0,1,2.121736
-2.0,1,2.124536
-2.0,1,2.127342
-2.0,1,2.130175
-2.0,1,2.132936
-2.0,1,2.135675
-2.0,1,2.138449
-2.0,1,2.141256
-2.0,1,2.143994
-2.0,1,2.14676
-2.0,1,2.149517
-2.0,1,2.152289
-2.0,1,2.155055
-2.0,1,2.15781
-2.0,1,2.160584
-2.0,1,2.163317
-2.0,1,2.166082
-2.0,1,2.168876
-2.0,1,2.171624
-2.0,1,2.174383
-2.0,1,2.177145
-2.0,1,2.179878
-2.0,1,2.182716
-2.0,1,2.185478
-2.0,1,2.188275
-2.0,1,2.19101
-2.0,1,2.193765
-2.0,1,2.196546
-2.0,1,2.199288
-2.0,1,2.202071
-2.0,1,2.204838
-2.0,1,2.207611
-2.0,1,2.210409
-2.0,1,2.213174
-2.0,1,2.216028
-2.0,1,2.218792
-2.0,1,2.221562
-2.0,1,2.224373
-2.0,1,2.227129
-2.0,1,2.229889
-2.0,1,2.232639
-2.0,1,2.235376
-2.0,1,2.238142
-2.0,1,2.240931
-2.0,1,2.243713
-2.0,1,2.246467
-2.0,1,2.249238
-2.0,1,2.251961
-2.0,1,2.254891
-2.0,1,2.257657
-2.0,1,2.260401
-2.0,1,2.263131
-2.0,1,2.266006
-2.0,1,2.268763
-2.0,1,2.271497
-2.0,1,2.274257
-2.0,1,2.277011
-2.0,1,2.279741
-2.0,1,2.282361
4.0,1,2.285049
-2.0,1,2.287646
-2.0,1,2.290342
-2.0,1,2.293131
-2.0,1,2.296002
-2.0,1,2.298932
-2.0,1,2.301627
-2.0,1,2.304285
-2.0,1,2.307123
-2.0,1,2.309904
-2.0,1,2.312695
-2.0,1,2.315574
-2.0,1,2.318337
-2.0,1,2.321094
-2.0,1,2.323833
-2.0,1,2.326586
-2.0,1,2.32935
-2.0,1,2.332094
-2.0,1,2.334858
-2.0,1,2.337612
-2.0,1,2.34048
-2.0,1,2.343225
-2.0,1,2.345986
-2.0,1,2.348839
-2.0,1,2.351591
-2.0,1,2.354377
-2.0,1,2.357147
-2.0,1,2.359895
-2.0,1,2.362654
-2.0,1,2.365417
-2.0,1,2.368225
-2.0,1,2.370999
-2.0,1,2.373777
-2.0,1,2.376651
-2.0,1,2.379398
-2.0,1,2.382248
-2.0,1,2.385022
-2.0,1,2.387769
-2.0,1,2.390581
-2.0,1,2.393353
-2.0,1,2.396096
-2.0,1,2.398855
-2.0,1,2.401651
-2.0,1,2.404436
-2.0,1,2.407198
-2.0,1,2.409916
-2.0,1,2.412749
-2.0,1,2.415517
-2.0,1,2.41828
-2.0,1,2.421122
-2.0,1,2.423958
-2.0,1,2.42674
-2.0,1,2.429507
-2.0,1,2.432329
-2.0,1,2.435076
-2.0,1,2.437854
-2.0,1,2.440616
-2.0,1,2.443362
-2.0,1,2.446139
-2.0,1,2.448889
-2.0,1,2.451628
-2.0,1,2.454392
-2.0,1,2.457155
-2.0,1,2.459898
-2.0,1,2.462679
-2.0,1,2.465445
-2.0,1,2.468311
-2.0,1,2.47107
-2.0,1,2.47386
-2.0,1,2.476624
-2.0,1,2.479374
-2.0,1,2.482143
-2.0,1,2.484912
-2.0,1,2.487642
-2.0,1,2.490405
-2.0,1,2.493164
-2.0,1,2.495923
-2.0,1,2.49866
-2.0,1,2.501459
-2.0,1,2.504197
