#{"t_start": 1785313230.0135336, "env_id": "None"}
r,l,t
-2.0,1,1.63987
-2.0,1,1.6428
-2.0,1,1.645693
-2.0,1,1.648505
-2.0,1,1.651337
-2.0,1,1.654223
-2.0,1,1.657108
-2.0,1,1.660028
-2.0,1,1.662874
-2.0,1,1.665704
-2.0,1,1.668525
-2.0,1,1.671283
-2.0,1,1.673934
-2.0,1,1.676593
-2.0,1,1.679217
-2.0,1,1.681833
-2.0,1,1.68469
-2.0,1,1.687317
-2.0,1,1.68996
-2.0,1,1.692569
-2.0,1,1.695232
-2.0,1,1.697865
-2.0,1,1.700532
-2.0,1,1.703162
-2.0,1,1.705791
-2.0,1,1.708387
-2.0,1,1.711056
-2.0,1,1.71373
-2.0,1,1.71632
-2.0,1,1.718923
-2.0,1,1.721565
-2.0,1,1.724185
-2.0,1,1.7269
-2.0,1,1.729589
-2.0,1,1.732206
-2.0,1,1.734842
-2.0,1,1.737505
-2.0,1,1.740106
-2.0,1,1.742724
-2.0,1,1.745361
-2.0,1,1.747959
-2.0,1,1.750577
-2.0,1,1.753273
-2.0,1,1.755871
-2.0,1,1.758483
-2.0,1,1.761095
-2.0,1,1.763725
-2.0,1,1.766338
-2.0,1,1.769011
-2.0,1,1.771664
-2.0,1,1.774277
-2.0,1,1.776887
-2.0,1,1.779469
-2.0,1,1.782075
-2.0,1,1.784687
-2.0,1,1.787296
-2.0,1,1.789913
-2.0,1,1.792506
-2.0,1,1.795199
-2.0,1,1.797822
-2.0,1,1.800428
-2.0,1,1.803043
-2.0,1,1.805662
-2.0,1,1.808288
-2.0,1,1.810916
-2.0,1,1.813607
-2.0,1,1.816203
-2.0,1,1.818825
-2.0,1,1.82146
-2.0,1,1.824063
-2.0,1,1.826693
-2.0,1,1.829319
-2.0,1,1.831916
-2.0,1,1.834532
-2.0,1,1.837368
-2.0,1,1.839977
-2.0,1,1.842602
-2.0,1,1.845205
-2.0,1,1.847798
-2.0,1,1.850407
-2.0,1,1.853005
-2.0,1,1.855604
-2.0,1,1.858215
-2.0,1,1.860817
-2.0,1,1.86343
-2.0,1,1.866027
-2.0,1,1.868638
-2.0,1,1.871226
-2.0,1,1.873828
-2.0,1,1.87644
-2.0,1,1.87902
-2.0,1,1.881704
-2.0,1,1.884219
-2.0,1,1.886825
-2.0,1,1.889435
-2.0,1,1.892028
-2.0,1,1.894709
-2.0,1,1.897433
-2.0,1,1.89991
-2.0,1,1.902518
-2.0,1,1.905131
-2.0,1,1.907721
-2.0,1,1.910318
-2.0,1,1.91293
-2.0,1,1.915522
-2.0,1,1.918177
-2.0,1,1.920773
-2.0,1,1.92336
-2.0,1,1.925967
-2.0,1,1.928572
-2.0,1,1.931161
-2.0,1,1.933764
-2.0,1,1.936357
-2.0,1,1.938967
-2.0,1,1.941654
-2.0,1,1.944261
-2.0,1,1.946865
-2.0,1,1.949467
-2.0,1,1.952051
-2.0,1,1.954655
-2.0,1,1.957278
-2.0,1,1.959875
-2.0,1,1.962546
-2.0,1,1.96513
-2.0,1,1.967724
-2.0,1,1.970334
-2.0,1,1.973065
-2.0,1,1.975832
-2.0,1,1.978596
-2.0,1,1.981381
-2.0,1,1.984367
-2.0,1,1.987118
-2.0,1,1.98989
-2.0,1,1.992657
-2.0,1,1.995396
-2.0,1,1.998151
-2.0,1,2.000914
-2.0,1,2.003693
-2.0,1,2.006444
-2.0,1,2.0092
-2.0,1,2.011941
-2.0,1,2.014701
-2.0,1,2.017462
-2.0,1,2.020196
-2.0,1,2.022943
-2.0,1,2.025809
-2.0,1,2.028546
-2.0,1,2.031296
-2.0,1,2.034074
-2.0,1,2.036836
-2.0,1,2.039574
-2.0,1,2.042326
-2.0,1,2.04514
-2.0,1,2.047887
-2.0,1,2.050804
-2.0,1,2.053549
-2.0,1,2.056306
-2.0,1,2.059063
-2.0,1,2.061803
-2.0,1,2.064576
-2.0,1,2.067317
-2.0,1,2.070101
-2.0,1,2.072866
-2.0,1,2.0756
-2.0,1,2.078347
-2.0,1,2.08111
-2.0,1,2.08385
-2.0,1,2.08664
-2.0,1,2.089419
-2.0,1,2.092224
-2.0,1,2.095025
-2.0,1,2.097787
4.0,1,2.100634
-2.0,1,2.103323
-2.0,1,2.106101
-2.0,1,2.108876
-2.0,1,2.111634
-2.0,1,2.114397
-2.0,1,2.11716
-2.0,1,2.11991
-2.0,1,2.122683
-2.0,1,2.125443
-2.0,1,2.128245
-2.0,1,2.131002
-2.0,1,2.133779
-2.0,1,2.136529
-2.0,1,2.139281
-2.0,1,2.14214
-2.0,1,2.144919
-2.0,1,2.147669
-2.0,1,2.150435
-2.0,1,2.153325
-2.0,1,2.156084
-2.0,1,2.158899
-2.0,1,2.161652
-2.0,1,2.164406
-2.0,1,2.167179
-2.0,1,2.169974
-2.0,1,2.17274
-2.0,1,2.1755
-2.0,1,2.17825
-2.0,1,2.181038
-2.0,1,2.18378
-2.0,1,2.186537
-2.0,1,2.189304
-2.0,1,2.192039
-2.0,1,2.194815
-2.0,1,2.197601
-2.0,1,2.200341
-2.0,1,2.203107
-2.0,1,2.20586
-2.0,1,2.208638
-2.0,1,2.211429
-2.0,1,2.214195
-2.0,1,2.216989
-2.0,1,2.219735
-2.0,1,2.222481
-2.0,1,2.225268
-2.0,1,2.228009
-2.0,1,2.230789
-2.0,1,2.233563
-2.0,1,2.236349
-2.0,1,2.239119
-2.0,1,2.241896
-2.0,1,2.24477
-2.0,1,2.24752
-2.0,1,2.250278
-2.0,1,2.253094
-2.0,1,2.255847
-2.0,1,2.258611
-2.0,1,2.261362
-2.0,1,2.264101
-2.0,1,2.266864
-2.0,1,2.269666
-2.0,1,2.272437
-2.0,1,2.275195
-2.0,1,2.27796
-2.0,1,2.280709
-2.0,1,2.283601
-2.0,1,2.286369
-2.0,1,2.28912
-2.0,1,2.291874
-2.0,1,2.294727
-2.0,1,2.297494
-2.0,1,2.300223
-2.0,1,2.302974
-2.0,1,2.305736
-2.0,1,2.308369
-2.0,1,2.310985
-2.0,1,2.313595
-2.0,1,2.316303
-2.0,1,2.319102
-2.0,1,2.321883
-2.0,1,2.324783
-2.0,1,2.327573
-2.0,1,2.330271
-2.0,1,2.333074
-2.0,1,2.335901
-2.0,1,2.338684
-2.0,1,2.341477
-2.0,1,2.344276
-2.0,1,2.347038
-2.0,1,2.349788
-2.0,1,2.352546
-2.0,1,2.355286
-2.0,1,2.358054
-2.0,1,2.360801
-2.0,1,2.363559
-2.0,1,2.366352
-2.0,1,2.36919
-2.0,1,2.371951
-2.0,1,2.37471
-2.0,1,2.377562
-2.0,1,2.380355
-2.0,1,2.383108
-2.0,1,2.385869
-2.0,1,2.388635
-2.0,1,2.391379
-2.0,1,2.394172
-2.0,1,2.396965
-2.0,1,2.399733
-2.0,1,2.402548
-2.0,1,2.405378
-2.0,1,2.408127
-2.0,1,2.41097
-2.0,1,2.413748
-2.0,1,2.41648
-2.0,1,2.419307
-2.0,1,2.422071
-2.0,1,2.424829
-2.0,1,2.427576
-2.0,1,2.430367
-2.0,1,2.433156
-2.0,1,2.435911
-2.0,1,2.438635
-2.0,1,2.441494
-2.0,1,2.444244
-2.0,1,2.447
-2.0,1,2.449847
-2.0,1,2.452703
-2.0,1,2.455467
-2.0,1,2.458231
-2.0,1,2.461058
-2.0,1,2.463813
-2.0,1,2.466577
-2.0,1,2.469337
-2.0,1,2.472095
-2.0,1,2.474859
-2.0,1,2.477612
-2.0,1,2.480346
-2.0,1,2.483123
-2.0,1,2.485878
-2.0,1,2.488662
-2.0,1,2.491402
-2.0,1,2.494191
-2.0,1,2.497035
-2.0,1,2.499809
-2.0,1,2.502578
-2.0,1,2.50535
-2.0,1,2.508102
-2.0,1,2.510869
-2.0,1,2.513636
-2.0,1,2.516372
-2.0,1,2.519133
-2.0,1,2.521898
-2.0,1,2.524665
-2.0,1,2.527389
-2.0,1,2.530171
-2.0,1,2.53297
-2.0,1,2.535709
-2.0,1,2.538522
-2.0,1,2.541297
-2.0,1,2.544031
-2.0,1,2.546893
-2.0,1,2.549658
-2.0,1,2.553028
-2.0,1,2.555806
-2.0,1,2.558637
-2.0,1,2.561449
-2.0,1,2.564296
-2.0,1,2.567096
-2.0,1,2.569884
-2.0,1,2.572688
-2.0,1,2.575462
-2.0,1,2.578252
-2.0,1,2.581125
-2.0,1,2.583975
-2.0,1,2.586795
-2.0,1,2.589608
-2.0,1,2.592379
-2.0,1,2.595201
-2.0,1,2.597991
-2.0,1,2.600785
-2.0,1,2.603554
-2.0,1,2.606338
-2.0,1,2.609123
-2.0,1,2.61188
-2.0,1,2.614672
-2.0,1,2.617462
-2.0,1,2.620246
-2.0,1,2.623098
-2.0,1,2.625929
-2.0,1,2.628721
-2.0,1,2.631463
-2.0,1,2.634225
-2.0,1,2.63698
-2.0,1,2.639715
-2.0,1,2.642478
-2.0,1,2.645235
-2.0,1,2.647982
-2.0,1,2.650735
-2.0,1,2.653488
-2.0,1,2.656244
-2.0,1,2.658999
-2.0,1,2.661756
-2.0,1,2.664506
-2.0,1,2.667409
-2.0,1,2.67018
-2.0,1,2.672952
-2.0,1,2.675758
-2.0,1,2.678531
-2.0,1,2.681298
-2.0,1,2.684053
-2.0,1,2.686822
-2.0,1,2.689596
-2.0,1,2.692364
-2.0,1,2.695132
-2.0,1,2.697909
-2.0,1,2.700699
-2.0,1,2.703439
-2.0,1,2.706206
-2.0,1,2.709091
-2.0,1,2.711859
-2.0,1,2.714644
-2.0,1,2.717441
-2.0,1,2.720274
-2.0,1,2.723183
-2.0,1,2.72611
-2.0,1,2.728985
-2.0,1,2.731726
-2.0,1,2.734483
-2.0,1,2.737301
-2.0,1,2.740115
-2.0,1,2.742877
-2.0,1,2.745655
-2.0,1,2.748552
-2.0,1,2.751572
-2.0,1,2.7543
-2.0,1,2.756958
-2.0,1,2.759573
-2.0,1,2.762189
-2.0,1,2.764846
-2.0,1,2.767477
-2.0,1,2.770095
-2.0,1,2.772735
-2.0,1,2.775334
-2.0,1,2.77795
-2.0,1,2.780564
-2.0,1,2.783374
-2.0,1,2.78617
-2.0,1,2.788984
-2.0,1,2.791739
-2.0,1,2.794791
-2.0,1,2.797782
-2.0,1,2.800627
-2.0,1,2.803375
-2.0,1,2.806191
-2.0,1,2.808978
-2.0,1,2.811764
-2.0,1,2.814522
-2.0,1,2.817311
-2.0,1,2.820057
-2.0,1,2.822849
-2.0,1,2.82562
-2.0,1,2.828399
-2.0,1,2.83123
-2.0,1,2.834007
-2.0,1,2.836991
-2.0,1,2.839795
-2.0,1,2.842591
-2.0,1,2.845373
-2.0,1,2.848145
-2.0,1,2.850917
-2.0,1,2.853684
-2.0,1,2.85644
-2.0,1,2.85922
-2.0,1,2.862025
-2.0,1,2.864805
-2.0,1,2.867576
-2.0,1,2.870363
-2.0,1,2.873165
-2.0,1,2.87592
-2.0,1,2.878905
-2.0,1,2.881843
-2.0,1,2.884771
-2.0,1,2.887686
-2.0,1,2.890618
-2.0,1,2.893563
-2.0,1,2.896529
-2.0,1,2.899441
-2.0,1,2.902375
-2.0,1,2.9053
-2.0,1,2.908213
-2.0,1,2.911127
-2.0,1,2.914068
-2.0,1,2.916978
-2.0,1,2.919936
-2.0,1,2.92298
-2.0,1,2.925915
-2.0,1,2.92885
-2.0,1,2.931751
-2.0,1,2.934679
-2.0,1,2.937602
-2.0,1,2.940501
-2.0,1,2.943491
-2.0,1,2.946412
-2.0,1,2.949342
-2.0,1,2.952267
-2.0,1,2.955194
-2.0,1,2.958122
-2.0,1,2.96105
-2.0,1,2.964104
-2.0,1,2.967061
-2.0,1,2.970037
-2.0,1,2.972996
-2.0,1,2.975954
-2.0,1,2.978962
-2.0,1,2.981897
-2.0,1,2.984828
-2.0,1,2.987738
-2.0,1,2.990665
-2.0,1,2.993592
-2.0,1,2.996498
-2.0,1,2.999453
-2.0,1,3.002428
-2.0,1,3.005397
-2.0,1,3.008373
-2.0,1,3.011298
-2.0,1,3.014231
-2.0,1,3.01719
-2.0,1,3.020141
-2.0,1,3.023102
