#{"t_start": 1785424585.9488618, "env_id": "None"}
r,l,t
-2.0,1,1.429272
-2.0,1,1.430803
-2.0,1,1.432199
-2.0,1,1.433712
-2.0,1,1.435213
-2.0,1,1.436642
-2.0,1,1.437922
-2.0,1,1.43939
-2.0,1,1.44084
-2.0,1,1.44213
-2.0,1,1.443408
-2.0,1,1.44471
-2.0,1,1.446
-2.0,1,1.447256
-2.0,1,1.448541
-2.0,1,1.449812
-2.0,1,1.451083
-2.0,1,1.452371
-2.0,1,1.45366
-2.0,1,1.454944
-2.0,1,1.456218
-2.0,1,1.457503
-2.0,1,1.458776
-2.0,1,1.46004
-2.0,1,1.461357
-2.0,1,1.462629
-2.0,1,1.463899
-2.0,1,1.465196
-2.0,1,1.466514
-2.0,1,1.467746
-2.0,1,1.469056
-2.0,1,1.470376
-2.0,1,1.471619
-2.0,1,1.47288
-2.0,1,1.474124
-2.0,1,1.475359
-2.0,1,1.47661
-2.0,1,1.477844
-2.0,1,1.479084
-2.0,1,1.480317
-2.0,1,1.481566
-2.0,1,1.4828
-2.0,1,1.484039
-2.0,1,1.485287
-2.0,1,1.486521
-2.0,1,1.487776
-2.0,1,1.489026
-2.0,1,1.490256
-2.0,1,1.491489
-2.0,1,1.492736
-2.0,1,1.493968
-2.0,1,1.495197
-2.0,1,1.496433
-2.0,1,1.49768
-2.0,1,1.498917
-2.0,1,1.50015
-2.0,1,1.5014
-2.0,1,1.502642
-2.0,1,1.503905
-2.0,1,1.50516
-2.0,1,1.506397
-2.0,1,1.50763
-2.0,1,1.508876
-2.0,1,1.510114
-2.0,1,1.511474
-2.0,1,1.512759
-2.0,1,1.514049
-2.0,1,1.515326
-2.0,1,1.516627
-2.0,1,1.5179
-2.0,1,1.519178
-2.0,1,1.52045
-2.0,1,1.521779
-2.0,1,1.523031
-2.0,1,1.524286
-2.0,1,1.525555
-2.0,1,1.526822
-2.0,1,1.528079
-2.0,1,1.529356
-2.0,1,1.53062
-2.0,1,1.531881
-2.0,1,1.533147
-2.0,1,1.534403
-2.0,1,1.535665
-2.0,1,1.536947
-2.0,1,1.538242
-2.0,1,1.539516
-2.0,1,1.540869
-2.0,1,1.542276
-2.0,1,1.543555
-2.0,1,1.544925
-2.0,1,1.546195
-2.0,1,1.547463
-2.0,1,1.548757
-2.0,1,1.550019
-2.0,1,1.551293
-2.0,1,1.55257
-2.0,1,1.553872
-2.0,1,1.555257
-2.0,1,1.556603
-2.0,1,1.55797
-2.0,1,1.559313
-2.0,1,1.560678
-2.0,1,1.562033
-2.0,1,1.563397
-2.0,1,1.564757
-2.0,1,1.5661
-2.0,1,1.567447
-2.0,1,1.568806
-2.0,1,1.570162
-2.0,1,1.57151
-2.0,1,1.572874
-2.0,1,1.574218
-2.0,1,1.575567
-2.0,1,1.576929
-2.0,1,1.578277
-2.0,1,1.579629
-2.0,1,1.580994
-2.0,1,1.582342
-2.0,1,1.583724
-2.0,1,1.585114
-2.0,1,1.586469
-2.0,1,1.58782
-2.0,1,1.589191
-2.0,1,1.59054
-2.0,1,1.591894
-2.0,1,1.593263
-2.0,1,1.594664
-2.0,1,1.596053
-2.0,1,1.59742
-2.0,1,1.598769
-2.0,1,1.600121
-2.0,1,1.6015
-2.0,1,1.602847
-2.0,1,1.604217
-2.0,1,1.605603
-2.0,1,1.606995
-2.0,1,1.608346
-2.0,1,1.609708
-2.0,1,1.611062
-2.0,1,1.612418
-2.0,1,1.61378
-2.0,1,1.615134
-2.0,1,1.616496
-2.0,1,1.617846
-2.0,1,1.619196
-2.0,1,1.620559
-2.0,1,1.621915
-2.0,1,1.623439
-2.0,1,1.624804
-2.0,1,1.626087
-2.0,1,1.627429
-2.0,1,1.628714
-2.0,1,1.629993
-2.0,1,1.631263
-2.0,1,1.632547
-2.0,1,1.63382
-2.0,1,1.635092
-2.0,1,1.63643
-2.0,1,1.637714
-2.0,1,1.639142
-2.0,1,1.640463
-2.0,1,1.641815
-2.0,1,1.643091
-2.0,1,1.644379
-2.0,1,1.645736
-2.0,1,1.647067
-2.0,1,1.648492
-2.0,1,1.649912
-2.0,1,1.651309
-2.0,1,1.652639
-2.0,1,1.65404
-2.0,1,1.655452
-2.0,1,1.656789
-2.0,1,1.65818
-2.0,1,1.659579
-2.0,1,1.660994
-2.0,1,1.662342
-2.0,1,1.663822
-2.0,1,1.665169
-2.0,1,1.666512
-2.0,1,1.667928
-2.0,1,1.669319
-2.0,1,1.670662
-2.0,1,1.672175
-2.0,1,1.673727
-2.0,1,1.675106
-2.0,1,1.676414
-2.0,1,1.677721
-2.0,1,1.679027
-2.0,1,1.680317
-2.0,1,1.681712
-2.0,1,1.683048
-2.0,1,1.684375
-2.0,1,1.685711
-2.0,1,1.687026
-2.0,1,1.688563
-2.05,2,1.691272
-2.0,1,1.692587
-2.0,1,1.69389
-2.0,1,1.695271
-2.0,1,1.696623
-2.0,1,1.698012
-2.0,1,1.699404
-2.0,1,1.700825
-2.0,1,1.702217
-2.0,1,1.703746
-2.0,1,1.705225
-2.0,1,1.706629
-2.0,1,1.707958
-2.0,1,1.709367
-2.0,1,1.710759
-2.0,1,1.712085
-2.0,1,1.713479
-2.0,1,1.714827
-2.0,1,1.716213
-2.0,1,1.717741
-2.0,1,1.719076
-2.0,1,1.720457
-2.0,1,1.721866
-2.0,1,1.72333
-2.0,1,1.724797
-2.0,1,1.726192
-2.0,1,1.727583
-2.0,1,1.728987
-2.0,1,1.730405
-2.0,1,1.731847
-2.0,1,1.733248
-2.0,1,1.73467
-2.0,1,1.736067
-2.0,1,1.737476
-2.0,1,1.738894
-2.0,1,1.740321
-2.0,1,1.742013
-2.0,1,1.743778
-2.0,1,1.745422
-2.0,1,1.747018
-2.0,1,1.748464
-2.0,1,1.749904
-2.0,1,1.751539
-2.0,1,1.752963
-2.0,1,1.754547
-2.0,1,1.75617
-2.0,1,1.757627
-2.0,1,1.759097
-2.0,1,1.760566
-2.0,1,1.762038
-2.0,1,1.763529
-2.0,1,1.765236
-2.0,1,1.766757
-2.0,1,1.76846
-2.0,1,1.769937
-2.0,1,1.771437
-2.0,1,1.772925
-2.0,1,1.774426
-2.0,1,1.775898
-2.0,1,1.777474
-2.0,1,1.778907
-2.0,1,1.780365
-2.0,1,1.781876
-2.0,1,1.783369
-2.0,1,1.785019
-2.0,1,1.786479
-2.0,1,1.788119
-2.0,1,1.789641
-2.0,1,1.791167
-2.0,1,1.792731
-2.0,1,1.794434
-2.0,1,1.796127
-2.0,1,1.797827
-2.0,1,1.799523
-2.0,1,1.801112
-2.0,1,1.802581
-2.0,1,1.804101
-2.0,1,1.805627
-2.0,1,1.807173
-2.0,1,1.8087
-2.0,1,1.810395
-2.0,1,1.811862
-2.0,1,1.81339
-2.0,1,1.814895
-2.0,1,1.8164
-2.0,1,1.81796
-2.0,1,1.819477
-2.0,1,1.821198
-2.0,1,1.82289
-2.0,1,1.824357
-2.0,1,1.825892
-2.0,1,1.827452
-2.0,1,1.829219
-2.0,1,1.830693
-2.0,1,1.832212
-2.0,1,1.833739
-2.0,1,1.835247
-2.0,1,1.836771
-2.0,1,1.838291
-2.0,1,1.839849
-2.0,1,1.841324
-2.0,1,1.842846
-2.0,1,1.84436
-2.0,1,1.845885
-2.0,1,1.847394
-2.0,1,1.848924
-2.0,1,1.850427
-2.0,1,1.851936
-2.0,1,1.853457
-2.0,1,1.855165
-2.0,1,1.856865
-2.0,1,1.858379
-2.0,1,1.859907
-2.0,1,1.86161
-2.0,1,1.863133
-2.0,1,1.864724
-2.0,1,1.866248
-2.0,1,1.867763
-2.0,1,1.869292
-2.0,1,1.870804
-2.0,1,1.87237
-2.0,1,1.873845
-2.0,1,1.875351
-2.0,1,1.876869
-2.0,1,1.878381
-2.0,1,1.879895
-2.0,1,1.88141
-2.0,1,1.882929
-2.0,1,1.884442
-2.0,1,1.885971
-2.0,1,1.887488
-2.0,1,1.889007
