#{"t_start": 1785313229.431826, "env_id": "None"}
r,l,t
-2.0,1,2.221194
-2.0,1,2.224189
-2.0,1,2.227113
-2.0,1,2.229908
-2.0,1,2.232703
-2.0,1,2.235592
-2.0,1,2.238508
-2.0,1,2.241416
-2.0,1,2.24428
-2.0,1,2.247103
-2.0,1,2.24993
-2.0,1,2.252678
-2.0,1,2.255354
-2.0,1,2.258001
-2.0,1,2.26063
-2.0,1,2.263252
-2.0,1,2.26606
-2.0,1,2.268695
-2.0,1,2.271347
-2.0,1,2.273945
-2.0,1,2.276598
-2.0,1,2.279252
-2.0,1,2.281908
-2.0,1,2.284513
-2.0,1,2.287172
-2.0,1,2.289769
-2.0,1,2.292487
-2.0,1,2.295111
-2.0,1,2.297703
-2.0,1,2.300303
-2.0,1,2.30295
-2.0,1,2.30557
-2.0,1,2.308268
-2.0,1,2.310969
-2.0,1,2.313571
-2.0,1,2.316226
-2.0,1,2.31888
-2.0,1,2.321493
-2.0,1,2.324103
-2.0,1,2.326744
-2.0,1,2.329347
-2.0,1,2.331961
-2.0,1,2.334649
-2.0,1,2.337255
-2.0,1,2.339863
-2.0,1,2.34248
-2.0,1,2.345109
-2.0,1,2.347723
-2.0,1,2.350346
-2.0,1,2.353039
-2.0,1,2.355661
-2.0,1,2.358266
-2.0,1,2.360855
-2.0,1,2.363459
-2.0,1,2.366055
-2.0,1,2.368685
-2.0,1,2.371297
-2.0,1,2.373893
-2.0,1,2.376585
-2.0,1,2.379204
-2.0,1,2.381804
-2.0,1,2.384431
-2.0,1,2.387041
-2.0,1,2.389675
-2.0,1,2.392301
-2.0,1,2.394986
-2.0,1,2.397589
-2.0,1,2.400214
-2.0,1,2.402838
-2.0,1,2.405449
-2.0,1,2.408068
-2.0,1,2.410701
-2.0,1,2.413305
-2.0,1,2.415919
-2.0,1,2.418553
-2.0,1,2.42137
-2.0,1,2.424
-2.0,1,2.426605
-2.0,1,2.429184
-2.0,1,2.431805
-2.0,1,2.434411
-2.0,1,2.437
-2.0,1,2.439611
-2.0,1,2.442209
-2.0,1,2.444812
-2.0,1,2.447429
-2.0,1,2.450019
-2.0,1,2.452629
-2.0,1,2.455231
-2.0,1,2.457828
-2.0,1,2.460492
-2.0,1,2.463102
-2.0,1,2.465696
-2.0,1,2.468303
-2.0,1,2.470916
-2.0,1,2.473504
-2.0,1,2.476128
-2.0,1,2.478754
-2.0,1,2.481385
-2.0,1,2.483993
-2.0,1,2.486612
-2.0,1,2.4892
-2.0,1,2.491803
-2.0,1,2.494411
-2.0,1,2.496992
-2.0,1,2.499593
-2.0,1,2.502212
-2.0,1,2.504809
-2.0,1,2.507417
-2.0,1,2.510024
-2.0,1,2.512614
-2.0,1,2.515219
-2.0,1,2.517807
-2.0,1,2.520425
-2.0,1,2.523053
-2.0,1,2.525668
-2.0,1,2.528263
-2.0,1,2.530865
-2.0,1,2.53345
-2.0,1,2.536048
-2.0,1,2.538659
-2.0,1,2.541262
-2.0,1,2.543964
-2.0,1,2.546528
-2.0,1,2.549116
-2.0,1,2.551721
-2.0,1,2.554437
-2.0,1,2.557206
-2.0,1,2.559967
-2.0,1,2.562761
-2.0,1,2.565754
-2.0,1,2.568495
-2.0,1,2.571264
-2.0,1,2.57401
-2.0,1,2.576767
-2.0,1,2.57953
-2.0,1,2.582289
-2.0,1,2.585069
-2.0,1,2.58782
-2.0,1,2.590575
-2.0,1,2.593318
-2.0,1,2.596079
-2.0,1,2.598839
-2.0,1,2.601573
-2.0,1,2.604321
-2.0,1,2.607135
-2.0,1,2.609909
-2.0,1,2.612671
-2.0,1,2.61544
-2.0,1,2.618196
-2.0,1,2.620951
-2.0,1,2.623705
-2.0,1,2.626518
-2.0,1,2.629264
-2.0,1,2.632191
-2.0,1,2.634931
-2.0,1,2.637682
-2.0,1,2.64044
-2.0,1,2.643185
-2.0,1,2.645941
-2.0,1,2.648687
-2.0,1,2.651484
-2.0,1,2.654238
-2.0,1,2.656979
-2.0,1,2.65974
-2.0,1,2.662489
-2.0,1,2.665225
-2.0,1,2.668033
-2.0,1,2.670801
-2.0,1,2.673602
-2.0,1,2.676404
-2.0,1,2.679169
-2.0,1,2.681938
-2.0,1,2.68469
-2.0,1,2.687477
-2.0,1,2.690249
-2.0,1,2.693007
-2.0,1,2.695791
-2.0,1,2.698545
-2.0,1,2.701287
-2.0,1,2.70405
-2.0,1,2.706828
-2.0,1,2.709636
-2.0,1,2.712377
-2.0,1,2.715143
-2.0,1,2.717894
-2.0,1,2.720655
-2.0,1,2.723523
-2.0,1,2.726283
-2.0,1,2.729046
4.0,1,2.731888
-2.0,1,2.734613
-2.0,1,2.737417
-2.0,1,2.740248
-2.0,1,2.743008
-2.0,1,2.745762
-2.0,1,2.748525
-2.0,1,2.751331
-2.0,1,2.754068
-2.0,1,2.756838
-2.0,1,2.759595
-2.0,1,2.762383
-2.0,1,2.765129
-2.0,1,2.767887
-2.0,1,2.770667
-2.0,1,2.773388
-2.0,1,2.776156
-2.0,1,2.778952
-2.0,1,2.781697
-2.0,1,2.784458
-2.0,1,2.787215
-2.0,1,2.789951
-2.0,1,2.792789
-2.0,1,2.795558
-2.0,1,2.798347
-2.0,1,2.801087
-2.0,1,2.803838
-2.0,1,2.806615
-2.0,1,2.809362
-2.0,1,2.812142
-2.0,1,2.814911
-2.0,1,2.817685
-2.0,1,2.820493
-2.0,1,2.823244
-2.0,1,2.826102
-2.0,1,2.828866
-2.0,1,2.831631
-2.0,1,2.834449
-2.0,1,2.837201
-2.0,1,2.839962
-2.0,1,2.842716
-2.0,1,2.845461
-2.0,1,2.848216
-2.0,1,2.851005
-2.0,1,2.853786
-2.0,1,2.856543
-2.0,1,2.859308
-2.0,1,2.862035
-2.0,1,2.864959
-2.0,1,2.867727
-2.0,1,2.870469
-2.0,1,2.873203
-2.0,1,2.876082
-2.0,1,2.878833
-2.0,1,2.88157
-2.0,1,2.88433
-2.0,1,2.887085
-2.0,1,2.889813
-2.0,1,2.89243
-2.0,1,2.89505
-2.0,1,2.897726
-2.0,1,2.900425
-2.0,1,2.903222
-2.0,1,2.906106
-2.0,1,2.908996
-2.0,1,2.911695
-2.0,1,2.91438
-2.0,1,2.917213
-2.0,1,2.919998
-2.0,1,2.922788
-2.0,1,2.925659
-2.0,1,2.928412
-2.0,1,2.931169
-2.0,1,2.933904
-2.0,1,2.936659
-2.0,1,2.939426
-2.0,1,2.942164
-2.0,1,2.944932
-2.0,1,2.947687
-2.0,1,2.950552
-2.0,1,2.953302
-2.0,1,2.956057
-2.0,1,2.95891
-2.0,1,2.961667
-2.0,1,2.964456
-2.0,1,2.967218
-2.0,1,2.969964
-2.0,1,2.97272
-2.0,1,2.975489
-2.0,1,2.978312
-2.0,1,2.981072
-2.0,1,2.98387
-2.0,1,2.986722
-2.0,1,2.989475
-2.0,1,2.992321
-2.0,1,2.995098
-2.0,1,2.997838
-2.0,1,3.000659
-2.0,1,3.003427
-2.0,1,3.006176
-2.0,1,3.008927
-2.0,1,3.011742
-2.0,1,3.01453
-2.0,1,3.017286
-2.0,1,3.019986
-2.0,1,3.022848
-2.0,1,3.025588
-2.0,1,3.028352
-2.0,1,3.031195
-2.0,1,3.034039
-2.0,1,3.036816
-2.0,1,3.039586
-2.0,1,3.042403
-2.0,1,3.045151
-2.0,1,3.04793
-2.0,1,3.050686
-2.0,1,3.05344
-2.0,1,3.05621
-2.0,1,3.058963
-2.0,1,3.061701
-2.0,1,3.064466
-2.0,1,3.067228
-2.0,1,3.069975
-2.0,1,3.072754
-2.0,1,3.075562
-2.0,1,3.078395
-2.0,1,3.081146
-2.0,1,3.083936
-2.0,1,3.0867
-2.0,1,3.089448
-2.0,1,3.092216
-2.0,1,3.09499
-2.0,1,3.097719
-2.0,1,3.100483
-2.0,1,3.103243
-2.0,1,3.105998
-2.0,1,3.10874
-2.0,1,3.11153
-2.0,1,3.114283
-2.0,1,3.117055
-2.0,1,3.119884
-2.0,1,3.122644
-2.0,1,3.125383
-2.0,1,3.128243
-2.0,1,3.131009
-2.0,1,3.134339
-2.0,1,3.137146
-2.0,1,3.139979
-2.0,1,3.142781
-2.0,1,3.145618
-2.0,1,3.14842
-2.0,1,3.151253
-2.0,1,3.154026
-2.0,1,3.156813
-2.0,1,3.15962
-2.0,1,3.162498
-2.0,1,3.165278
-2.0,1,3.168113
-2.0,1,3.170917
-2.0,1,3.173698
-2.0,1,3.1765
-2.0,1,3.179309
-2.0,1,3.182076
-2.0,1,3.184865
-2.0,1,3.187654
-2.0,1,3.19044
-2.0,1,3.193196
-2.0,1,3.195985
-2.0,1,3.198781
-2.0,1,3.201556
-2.0,1,3.204381
-2.0,1,3.207298
-2.0,1,3.21007
-2.0,1,3.212829
-2.0,1,3.215588
-2.0,1,3.218348
-2.0,1,3.22109
-2.0,1,3.22385
-2.0,1,3.226602
-2.0,1,3.229349
-2.0,1,3.232109
-2.0,1,3.234859
-2.0,1,3.237615
-2.0,1,3.240368
-2.0,1,3.243123
-2.0,1,3.245872
-2.0,1,3.24869
-2.0,1,3.251603
-2.0,1,3.254386
-2.0,1,3.25718
-2.0,1,3.259956
-2.0,1,3.262735
-2.0,1,3.26549
-2.0,1,3.268251
-2.0,1,3.271026
-2.0,1,3.273792
-2.0,1,3.276555
-2.0,1,3.279349
-2.0,1,3.282113
-2.0,1,3.284873
-2.0,1,3.287644
-2.0,1,3.290438
-2.0,1,3.29324
-2.0,1,3.296024
-2.0,1,3.298823
-2.0,1,3.301589
-2.0,1,3.304479
-2.0,1,3.3074
-2.0,1,3.310327
-2.0,1,3.313073
-2.05,2,3.318639
-2.0,1,3.321499
-2.0,1,3.324267
-2.0,1,3.327043
-2.0,1,3.329794
-2.0,1,3.332967
-2.0,1,3.33571
-2.0,1,3.338358
-2.0,1,3.34097
-2.0,1,3.343591
-2.0,1,3.346238
-2.0,1,3.348879
-2.0,1,3.351506
-2.0,1,3.354113
-2.0,1,3.356738
-2.0,1,3.359354
-2.0,1,3.361956
-2.0,1,3.364701
-2.0,1,3.367545
-2.0,1,3.370363
-2.0,1,3.373122
-2.0,1,3.376157
-2.0,1,3.379173
-2.0,1,3.381992
-2.0,1,3.384758
-2.0,1,3.38758
-2.0,1,3.390364
-2.0,1,3.39314
-2.0,1,3.395916
-2.0,1,3.39869
-2.0,1,3.401443
-2.0,1,3.404227
-2.0,1,3.407012
-2.0,1,3.409777
-2.0,1,3.412615
-2.0,1,3.415392
-2.0,1,3.418372
-2.0,1,3.42114
-2.0,1,3.423956
-2.0,1,3.426735
-2.0,1,3.42951
-2.0,1,3.432284
-2.0,1,3.435049
-2.0,1,3.43781
-2.0,1,3.440595
-2.0,1,3.443389
-2.0,1,3.446159
-2.0,1,3.448942
-2.0,1,3.451725
-2.0,1,3.454524
-2.0,1,3.457286
-2.0,1,3.460207
-2.0,1,3.463184
-2.0,1,3.466105
-2.0,1,3.469038
-2.0,1,3.471966
-2.0,1,3.47491
-2.0,1,3.477875
-2.0,1,3.480796
-2.0,1,3.483734
-2.0,1,3.486652
-2.0,1,3.48956
-2.0,1,3.492488
-2.0,1,3.495409
-2.0,1,3.498341
-2.0,1,3.501301
-2.0,1,3.504301
-2.0,1,3.507257
-2.0,1,3.510178
-2.0,1,3.513107
-2.0,1,3.516032
-2.0,1,3.51896
-2.0,1,3.521864
-2.0,1,3.524813
-2.0,1,3.527774
-2.0,1,3.530694
-2.0,1,3.533623
-2.0,1,3.536545
-2.0,1,3.539481
-2.0,1,3.54241
-2.0,1,3.545448
-2.0,1,3.548413
-2.0,1,3.551383
-2.0,1,3.554351
-2.0,1,3.557313
-2.0,1,3.560272
-2.0,1,3.563252
-2.0,1,3.566167
-2.0,1,3.5691
-2.0,1,3.572029
-2.0,1,3.574954
-2.0,1,3.577855
-2.0,1,3.58081
-2.0,1,3.583781
-2.0,1,3.58676
-2.0,1,3.589736
-2.0,1,3.592661
-2.0,1,3.595593
-2.0,1,3.598534
