#{"t_start": 1785840379.2837765, "env_id": "None"}
r,l,t
11.745,2,2.768272
9.74,3,2.792894
9.75,1,2.799326
11.745,2,2.81356
9.99,2,2.827978
9.75,1,2.8348
9.99,2,2.85056
9.99,2,2.864113
9.74,3,2.886626
11.995,1,2.893694
11.995,1,2.901894
9.99,2,2.918721
9.99,2,2.934185
9.99,2,2.947862
11.495,3,2.969005
11.995,1,2.975783
9.75,1,2.981864
11.495,3,3.005619
10.661667,1,3.016326
11.495,3,3.03892
9.75,1,3.046405
11.465,9,3.117496
10.401667,4,3.146763
11.995,1,3.153835
8.705,22,3.311327
9.75,1,3.317638
9.75,1,3.323518
11.073333,3,3.347806
9.75,1,3.354201
9.901667,6,3.395659
10.631667,7,3.441432
10.543333,11,3.520754
11.073333,3,3.542134
10.641667,5,3.578801
10.053333,11,3.654221
11.745,2,3.668357
8.861667,18,3.791609
11.995,1,3.799619
9.75,1,3.805875
10.141667,7,3.854353
8.331667,26,4.031232
10.101667,15,4.129912
9.98,4,4.157439
10.151667,5,4.192841
11.995,1,4.201049
11.995,1,4.208952
11.745,2,4.222866
10.151667,5,4.258972
9.75,1,4.265332
4.785,67,4.751157
5.973333,92,5.364578
9.473333,29,5.55775
11.631667,7,5.606497
9.75,1,5.612198
10.303333,10,5.681775
10.283333,14,5.776527
9.763333,20,5.914165
5.26,66,6.366899
10.063333,9,6.428946
9.695,16,6.540568
9.99,2,6.553603
10.131667,9,6.616451
7.643333,52,6.970412
9.99,2,6.982961
9.75,1,6.98932
8.545,50,7.331841
6.275,63,7.957733
10.411667,2,7.972298
10.151667,5,8.00807
-6.713333,100,8.700238
9.028333,16,8.809298
9.99,2,8.82417
8.935,21,8.964395
9.99,2,8.978448
10.661667,1,8.985929
9.683333,36,9.234587
10.891667,8,9.290677
9.415,23,9.446833
7.785,55,9.863494
10.646667,4,9.893427
10.068333,4,9.922671
10.871667,12,10.009344
9.336667,21,13.769377
10.41,24,13.93359
11.99,2,13.948601
5.855,49,14.288176
9.036667,32,14.498907
10.406667,3,14.521726
7.3,50,14.869164
11.215,10,14.94055
9.74,3,14.962645
9.776667,31,15.173985
9.96,8,15.230286
8.665,26,15.406871
10.493333,21,15.553269
11.131667,9,15.619818
10.475,7,15.671698
10.823333,4,15.700407
9.935,17,15.827927
9.75,1,15.835478
11.995,1,15.843748
11.611667,11,15.921895
10.985,3,15.943882
10.705,10,16.013446
10.051667,29,16.225585
10.003333,21,16.37796
-4.975,100,17.09677
7.658333,45,17.556809
10.315,8,17.618256
11.661667,1,17.625878
8.255,72,18.349844
9.75,1,18.356181
-8.27,100,19.137579
10.035,15,19.31607
-7.29,100,20.191288
8.715,34,20.50511
-9.16,100,21.367465
-4.62,100,26.710216
11.96,8,26.768624
9.445,35,27.018241
9.78,52,27.392357
10.745,2,27.407315
8.135,83,28.030562
11.995,1,28.037859
10.823333,4,28.065976
10.401667,4,28.110075
11.323333,2,28.130009
10.661667,1,28.140849
9.73,5,28.193814
-7.38,100,29.021068
11.715,8,29.078731
10.14,3,29.098339
9.995,23,29.26652
10.045,13,29.360451
8.785,33,29.596988
10.328333,1,29.604488
10.985,3,29.626981
11.641667,5,29.663121
8.935,39,29.939323
9.74,3,29.960085
10.661667,1,29.967455
7.135,69,30.459306
10.29,35,30.723515
9.85,25,30.895507
7.855,59,31.3257
9.34,16,31.433138
11.19,2,31.446928
9.1,28,31.649643
10.03,7,31.701074
10.39,2,31.716283
10.19,24,31.88541
10.45,21,32.034673
7.91,88,32.653124
10.068333,4,32.681209
-6.31,100,33.590858
10.415,19,33.730518
9.71,22,33.879753
9.125,63,38.041572
10.13,18,38.182708
10.76,8,38.243992
11.17,6,38.2925
10.695,12,38.380265
10.92,7,38.429685
10.52,7,38.48362
10.92,7,38.535788
10.65,12,38.629546
9.54,38,38.967809
10.835,15,39.130325
8.955,35,39.465153
10.48,15,39.596962
10.78,4,39.632598
11.985,3,39.656596
10.9,11,39.746438
10.411667,2,39.761951
10.85,21,39.920675
10.335,4,39.951645
10.646667,4,39.981999
11.995,1,39.990054
10.735,4,40.018628
10.275,16,40.134448
10.77,6,40.17877
9.795,27,40.371927
10.195,1,40.379857
9.99,2,40.394333
10.195,1,40.401894
10.78,4,40.430612
11.02,18,40.575078
10.415,19,40.771678
10.585,3,40.799703
10.79,2,40.817046
10.935,13,40.946836
10.06,32,41.273598
10.77,6,41.340489
10.376667,9,41.430702
10.705,10,41.540825
10.76,8,41.641627
10.17,28,41.906757
10.145,24,42.175463
11.323333,2,42.203275
11.995,1,42.22018
9.845,22,42.543126
11.391667,6,42.624872
11.16,8,42.813881
9.75,14,43.026485
-5.531667,100,45.214142
10.373333,45,45.844003
8.82,53,46.385599
10.615,10,46.476091
8.601667,83,47.29924
9.686667,31,47.575805
7.811667,81,48.34948
10.206667,25,48.618463
10.38,4,48.660165
11.005,12,48.776314
-3.081667,100,55.14842
10.433333,20,55.379506
8.655,55,55.938645
9.75,1,55.945754
8.868333,70,56.514732
10.975,5,56.553401
9.433333,86,57.233834
9.081667,85,57.892027
9.99,2,57.907057
10.995,1,57.915474
10.51,9,57.985366
11.995,1,57.992775
8.196667,84,58.664989
10.378333,13,58.761971
10.153333,27,58.978498
8.198333,57,59.476788
7.735,92,60.19637
10.49,13,60.299284
10.943333,29,60.521844
-3.15,100,61.328424
8.866667,48,61.713082
10.088333,22,61.884817
8.646667,43,62.227467
10.661667,1,62.235328
9.99,2,62.252708
8.403333,34,62.722168
11.995,1,62.73067
11.995,1,62.739712
9.371667,63,68.347131
10.061667,23,68.599151
11.026667,8,68.662321
11.995,1,68.670739
10.65,12,68.771651
10.176667,31,69.020585
9.135,70,69.624638
10.203333,17,69.762451
11.283333,10,69.847356
9.99,2,69.868169
9.356667,48,70.315494
11.995,1,70.322877
10.203333,30,70.600223
11.036667,6,70.655434
10.656667,2,70.676691
10.656667,2,70.698702
9.75,1,70.708732
10.195,1,70.718514
9.85,43,71.099874
8.778333,39,71.471352
11.28,15,71.606454
10.746667,15,71.721744
11.323333,2,71.737088
11.95,10,71.831682
8.743333,77,72.494661
8.918333,60,72.95473
8.38,43,73.281046
8.546667,63,73.856164
11.995,1,73.865228
11.23,25,74.06825
11.93,14,74.189389
11.631667,7,74.247646
9.323333,46,74.615345
11.421667,9,74.680349
11.323333,2,74.69597
10.256667,2,74.709868
9.813333,59,75.13668
10.651667,16,75.251147
9.87,39,75.528161
11.023333,13,75.619962
10.516667,12,75.70705
10.78,4,75.734079
11.786667,16,75.853741
11.18,4,75.88853
11.323333,2,75.905083
10.018333,36,76.1715
9.696667,29,76.379145
10.24,27,76.565596
10.513333,4,76.593938
10.473333,12,80.294036
10.381667,8,80.35083
11.3,11,80.433533
10.985,3,80.453682
11.016667,10,80.530226
11.323333,2,80.545591
11.995,1,80.553248
11.155,9,80.619488
10.898333,7,80.670936
10.966667,20,80.814606
10.648333,8,80.874848
10.52,7,80.928261
11.323333,2,80.944229
10.77,6,80.98738
10.385,3,81.011481
11.401667,13,81.102443
9.99,2,81.118111
10.398333,9,81.182727
11.323333,2,81.197536
10.648333,8,81.262428
11.323333,2,81.279237
11.178333,13,81.372048
10.996667,14,81.47771
11.145,11,81.557463
11.033333,11,81.635329
9.93,14,81.737139
10.78,4,81.766459
10.655,11,81.848387
11.641667,5,81.88557
10.378333,13,81.984568
10.985,3,82.00744
11.026667,8,82.067654
9.99,2,82.082715
9.75,1,82.091027
11.97,6,82.134624
10.39,2,82.150282
10.256667,2,82.165906
10.776667,9,82.23013
10.656667,2,82.246722
10.77,6,82.290968
11.995,1,82.298152
11.985,3,82.318306
11.16,8,82.375153
11.135,13,82.483042
11.145,11,82.570751
11.128333,23,82.739729
10.611667,11,82.817058
10.77,6,82.861758
11.323333,2,82.876704
11.375,5,82.915973
11.58,4,82.949374
9.73,5,82.985548
10.77,6,83.030027
11.995,1,83.037548
10.93,5,83.07505
10.502619,60,83.735653
9.852619,43,84.039511
11.033571,30,84.256332
9.620476,16,84.37422
-3.990714,100,85.098012
11.013333,15,85.208294
11.373571,11,85.287089
9.742143,27,85.486065
11.153095,17,85.606869
10.122619,38,85.894743
10.328333,1,85.903408
9.351905,37,86.167167
10.195,1,86.175385
8.503571,95,86.8628
11.313333,4,86.889563
10.90381,26,87.079029
10.082143,8,87.137165
10.110952,5,87.174345
10.661667,1,87.18305
11.995,1,87.192002
-3.079048,100,91.61983
10.182143,37,92.116616
10.443571,50,92.483754
11.28,15,92.592199
9.752857,33,92.830169
-3.079048,100,93.588119
11.023333,13,93.688563
10.78,4,93.716473
7.512143,81,94.317805
10.682619,24,94.505706
8.293095,99,95.306902
10.090238,1,95.317983
10.682619,24,95.529903
10.232619,16,95.663895
10.122143,49,96.037609
10.843095,30,96.270918
10.641667,5,96.310223
10.092381,25,96.500906
10.203571,49,96.874764
10.328333,1,96.881917
10.895,12,96.966344
7.962143,89,97.649119
10.053095,41,98.01685
9.702857,43,98.389678
11.313333,4,98.423253
8.371905,86,99.21027
10.364524,44,99.63172
10.985,3,99.666319
11.273571,31,104.207023
9.902381,14,104.313651
11.092857,10,104.389307
11.995,1,104.396954
10.534048,70,104.980511
9.473333,29,105.208589
10.763333,16,105.338926
9.202857,45,105.742057
10.492143,24,105.939725
10.721905,8,106.001396
10.852381,20,106.172657
9.75,1,106.181345
10.962619,17,106.328598
10.77,6,106.37938
10.992619,11,106.490837
10.351429,44,106.842975
10.822143,7,106.894151
9.09119,32,107.127019
10.852381,20,107.279761
10.372619,37,107.579255
9.75,1,107.587589
11.40381,24,107.78715
10.541429,6,107.839655
10.543095,41,108.261788
10.282857,25,108.44959
11.083571,20,108.608374
10.561667,21,108.845765
10.656667,2,108.867188
10.461905,11,108.966395
11.654286,12,109.059196
10.621667,9,109.12741
10.975,5,109.163826
10.492619,13,109.263322
9.121667,64,109.813294
-4.399286,100,110.683932
10.193333,32,110.934241
10.661667,1,110.942317
10.873095,24,111.129367
9.911905,23,111.358999
10.732619,14,111.51855
10.322143,9,111.607706
10.712619,18,111.760996
9.99,2,111.778423
10.552143,12,111.906012
10.752143,21,112.123317
10.342619,43,112.762811
9.99,2,112.782033
10.733571,41,113.141911
11.092857,10,113.232674
10.673095,15,118.451896
10.832857,13,118.549946
9.75,1,118.555839
10.141667,7,118.610987
10.331667,18,118.762052
10.340952,8,118.834928
11.072857,14,118.955848
10.712619,18,119.113963
10.722619,16,119.267206
10.892381,12,119.391365
10.222143,29,119.637246
10.656667,2,119.653151
10.463333,27,119.858525
11.97,6,119.904491
10.78,4,119.936301
10.902381,10,120.008485
10.541429,6,120.054317
