#{"t_start": 1785395074.4497945, "env_id": "None"}
r,l,t
-2.0,1,0.596005
-2.0,1,0.599617
-2.0,1,0.603455
-2.0,1,0.607107
-2.0,1,0.610406
-2.0,1,0.613919
-2.0,1,0.617523
-2.0,1,0.620459
-2.0,1,0.622789
-2.0,1,0.625228
-2.0,1,0.627758
-2.0,1,0.630257
-2.0,1,0.632808
-2.0,1,0.635285
-2.0,1,0.637618
-2.0,1,0.639923
-2.0,1,0.64232
-2.0,1,0.644611
-2.0,1,0.647008
-2.0,1,0.649194
-2.0,1,0.651526
-2.0,1,0.653741
-2.0,1,0.655969
-2.0,1,0.658225
-2.0,1,0.660463
-2.0,1,0.662651
-2.0,1,0.664935
-2.0,1,0.667135
-2.0,1,0.669355
-2.0,1,0.671543
-2.0,1,0.673746
-2.0,1,0.67595
-2.0,1,0.678184
-2.0,1,0.680412
-2.0,1,0.682583
-2.0,1,0.684788
-2.0,1,0.687002
-2.0,1,0.689331
-2.0,1,0.691639
-2.0,1,0.693908
-2.0,1,0.696221
-2.0,1,0.698435
-2.0,1,0.700684
-2.0,1,0.702868
-2.0,1,0.705099
-2.0,1,0.707319
-2.0,1,0.709547
-2.0,1,0.711791
-2.0,1,0.714006
-2.0,1,0.716285
-2.0,1,0.718599
-2.0,1,0.720809
-2.0,1,0.723029
-2.0,1,0.725326
-2.0,1,0.727593
-2.0,1,0.72979
-2.0,1,0.731964
-2.0,1,0.734169
-2.0,1,0.736247
-2.0,1,0.738279
-2.0,1,0.740395
-2.0,1,0.742441
-2.0,1,0.744544
-2.0,1,0.746592
-2.0,1,0.748695
-2.0,1,0.75091
-2.0,1,0.753044
-2.0,1,0.755125
-2.0,1,0.757191
-2.0,1,0.75932
-2.0,1,0.761415
-2.0,1,0.763442
-2.0,1,0.765574
-2.0,1,0.767614
-2.0,1,0.769717
-2.0,1,0.771759
-2.0,1,0.773806
-2.0,1,0.775898
-2.0,1,0.777954
-2.0,1,0.78002
-2.0,1,0.782104
-2.0,1,0.784161
-2.0,1,0.786329
-2.0,1,0.788397
-2.0,1,0.790591
-2.0,1,0.792696
-2.0,1,0.794788
-2.0,1,0.796848
-2.0,1,0.79903
-2.0,1,0.801042
-2.0,1,0.803036
-2.0,1,0.805054
-2.0,1,0.807077
-2.0,1,0.809114
-2.0,1,0.811149
-2.0,1,0.813316
-2.0,1,0.815459
-2.0,1,0.817649
-2.0,1,0.819735
-2.0,1,0.821729
-2.0,1,0.823755
-2.0,1,0.825765
-2.0,1,0.827805
-2.0,1,0.829885
-2.0,1,0.831924
-2.0,1,0.834186
-2.0,1,0.836282
-2.0,1,0.838433
-2.0,1,0.840502
-2.0,1,0.842541
-2.0,1,0.84461
-2.0,1,0.84672
-2.0,1,0.848806
-2.0,1,0.850888
-2.0,1,0.852975
-2.0,1,0.855005
-2.0,1,0.857191
-2.0,1,0.859216
-2.0,1,0.861335
-2.0,1,0.863425
-2.0,1,0.865508
-2.0,1,0.867565
-2.0,1,0.869609
-2.0,1,0.871659
-2.0,1,0.873794
-2.0,1,0.875937
-2.0,1,0.878064
-2.0,1,0.880224
-2.0,1,0.882302
-2.0,1,0.884398
-2.0,1,0.886483
-2.0,1,0.888619
-2.0,1,0.890663
-2.0,1,0.892743
-2.0,1,0.894811
-2.0,1,0.896878
-2.0,1,0.898946
-2.0,1,0.901041
-2.0,1,0.903307
-2.0,1,0.905328
-2.0,1,0.907318
-2.0,1,0.909341
-2.0,1,0.911337
-2.0,1,0.913409
-2.0,1,0.915399
-2.0,1,0.917417
-2.0,1,0.919446
-2.0,1,0.921487
-2.0,1,0.923474
-2.0,1,0.925492
-2.0,1,0.927489
-2.0,1,0.929671
-2.0,1,0.931674
-2.0,1,0.933667
-2.0,1,0.93567
-2.0,1,0.937658
-2.0,1,0.939674
-2.0,1,0.941705
-2.0,1,0.943713
-2.0,1,0.945737
-2.0,1,0.947787
-2.0,1,0.949778
-2.0,1,0.951795
-2.0,1,0.953789
-2.0,1,0.955795
-2.0,1,0.957783
-2.0,1,0.95986
-2.0,1,0.961854
-2.0,1,0.963927
-2.0,1,0.965906
-2.0,1,0.967918
-2.0,1,0.9699
-2.0,1,0.971973
-2.0,1,0.97396
-2.0,1,0.975967
-2.0,1,0.977952
-2.0,1,0.979976
-2.0,1,0.981976
-2.0,1,0.984022
-2.0,1,0.98605
-2.0,1,0.988125
-2.0,1,0.990111
-2.0,1,0.992157
-2.0,1,0.994176
-2.0,1,0.996192
-2.0,1,0.998177
-2.0,1,1.000184
5.0,1,1.002267
-2.0,1,1.004197
-2.0,1,1.006194
-2.0,1,1.008193
-2.0,1,1.010182
-2.0,1,1.012192
-2.0,1,1.014183
-2.0,1,1.016197
-2.0,1,1.018233
-2.0,1,1.020243
-2.0,1,1.022232
-2.0,1,1.024241
-2.0,1,1.026231
-2.0,1,1.028254
-2.0,1,1.030265
-2.0,1,1.032611
-2.0,1,1.034611
-2.0,1,1.036624
-2.0,1,1.038623
-2.0,1,1.040644
-2.0,1,1.042642
-2.0,1,1.044692
5.0,1,1.046792
-2.0,1,1.048749
-2.0,1,1.050749
-2.0,1,1.052791
-2.0,1,1.054774
-2.0,1,1.056845
-2.0,1,1.058854
-2.0,1,1.060919
-2.0,1,1.062929
-2.0,1,1.06496
-2.0,1,1.067031
-2.0,1,1.06906
-2.0,1,1.071076
-2.0,1,1.073112
-2.0,1,1.075097
-2.0,1,1.077129
-2.0,1,1.079149
-2.0,1,1.081224
-2.0,1,1.08321
-2.0,1,1.085269
-2.0,1,1.08729
-2.0,1,1.089331
-2.0,1,1.091328
-2.0,1,1.093368
-2.0,1,1.095422
-2.0,1,1.097512
-2.0,1,1.099648
-2.0,1,1.101807
-2.0,1,1.103961
-2.0,1,1.106121
-2.0,1,1.108278
-2.0,1,1.110442
-2.0,1,1.112646
-2.0,1,1.114788
-2.0,1,1.117071
-2.0,1,1.119284
-2.0,1,1.121462
-2.0,1,1.123596
-2.0,1,1.12576
-2.0,1,1.127917
-2.0,1,1.130086
-2.0,1,1.132243
-2.0,1,1.134376
-2.0,1,1.136578
-2.0,1,1.138726
-2.0,1,1.140924
-2.0,1,1.143095
-2.0,1,1.145258
-2.0,1,1.147382
-2.0,1,1.149582
-2.0,1,1.151741
5.0,1,1.154006
-2.0,1,1.156207
-2.0,1,1.158394
-2.0,1,1.160678
-2.0,1,1.162861
-2.0,1,1.165078
-2.0,1,1.167281
-2.0,1,1.169469
-2.05,2,1.17385
-2.0,1,1.176107
-2.0,1,1.178252
-2.0,1,1.180426
-2.0,1,1.182551
-2.0,1,1.184713
-2.0,1,1.186836
5.0,1,1.189045
-2.0,1,1.191117
-2.0,1,1.193303
-2.0,1,1.195453
-2.0,1,1.197637
-2.0,1,1.199829
-2.0,1,1.20212
-2.0,1,1.204291
-2.0,1,1.206413
-2.0,1,1.208583
-2.0,1,1.210701
-2.0,1,1.212852
-2.0,1,1.214974
-2.0,1,1.217192
-2.0,1,1.219305
-2.0,1,1.221497
-2.0,1,1.223669
-2.0,1,1.225834
-2.0,1,1.22807
-2.0,1,1.230223
-2.0,1,1.232411
-2.0,1,1.234576
-2.0,1,1.236734
-2.0,1,1.238899
-2.0,1,1.241071
-2.0,1,1.243244
-2.0,1,1.24554
-2.0,1,1.24774
-2.0,1,1.249926
-2.0,1,1.252184
-2.0,1,1.254395
-2.0,1,1.256598
-2.0,1,1.25878
-2.0,1,1.261092
-2.0,1,1.263266
-2.0,1,1.265481
-2.0,1,1.267685
-2.0,1,1.269879
-2.0,1,1.27208
-2.0,1,1.274203
-2.0,1,1.276354
-2.0,1,1.27848
-2.0,1,1.280637
-2.0,1,1.282801
-2.0,1,1.28495
-2.0,1,1.287281
