#{"t_start": 1785313229.514493, "env_id": "None"}
r,l,t
-2.0,1,2.138932
-2.0,1,2.141964
-2.0,1,2.144838
-2.0,1,2.147682
-2.0,1,2.150486
-2.0,1,2.153371
-2.0,1,2.156264
-2.0,1,2.1592
-2.0,1,2.16205
-2.0,1,2.164857
-2.0,1,2.167678
-2.0,1,2.170427
-2.0,1,2.173098
-2.0,1,2.17574
-2.0,1,2.17836
-2.0,1,2.180978
-2.0,1,2.183822
-2.0,1,2.186439
-2.0,1,2.189086
-2.0,1,2.191708
-2.0,1,2.194351
-2.0,1,2.196987
-2.0,1,2.19965
-2.0,1,2.202285
-2.0,1,2.204912
-2.0,1,2.207505
-2.0,1,2.210197
-2.0,1,2.212855
-2.0,1,2.21544
-2.0,1,2.218046
-2.0,1,2.220695
-2.0,1,2.223305
-2.0,1,2.226022
-2.0,1,2.228707
-2.0,1,2.231327
-2.0,1,2.233956
-2.0,1,2.236624
-2.0,1,2.239215
-2.0,1,2.24184
-2.0,1,2.244475
-2.0,1,2.247072
-2.0,1,2.24969
-2.0,1,2.252393
-2.0,1,2.254984
-2.0,1,2.257598
-2.0,1,2.260208
-2.0,1,2.262837
-2.0,1,2.265453
-2.0,1,2.268115
-2.0,1,2.270769
-2.0,1,2.273387
-2.0,1,2.275995
-2.0,1,2.278585
-2.0,1,2.281192
-2.0,1,2.283798
-2.0,1,2.286409
-2.0,1,2.28902
-2.0,1,2.291637
-2.0,1,2.294312
-2.0,1,2.296935
-2.0,1,2.299534
-2.0,1,2.30216
-2.0,1,2.304777
-2.0,1,2.3074
-2.0,1,2.310039
-2.0,1,2.312719
-2.0,1,2.315317
-2.0,1,2.317939
-2.0,1,2.320568
-2.0,1,2.323175
-2.0,1,2.325797
-2.0,1,2.328426
-2.0,1,2.331029
-2.0,1,2.333645
-2.0,1,2.336504
-2.0,1,2.339122
-2.0,1,2.341747
-2.0,1,2.34435
-2.0,1,2.346936
-2.0,1,2.349553
-2.0,1,2.352152
-2.0,1,2.354745
-2.0,1,2.357364
-2.0,1,2.359963
-2.0,1,2.362558
-2.0,1,2.365171
-2.0,1,2.367784
-2.0,1,2.37038
-2.0,1,2.372973
-2.0,1,2.375597
-2.0,1,2.378163
-2.0,1,2.380851
-2.0,1,2.383371
-2.0,1,2.385974
-2.0,1,2.388581
-2.0,1,2.391177
-2.0,1,2.393851
-2.0,1,2.396513
-2.0,1,2.399057
-2.0,1,2.401663
-2.0,1,2.404277
-2.0,1,2.406866
-2.0,1,2.409466
-2.0,1,2.412077
-2.0,1,2.414659
-2.0,1,2.417329
-2.0,1,2.419922
-2.0,1,2.422503
-2.0,1,2.425112
-2.0,1,2.427726
-2.0,1,2.430305
-2.0,1,2.432912
-2.0,1,2.435505
-2.0,1,2.438112
-2.0,1,2.440803
-2.0,1,2.443404
-2.0,1,2.446006
-2.0,1,2.448607
-2.0,1,2.451197
-2.0,1,2.453794
-2.0,1,2.456416
-2.0,1,2.459029
-2.0,1,2.461663
-2.0,1,2.46428
-2.0,1,2.466868
-2.0,1,2.46947
-2.0,1,2.472215
-2.0,1,2.474982
-2.0,1,2.477744
-2.0,1,2.480526
-2.0,1,2.48351
-2.0,1,2.486263
-2.0,1,2.489039
-2.0,1,2.491801
-2.0,1,2.494545
-2.0,1,2.497301
-2.0,1,2.500065
-2.0,1,2.502837
-2.0,1,2.505592
-2.0,1,2.508349
-2.0,1,2.511085
-2.0,1,2.513851
-2.0,1,2.516612
-2.0,1,2.519337
-2.0,1,2.522094
-2.0,1,2.524941
-2.0,1,2.527698
-2.0,1,2.530443
-2.0,1,2.533211
-2.0,1,2.535988
-2.0,1,2.538722
-2.0,1,2.541474
-2.0,1,2.544289
-2.0,1,2.54704
-2.0,1,2.549954
-2.0,1,2.552698
-2.0,1,2.555454
-2.0,1,2.558209
-2.0,1,2.560952
-2.0,1,2.563725
-2.0,1,2.566502
-2.0,1,2.569278
-2.0,1,2.572037
-2.0,1,2.574774
-2.0,1,2.577523
-2.0,1,2.580282
-2.0,1,2.583022
-2.0,1,2.585817
-2.0,1,2.588592
4.0,1,2.591491
-2.0,1,2.594199
-2.0,1,2.596962
-2.0,1,2.599736
-2.0,1,2.602493
-2.0,1,2.605272
-2.0,1,2.608052
-2.0,1,2.61081
-2.0,1,2.613573
-2.0,1,2.616338
-2.0,1,2.619087
-2.0,1,2.621849
-2.0,1,2.62462
-2.0,1,2.627407
