#{"t_start": 1785313229.8577988, "env_id": "None"}
r,l,t
-2.0,1,1.795243
-2.0,1,1.798246
-2.0,1,1.801172
-2.0,1,1.803969
-2.0,1,1.806795
-2.0,1,1.809657
-2.0,1,1.812579
-2.0,1,1.815484
-2.0,1,1.818351
-2.0,1,1.821166
-2.0,1,1.823991
-2.0,1,1.826757
-2.0,1,1.829422
-2.0,1,1.832061
-2.0,1,1.834687
-2.0,1,1.837312
-2.0,1,1.840104
-2.0,1,1.842748
-2.0,1,1.845391
-2.0,1,1.847985
-2.0,1,1.850641
-2.0,1,1.853297
-2.0,1,1.855965
-2.0,1,1.858554
-2.0,1,1.861217
-2.0,1,1.863822
-2.0,1,1.866477
-2.0,1,1.869147
-2.0,1,1.871745
-2.0,1,1.874346
-2.0,1,1.876993
-2.0,1,1.879609
-2.0,1,1.882323
-2.0,1,1.885016
-2.0,1,1.887614
-2.0,1,1.89027
-2.0,1,1.892932
-2.0,1,1.895543
-2.0,1,1.898145
-2.0,1,1.900789
-2.0,1,1.903387
-2.0,1,1.906004
-2.0,1,1.908699
-2.0,1,1.911298
-2.0,1,1.913909
-2.0,1,1.916525
-2.0,1,1.919148
-2.0,1,1.921767
-2.0,1,1.924416
-2.0,1,1.927097
-2.0,1,1.929697
-2.0,1,1.932305
-2.0,1,1.934896
-2.0,1,1.937504
-2.0,1,1.940096
-2.0,1,1.942727
-2.0,1,1.945337
-2.0,1,1.947933
-2.0,1,1.950636
-2.0,1,1.953248
-2.0,1,1.955841
-2.0,1,1.958469
-2.0,1,1.961082
-2.0,1,1.963704
-2.0,1,1.966338
-2.0,1,1.96904
-2.0,1,1.971632
-2.0,1,1.974254
-2.0,1,1.976883
-2.0,1,1.979495
-2.0,1,1.98211
-2.0,1,1.984751
-2.0,1,1.987345
-2.0,1,1.98996
-2.0,1,1.99261
-2.0,1,1.995428
-2.0,1,1.998055
-2.0,1,2.000663
-2.0,1,2.003245
-2.0,1,2.005864
-2.0,1,2.008468
-2.0,1,2.011072
-2.0,1,2.013681
-2.0,1,2.016279
-2.0,1,2.018874
-2.0,1,2.021487
-2.0,1,2.024075
-2.0,1,2.026688
-2.0,1,2.029288
-2.0,1,2.031876
-2.0,1,2.03456
-2.0,1,2.037161
-2.0,1,2.039755
-2.0,1,2.042362
-2.0,1,2.044979
-2.0,1,2.047563
-2.0,1,2.050167
-2.0,1,2.05282
-2.0,1,2.055454
-2.0,1,2.058057
-2.0,1,2.060672
-2.0,1,2.063259
-2.0,1,2.065857
-2.0,1,2.068475
-2.0,1,2.071051
-2.0,1,2.073653
-2.0,1,2.076282
-2.0,1,2.078868
-2.0,1,2.081479
-2.0,1,2.084077
-2.0,1,2.086674
-2.0,1,2.089278
-2.0,1,2.091869
-2.0,1,2.094475
-2.0,1,2.097112
-2.0,1,2.099717
-2.0,1,2.102319
-2.0,1,2.104923
-2.0,1,2.107508
-2.0,1,2.110109
-2.0,1,2.112718
-2.0,1,2.11532
-2.0,1,2.118024
-2.0,1,2.120586
-2.0,1,2.123178
-2.0,1,2.125779
-2.0,1,2.1285
-2.0,1,2.131269
-2.0,1,2.134029
-2.0,1,2.136819
-2.0,1,2.139805
-2.0,1,2.142553
-2.0,1,2.145324
-2.0,1,2.148071
-2.0,1,2.15083
-2.0,1,2.153588
-2.0,1,2.156348
-2.0,1,2.159136
-2.0,1,2.161883
-2.0,1,2.164634
-2.0,1,2.167368
-2.0,1,2.170139
-2.0,1,2.172898
-2.0,1,2.175632
-2.0,1,2.178384
-2.0,1,2.181216
-2.0,1,2.183963
-2.0,1,2.18673
-2.0,1,2.189495
-2.0,1,2.192265
-2.0,1,2.195007
-2.0,1,2.197763
-2.0,1,2.200585
-2.0,1,2.203326
-2.0,1,2.206244
-2.0,1,2.20899
-2.0,1,2.211741
-2.0,1,2.2145
-2.0,1,2.217246
-2.0,1,2.219995
-2.0,1,2.222748
-2.0,1,2.225541
-2.0,1,2.228297
-2.0,1,2.231037
-2.0,1,2.233791
-2.0,1,2.236547
-2.0,1,2.239285
-2.0,1,2.242084
-2.0,1,2.244853
-2.0,1,2.24766
-2.0,1,2.250472
-2.0,1,2.253229
-2.0,1,2.255987
-2.0,1,2.258754
-2.0,1,2.261538
-2.0,1,2.264311
-2.0,1,2.267078
-2.0,1,2.269848
-2.0,1,2.272604
-2.0,1,2.275349
-2.0,1,2.278112
-2.0,1,2.280886
-2.0,1,2.283679
-2.0,1,2.286441
-2.0,1,2.289206
-2.0,1,2.291954
-2.0,1,2.294724
-2.0,1,2.297583
-2.0,1,2.300355
-2.0,1,2.303107
-2.0,1,2.30587
-2.0,1,2.308707
-2.0,1,2.311509
-2.0,1,2.314345
-2.0,1,2.317102
-2.0,1,2.319848
-2.0,1,2.322622
-2.0,1,2.32542
-2.0,1,2.328164
-2.0,1,2.330935
-2.0,1,2.333692
-2.0,1,2.336477
-2.0,1,2.339229
-2.0,1,2.341985
-2.0,1,2.344755
-2.0,1,2.347485
-2.0,1,2.35025
-2.0,1,2.353041
-2.0,1,2.355794
-2.0,1,2.358554
-2.0,1,2.361309
-2.0,1,2.364048
-2.0,1,2.36688
-2.0,1,2.369647
-2.0,1,2.37244
-2.0,1,2.375183
-2.0,1,2.377932
-2.0,1,2.380713
-2.0,1,2.383459
