#{"t_start": 1785344707.913061, "env_id": "None"}
r,l,t
-2.0,1,2.110084
-2.0,1,2.113561
-2.0,1,2.11671
-2.0,1,2.11994
-2.0,1,2.123262
-2.0,1,2.12638
-2.0,1,2.129556
4.0,1,2.132761
4.0,1,2.136026
-2.0,1,2.139042
-2.0,1,2.141592
-2.0,1,2.14399
-2.0,1,2.146348
-2.0,1,2.148659
-2.0,1,2.151087
-2.0,1,2.15349
-2.0,1,2.155803
-2.0,1,2.158149
-2.0,1,2.1605
-2.0,1,2.162873
-2.0,1,2.165344
-2.0,1,2.167826
-2.0,1,2.1704
-2.0,1,2.172755
-2.0,1,2.175112
-2.0,1,2.177494
-2.0,1,2.17984
-2.0,1,2.182205
-2.0,1,2.184516
-2.0,1,2.18689
-2.0,1,2.189229
-2.0,1,2.191615
-2.0,1,2.194035
-2.0,1,2.196402
-2.0,1,2.198892
-2.0,1,2.201293
-2.0,1,2.203723
-2.0,1,2.206434
-2.0,1,2.208892
-2.0,1,2.2115
-2.0,1,2.214057
-2.0,1,2.216429
-2.0,1,2.218812
-2.0,1,2.221411
-2.0,1,2.223882
-2.0,1,2.226371
-2.0,1,2.228812
-2.0,1,2.231236
-2.0,1,2.233666
-2.0,1,2.236127
-2.0,1,2.238605
-2.0,1,2.241678
-2.0,1,2.244647
-2.0,1,2.247167
-2.0,1,2.249951
-2.0,1,2.252824
-2.0,1,2.255552
-2.0,1,2.258183
-2.0,1,2.261264
-2.0,1,2.263721
-2.0,1,2.266197
-2.0,1,2.268677
-2.0,1,2.271428
-2.0,1,2.274029
-2.0,1,2.276541
-2.0,1,2.278986
-2.0,1,2.281465
-2.0,1,2.284155
-2.0,1,2.286746
-2.0,1,2.289405
-2.0,1,2.292795
-2.0,1,2.296145
-2.0,1,2.298841
-2.0,1,2.302112
-2.0,1,2.305338
-2.0,1,2.308433
-2.0,1,2.311521
-2.0,1,2.314354
-2.0,1,2.317185
-2.0,1,2.3204
-2.0,1,2.323076
-2.0,1,2.325728
-2.0,1,2.328288
-2.0,1,2.330902
-2.0,1,2.333513
-2.0,1,2.33628
-2.0,1,2.339322
-2.0,1,2.342074
-2.0,1,2.344803
-2.0,1,2.347735
-2.0,1,2.350811
-2.0,1,2.353961
-2.0,1,2.356659
-2.0,1,2.359889
-2.0,1,2.36252
-2.0,1,2.365209
-2.0,1,2.36858
-2.0,1,2.372304
-2.0,1,2.375497
-2.0,1,2.378527
-2.0,1,2.381614
-2.0,1,2.384602
-2.0,1,2.387832
-2.0,1,2.39096
-2.0,1,2.394172
-2.0,1,2.397282
-2.0,1,2.400258
-2.0,1,2.403922
-2.0,1,2.407611
-2.0,1,2.411573
-2.0,1,2.414832
-2.0,1,2.417776
-2.0,1,2.421318
-2.0,1,2.424507
-2.0,1,2.427963
-2.0,1,2.430969
-2.0,1,2.433962
-2.0,1,2.436966
-2.0,1,2.439978
-2.0,1,2.443051
-2.0,1,2.446021
-2.0,1,2.448955
-2.0,1,2.451955
-2.0,1,2.455108
-2.0,1,2.458582
-2.0,1,2.461927
-2.0,1,2.46544
-2.0,1,2.468641
-2.0,1,2.472544
-2.0,1,2.476006
-2.0,1,2.478983
-2.0,1,2.482109
-2.0,1,2.485536
-2.0,1,2.489042
-2.0,1,2.492244
-2.0,1,2.495651
-2.0,1,2.498854
-2.0,1,2.50212
-2.0,1,2.505519
-2.0,1,2.508792
-2.0,1,2.512271
-2.0,1,2.515537
-2.0,1,2.519077
-2.0,1,2.522878
-2.0,1,2.526257
-2.0,1,2.529472
-2.0,1,2.532769
-2.0,1,2.536371
-2.0,1,2.539779
-2.0,1,2.54297
-2.0,1,2.546471
-2.0,1,2.549833
-2.0,1,2.553534
-2.0,1,2.557045
-2.0,1,2.560254
-2.0,1,2.563689
-2.0,1,2.566975
-2.0,1,2.57039
-2.0,1,2.574588
-2.0,1,2.581841
-2.0,1,2.586252
-2.0,1,2.598761
-2.0,1,2.603661
-2.0,1,2.607575
-2.0,1,2.610975
-2.0,1,2.614575
-2.0,1,2.617947
-2.0,1,2.621271
-2.0,1,2.624587
-2.0,1,2.627741
-2.0,1,2.631071
-2.0,1,2.634422
-2.0,1,2.638795
-2.0,1,2.642854
-2.0,1,2.646312
-2.0,1,2.649974
-2.0,1,2.654092
-2.0,1,2.658385
-2.0,1,2.674091
-2.0,1,2.678153
-2.0,1,2.68371
-2.0,1,2.688156
-2.0,1,2.693003
-2.0,1,2.697623
-2.0,1,2.702045
-2.0,1,2.706858
-2.0,1,2.710943
-2.0,1,2.714824
-2.0,1,2.718446
-2.0,1,2.722264
-2.0,1,2.725828
-2.0,1,2.729599
