#{"t_start": 1785857737.3491442, "env_id": "None"}
r,l,t
11.745,2,2.30192
9.99,2,2.318221
11.495,3,2.34118
9.99,2,2.355868
11.745,2,2.36777
11.995,1,2.376963
11.245,4,2.408156
11.745,2,2.424387
11.495,3,2.451146
9.75,1,2.457801
11.995,1,2.466463
11.495,3,2.488355
9.74,3,2.51215
11.995,1,2.519467
11.323333,2,2.537066
11.485,5,2.577519
8.601667,21,2.728348
11.995,1,2.736121
9.74,3,2.75932
9.75,1,2.765824
9.75,1,2.775097
10.661667,1,2.783654
9.465,17,2.912138
10.401667,4,2.94412
9.533333,17,3.068181
11.995,1,3.076032
9.72,7,3.129526
10.995,5,3.163003
8.131667,17,3.287428
9.99,2,3.30228
11.995,1,3.311318
9.75,1,3.318488
11.995,1,3.327576
9.303333,14,3.428851
9.75,1,3.434819
9.74,3,3.456043
11.465,9,3.523176
10.661667,1,3.530864
9.75,1,3.53863
11.053333,7,3.595737
11.995,1,3.603515
10.161667,3,3.625597
11.995,1,3.634279
11.995,1,3.641853
11.323333,2,3.654689
10.131667,9,3.725647
9.75,1,3.731797
11.995,1,3.741301
9.75,1,3.749127
11.063333,5,3.788129
10.136667,8,3.874751
11.661667,1,3.882085
9.74,3,3.905976
10.735,4,3.9353
9.74,3,3.956826
6.78,56,4.362282
11.495,3,4.385715
9.753333,22,4.554497
9.75,1,4.567969
7.978333,30,4.834919
10.661667,1,4.842772
11.381667,8,4.899538
9.096667,20,5.04551
8.536667,34,5.284364
10.328333,1,5.292443
-7.468333,100,6.025697
-6.665,100,6.763749
9.828333,3,6.785372
11.745,2,6.799565
9.046667,30,7.013142
6.371667,79,7.595248
10.278333,11,7.675647
11.661667,1,7.684533
8.836667,23,7.848748
10.043333,13,7.940852
11.141667,7,7.990086
10.573333,5,8.027854
8.353333,57,8.44009
10.043333,13,8.532142
10.328333,1,8.539605
10.328333,1,8.548132
10.563333,7,8.596901
8.381667,16,8.711524
10.151667,5,8.748113
9.995,9,8.811297
-5.733333,100,9.802798
11.995,1,9.811908
10.245,8,9.870536
8.855,37,14.690915
10.656667,2,14.707505
11.313333,4,14.739054
10.116667,12,14.82678
10.823333,4,14.857675
10.495,3,14.881589
11.745,2,14.896057
7.903333,49,15.256365
11.73,5,15.295933
10.096667,16,15.410952
9.75,1,15.417259
11.041667,27,15.620924
9.75,1,15.628519
7.918333,42,16.011553
10.156667,4,16.042807
-5.91,100,16.805889
-4.885,100,17.545886
9.75,1,17.553631
9.75,1,17.560787
6.425,82,18.158985
10.12,7,18.208402
10.401667,4,18.238693
9.945,15,18.347379
7.14,95,19.05718
10.305,10,19.136366
-5.645,100,19.879594
9.581667,25,20.058087
10.545,24,20.241747
7.19,72,20.780323
10.055,24,20.960961
11.55,10,21.036124
7.11,83,21.645783
-6.8,100,26.856225
10.205,12,26.946573
10.335,4,26.977616
9.87,8,27.040109
9.99,2,27.056207
10.145,24,27.245712
9.825,8,27.308155
10.295,12,27.395027
11.323333,2,27.411819
9.42,31,27.647838
8.545,63,28.118857
10.705,10,28.194414
10.085,5,28.231726
9.42,44,28.556345
10.9,11,28.635511
9.75,1,28.642355
9.74,3,28.666883
10.175,5,28.702008
10.51,9,28.767423
10.39,2,28.78395
11.323333,2,28.800173
10.645,22,28.9679
10.8,31,29.205824
10.275,16,29.330393
9.99,2,29.346901
11.995,1,29.354606
11.995,1,29.362222
8.855,24,29.547376
10.545,11,29.632306
9.96,21,29.792129
10.328333,1,29.801009
10.325,19,29.947063
10.35,23,30.117694
10.411667,2,30.132152
7.5,72,30.668437
10.995,1,30.6771
9.99,2,30.693373
10.035,15,30.809043
11.15,10,30.884088
10.62,18,31.023943
10.661667,1,31.03267
9.29,39,31.32753
10.661667,1,31.336454
10.195,14,31.442217
10.375,27,31.646863
10.661667,1,31.655234
11.323333,2,31.670053
10.79,2,31.684618
9.75,1,31.69344
10.895,21,31.850754
8.82,35,32.113749
11.995,1,32.122201
10.401667,4,32.153761
10.105,32,32.398882
7.77,98,33.127797
9.685,18,33.269644
9.845,35,33.531201
9.955,44,33.857625
8.635,50,34.239621
11.385,3,34.266367
11.12,16,34.384812
11.0,22,34.55077
10.246667,4,39.086212
11.995,1,39.095613
11.323333,2,39.111549
10.965,7,39.165056
9.845,26,39.366415
11.3,11,39.450243
10.523333,2,39.467074
8.395,58,39.906437
11.313333,4,39.936173
10.905,10,40.012213
10.206667,25,40.205533
10.773333,14,40.314475
9.99,2,40.329885
10.575,27,40.535817
11.04,14,40.64451
11.995,1,40.654206
10.928333,14,40.754087
10.661667,1,40.761618
11.421667,9,40.831738
10.861667,23,41.007289
9.026667,65,41.506192
10.195,1,41.514686
10.575,5,41.552669
10.661667,1,41.561518
10.78,4,41.58987
10.73,14,41.695954
11.55,10,41.77114
10.878333,11,41.854748
9.158333,61,42.321938
9.558333,30,42.551217
10.488333,40,42.856592
8.858333,72,43.394729
10.661667,1,43.403447
9.78,57,43.834794
10.93,5,43.873794
11.651667,3,43.898555
10.695,12,43.992438
10.298333,29,44.219033
9.391667,59,44.670481
10.913333,35,44.946461
10.656667,2,44.961177
9.75,1,44.967418
9.99,2,44.984531
10.985,3,45.008212
10.735,4,45.038521
9.99,2,45.054083
11.323333,2,45.068673
10.328333,1,45.077243
10.656667,2,45.092401
11.745,2,45.108026
11.995,1,45.116805
11.323333,2,45.132117
11.25,21,45.294754
10.835,15,45.409137
10.658333,6,45.458438
11.775,5,45.497148
11.073333,3,45.519444
8.248333,47,45.873112
10.328333,1,45.881797
10.43,25,46.070182
10.735,4,46.102299
11.16,8,46.163906
9.75,1,46.172494
11.18,4,46.203651
9.75,1,46.210262
10.763333,16,46.333623
9.136667,92,51.502646
11.293333,8,51.56333
10.918333,3,51.587603
10.631667,7,51.640014
10.908333,5,51.679818
10.78,4,51.711989
11.056667,2,51.728137
10.78,4,51.762399
9.74,16,51.886868
10.763333,16,52.011345
10.611667,11,52.096545
10.065,18,52.232916
10.483333,10,52.315139
10.79,2,52.331117
10.79,2,52.346719
10.44,23,52.523484
10.128333,14,52.627145
11.375,5,52.668156
9.99,2,52.683898
11.995,1,52.694322
10.898333,7,52.747935
10.091667,17,52.871586
9.99,2,52.887224
10.878333,11,52.973838
10.661667,1,52.981454
10.621667,9,53.052263
10.94,3,53.074777
10.24,14,53.182638
11.995,1,53.19008
11.313333,4,53.219576
10.5,11,53.302028
10.908333,5,53.341492
10.715,8,53.403708
10.661667,1,53.411252
10.621667,22,53.581424
10.0,13,53.683249
9.99,2,53.700033
11.191667,6,53.744467
11.651667,3,53.76763
10.796667,5,53.807095
10.391667,6,53.85484
11.033333,11,53.941406
10.656667,2,53.95853
9.99,2,53.974571
10.898333,7,54.028386
11.323333,2,54.045173
9.291667,30,54.276701
11.073333,3,54.301442
10.656667,2,54.318165
11.708333,5,54.355803
9.99,2,54.371625
9.21,24,54.550712
9.905,63,55.041459
10.513333,4,55.070542
10.908333,5,55.108809
10.78,4,55.140847
11.375,5,55.184388
11.303333,6,55.232172
9.878333,15,55.347059
10.641667,5,55.38457
9.75,1,55.392248
9.695,56,55.820873
10.651667,3,55.847463
9.98,17,55.971556
11.165,7,56.025869
10.898333,7,56.081561
9.75,1,56.089245
10.115,8,56.153877
11.323333,2,56.169508
10.918333,3,56.193018
10.658333,6,56.239835
10.523333,2,56.257827
10.73,14,56.364015
10.713333,26,56.573241
10.918333,3,56.596739
10.888333,9,56.667377
10.78,4,56.780368
10.632381,15,56.898557
10.582619,44,57.230283
-3.678095,100,57.988477
10.163095,19,58.136183
9.623571,67,58.642365
8.473095,63,59.118653
11.50381,4,59.149154
8.802143,68,64.160193
10.985,3,64.182217
9.951429,26,64.378578
11.043333,9,64.446146
10.392619,33,64.700155
10.541429,6,64.745746
10.793571,29,64.964149
11.995,1,64.97299
10.452857,40,65.272592
10.78,4,65.304128
10.39,2,65.319811
10.77,6,65.365871
10.78,4,65.397008
9.75,1,65.403598
10.853571,17,65.529659
10.328333,1,65.538474
11.47381,10,65.617394
10.61381,35,65.887182
10.995,1,65.895895
