#{"t_start": 1785313229.6544714, "env_id": "None"}
r,l,t
-2.0,1,1.998504
-2.0,1,2.001509
-2.0,1,2.004433
-2.0,1,2.007226
-2.0,1,2.010023
-2.0,1,2.01291
-2.0,1,2.015829
-2.0,1,2.018738
-2.0,1,2.021598
-2.0,1,2.024421
-2.0,1,2.02725
-2.0,1,2.029999
-2.0,1,2.032677
-2.0,1,2.03532
-2.0,1,2.037955
-2.0,1,2.040572
-2.0,1,2.043348
-2.0,1,2.045982
-2.0,1,2.04863
-2.0,1,2.051229
-2.0,1,2.053888
-2.0,1,2.056541
-2.0,1,2.059193
-2.0,1,2.061798
-2.0,1,2.064459
-2.0,1,2.067053
-2.0,1,2.069706
-2.0,1,2.072391
-2.0,1,2.074994
-2.0,1,2.077591
-2.0,1,2.080242
-2.0,1,2.082853
-2.0,1,2.085561
-2.0,1,2.088264
-2.0,1,2.090858
-2.0,1,2.093514
-2.0,1,2.096168
-2.0,1,2.098776
-2.0,1,2.101388
-2.0,1,2.10403
-2.0,1,2.106628
-2.0,1,2.109251
-2.0,1,2.111936
-2.0,1,2.114537
-2.0,1,2.117156
-2.0,1,2.119768
-2.0,1,2.122394
-2.0,1,2.125008
-2.0,1,2.127627
-2.0,1,2.130333
-2.0,1,2.132939
-2.0,1,2.135538
-2.0,1,2.138138
-2.0,1,2.140747
-2.0,1,2.143337
-2.0,1,2.145969
-2.0,1,2.148584
-2.0,1,2.151184
-2.0,1,2.153877
-2.0,1,2.15649
-2.0,1,2.159085
-2.0,1,2.161711
-2.0,1,2.164329
-2.0,1,2.166949
-2.0,1,2.169581
-2.0,1,2.172283
-2.0,1,2.174872
-2.0,1,2.177495
-2.0,1,2.180122
-2.0,1,2.182743
-2.0,1,2.18536
-2.0,1,2.187986
-2.0,1,2.190587
-2.0,1,2.193203
-2.0,1,2.195838
-2.0,1,2.198699
-2.0,1,2.201313
-2.0,1,2.203923
-2.0,1,2.206503
-2.0,1,2.209126
-2.0,1,2.211731
-2.0,1,2.214325
-2.0,1,2.216929
-2.0,1,2.219533
-2.0,1,2.22213
-2.0,1,2.224749
-2.0,1,2.22734
-2.0,1,2.22995
-2.0,1,2.232552
-2.0,1,2.235141
-2.0,1,2.237814
-2.0,1,2.240426
-2.0,1,2.243017
4.0,1,2.245697
-2.0,1,2.248238
-2.0,1,2.250823
-2.0,1,2.253433
-2.0,1,2.256077
-2.0,1,2.258714
-2.0,1,2.261314
-2.05,2,2.26652
-2.0,1,2.269115
-2.0,1,2.271729
-2.0,1,2.274312
-2.0,1,2.276911
-2.0,1,2.279531
-2.0,1,2.282132
-2.0,1,2.284738
-2.0,1,2.287336
-2.0,1,2.289935
-2.0,1,2.292541
-2.0,1,2.295126
-2.0,1,2.29774
-2.0,1,2.300379
-2.0,1,2.302985
-2.0,1,2.305583
-2.0,1,2.308186
-2.0,1,2.310772
-2.0,1,2.31337
-2.0,1,2.315985
-2.0,1,2.318582
-2.0,1,2.321288
-2.0,1,2.323845
-2.0,1,2.326438
-2.0,1,2.329043
-2.0,1,2.331757
-2.0,1,2.334525
-2.0,1,2.337285
-2.0,1,2.340078
-2.0,1,2.343067
-2.0,1,2.345814
-2.0,1,2.348586
-2.0,1,2.351331
-2.0,1,2.35409
-2.0,1,2.356848
-2.0,1,2.359606
-2.0,1,2.362388
-2.0,1,2.365139
-2.0,1,2.367893
-2.0,1,2.370628
-2.0,1,2.373397
-2.0,1,2.376155
-2.0,1,2.378888
-2.0,1,2.381641
-2.0,1,2.384457
-2.0,1,2.387235
-2.0,1,2.389988
-2.0,1,2.392756
-2.0,1,2.395514
-2.0,1,2.398269
-2.0,1,2.401021
-2.0,1,2.40384
-2.0,1,2.406579
-2.0,1,2.409503
-2.0,1,2.41225
-2.0,1,2.414998
-2.0,1,2.417756
-2.0,1,2.420501
-2.0,1,2.423247
-2.0,1,2.426002
-2.0,1,2.428807
-2.0,1,2.431546
-2.0,1,2.434295
-2.0,1,2.437049
-2.0,1,2.439808
-2.0,1,2.442541
-2.0,1,2.445347
-2.0,1,2.448109
-2.0,1,2.450917
-2.0,1,2.453722
-2.0,1,2.456498
-2.0,1,2.459245
-2.0,1,2.462007
-2.0,1,2.464798
-2.0,1,2.467557
-2.0,1,2.470336
-2.0,1,2.473102
-2.0,1,2.475861
-2.0,1,2.478602
-2.0,1,2.481369
-2.0,1,2.484143
-2.0,1,2.486934
-2.0,1,2.489691
-2.0,1,2.492461
-2.0,1,2.495213
-2.0,1,2.497975
-2.0,1,2.500842
-2.0,1,2.503603
-2.0,1,2.506364
-2.0,1,2.509129
-2.0,1,2.511931
-2.0,1,2.514737
-2.0,1,2.51757
-2.0,1,2.520333
-2.0,1,2.523072
-2.0,1,2.525845
-2.0,1,2.528651
-2.0,1,2.531397
-2.0,1,2.534157
-2.0,1,2.536916
-2.0,1,2.539697
-2.0,1,2.542449
-2.0,1,2.545207
-2.0,1,2.547981
-2.0,1,2.550706
-2.0,1,2.553473
-2.0,1,2.556278
-2.0,1,2.559016
-2.0,1,2.561775
-2.0,1,2.564535
-2.0,1,2.567268
-2.0,1,2.57011
-2.0,1,2.572867
-2.0,1,2.575664
-2.0,1,2.578405
-2.0,1,2.581155
-2.0,1,2.583935
-2.0,1,2.586678
-2.0,1,2.589461
-2.0,1,2.592227
-2.0,1,2.595002
-2.0,1,2.5978
-2.0,1,2.60056
-2.0,1,2.603416
-2.0,1,2.606181
-2.0,1,2.608948
-2.0,1,2.611762
-2.0,1,2.614517
-2.0,1,2.617275
-2.0,1,2.620031
-2.0,1,2.622767
-2.0,1,2.625531
-2.0,1,2.628324
-2.0,1,2.631102
-2.0,1,2.633857
-2.0,1,2.636623
-2.0,1,2.63935
-2.0,1,2.642263
-2.0,1,2.645042
-2.0,1,2.647791
-2.0,1,2.650522
-2.0,1,2.653394
-2.0,1,2.656152
-2.0,1,2.65889
-2.0,1,2.661649
-2.05,2,2.667131
-2.0,1,2.669752
-2.0,1,2.672365
-2.0,1,2.675039
-2.0,1,2.67772
-2.0,1,2.680514
-2.0,1,2.683385
-2.0,1,2.686315
-2.0,1,2.689018
-2.0,1,2.691662
-2.0,1,2.694499
-2.0,1,2.697283
-2.0,1,2.700076
-2.0,1,2.702969
-2.0,1,2.705731
-2.0,1,2.70849
-2.0,1,2.711227
-2.0,1,2.713984
-2.0,1,2.716749
