#{"t_start": 1785845552.6515207, "env_id": "None"}
r,l,t
9.99,2,0.362354
9.75,1,0.368752
11.745,2,0.38757
10.245,8,0.448676
10.745,6,0.503429
9.75,1,0.509975
9.75,1,0.517748
11.995,1,0.526139
9.75,1,0.532318
9.995,9,0.597944
8.99,6,0.653157
11.053333,7,0.703975
11.323333,2,0.718292
11.745,2,0.732144
10.391667,6,0.775043
9.911667,4,0.800683
9.74,3,0.819138
11.495,3,0.840775
11.235,6,0.880337
11.073333,3,0.899781
10.401667,4,0.926125
11.063333,5,0.959139
11.485,5,0.992544
11.475,7,1.041803
11.043333,9,1.103506
10.813333,6,1.142562
9.99,2,1.160161
10.381667,8,1.213862
9.75,1,1.219498
9.75,1,1.225235
11.073333,3,1.244963
11.995,1,1.251669
9.75,1,1.258717
11.495,3,1.277486
11.995,1,1.284723
11.995,1,1.291762
9.75,1,1.29983
11.475,7,1.347789
9.75,1,1.354267
9.611667,15,1.460869
10.651667,3,1.481593
11.323333,2,1.495013
11.995,1,1.502472
9.881667,10,1.574678
11.995,1,1.583543
10.651667,3,1.609935
9.141667,11,1.688205
11.495,3,1.706746
11.475,7,1.750155
8.99,6,1.789728
11.073333,3,1.811059
9.24,5,1.847331
11.245,4,1.871468
9.75,1,1.87748
10.131667,9,1.937785
7.74,11,2.016874
11.995,1,2.023617
9.645,26,2.368916
10.975,5,2.403213
9.75,1,2.409513
10.465,13,2.49478
10.661667,1,2.501607
10.356667,13,2.585149
10.396667,5,2.618656
11.995,1,2.625234
9.75,1,2.632012
8.831667,28,2.823349
11.495,3,2.843495
10.318333,3,2.864795
10.541667,29,3.060336
7.176667,61,3.463428
9.233333,28,3.647754
10.205,12,3.725405
8.971667,49,4.050962
9.99,2,4.064903
9.72,7,4.111834
9.99,2,4.125433
11.661667,1,4.132152
9.2,13,4.217443
11.995,1,4.22465
10.366667,11,4.297496
6.888333,52,4.648172
10.523333,15,4.74561
9.75,1,4.751469
7.536667,38,5.007855
9.796667,27,5.190423
8.89,26,5.365109
3.856667,88,5.960963
9.955,13,6.04327
8.635,32,6.256238
11.995,1,6.263957
10.351667,18,6.416612
11.99,2,6.433901
10.273333,16,6.549459
10.278333,11,6.623693
10.066667,22,6.771761
10.341667,20,6.90255
9.24,5,6.935321
10.263333,18,7.055151
8.085,44,10.822577
10.975,5,10.858457
10.116667,12,10.94039
6.853333,63,11.367355
10.406667,3,11.386611
10.205,12,11.477085
10.465,9,11.542109
10.205,12,11.625688
10.058333,6,11.668249
9.596667,18,11.78674
9.74,3,11.805573
11.043333,9,11.871719
11.293333,8,11.927263
10.656667,2,11.942064
11.995,1,11.948759
8.836667,23,12.102803
11.073333,3,12.123767
10.185,16,12.231254
10.611667,15,12.335015
9.99,2,12.349227
10.823333,4,12.37755
9.935,17,12.501187
10.975,5,12.535589
10.813333,6,12.580639
-5.82,100,13.39287
-4.62,100,14.061407
9.565,42,14.355785
-6.67,100,15.068362
10.805,21,15.217597
-5.375,100,15.897994
10.27,21,16.037932
10.79,2,16.051692
9.99,2,16.06567
-6.0,100,16.754202
-6.4,100,17.417717
8.18,65,21.332791
7.9,59,21.748487
10.445,13,21.836436
9.99,2,21.850338
10.185,47,22.413099
10.66,10,22.485654
10.465,9,22.543742
10.985,3,22.563247
10.646667,4,22.589438
10.985,3,22.609845
10.2,22,22.766855
11.065,18,22.888159
8.24,71,23.388216
9.75,1,23.39444
10.575,5,23.432672
10.535,26,23.67009
10.14,3,23.694237
10.661667,1,23.704315
10.12,51,24.064353
9.925,6,24.106388
10.165,20,24.249238
11.985,3,24.269476
6.955,74,24.779067
10.651667,3,24.800431
10.605,12,24.882985
10.06,19,25.016605
8.965,33,25.243464
10.78,4,25.273028
9.445,48,25.608726
7.63,95,26.279366
8.63,55,26.668622
9.275,51,27.02934
10.725,6,27.069287
9.0,48,27.413203
11.715,17,27.53493
10.88,15,27.639119
9.79,50,28.044803
