#{"t_start": 1785344708.2215312, "env_id": "None"}
r,l,t
-2.0,1,1.80241
-2.0,1,1.805813
-2.0,1,1.808936
-2.0,1,1.812161
-2.0,1,1.81544
-2.0,1,1.818588
-2.0,1,1.821739
-2.0,1,1.824886
-2.0,1,1.828527
-2.0,1,1.831241
-2.0,1,1.833578
-2.0,1,1.835934
-2.0,1,1.83827
-2.0,1,1.840638
-2.0,1,1.843047
-2.0,1,1.845418
-2.0,1,1.847761
-2.0,1,1.850105
-2.0,1,1.852503
-2.0,1,1.854848
-2.0,1,1.857395
-2.0,1,1.859909
-2.0,1,1.862356
-2.0,1,1.864762
-2.0,1,1.867095
-2.0,1,1.869483
-2.0,1,1.871811
-2.0,1,1.874172
-2.0,1,1.876544
-2.0,1,1.878872
-2.0,1,1.881217
-2.0,1,1.883608
-2.0,1,1.886027
-2.0,1,1.888393
-2.0,1,1.890895
-2.0,1,1.893308
-2.0,1,1.895796
-2.0,1,1.898444
-2.0,1,1.901143
-2.0,1,1.903625
-2.0,1,1.906048
-2.0,1,1.908414
-2.0,1,1.91084
-2.0,1,1.913406
-2.0,1,1.915882
-2.0,1,1.918404
-2.0,1,1.920828
-2.0,1,1.923232
-2.0,1,1.925663
-2.0,1,1.928126
-2.0,1,1.930634
-2.0,1,1.933778
-2.0,1,1.936643
-2.0,1,1.939139
-2.0,1,1.942055
-2.0,1,1.944951
-2.0,1,1.947541
-2.0,1,1.95016
-2.0,1,1.953285
-2.0,1,1.955668
-2.0,1,1.958182
-2.0,1,1.960739
-2.0,1,1.963468
-2.0,1,1.966004
-2.0,1,1.968495
-2.0,1,1.970947
-2.0,1,1.973498
-2.0,1,1.976192
-2.0,1,1.978771
-2.0,1,1.981507
-2.0,1,1.985159
-2.0,1,1.988253
-2.0,1,1.990908
-2.0,1,1.994428
-2.0,1,1.997474
-2.0,1,2.000607
-2.0,1,2.003632
-2.0,1,2.00642
-2.0,1,2.009269
-2.0,1,2.012455
-2.0,1,2.015178
-2.0,1,2.017817
-2.0,1,2.020376
-2.0,1,2.022985
-2.0,1,2.025612
-2.0,1,2.028428
-2.0,1,2.031385
-2.0,1,2.034126
-2.0,1,2.03688
-2.0,1,2.039966
-2.0,1,2.042853
-2.0,1,2.046111
-2.0,1,2.048807
-2.0,1,2.051869
-2.0,1,2.054587
-2.0,1,2.05732
-2.0,1,2.060875
-2.0,1,2.064625
-2.0,1,2.067777
-2.0,1,2.070626
-2.0,1,2.07372
-2.0,1,2.076799
-2.0,1,2.079945
-2.0,1,2.083097
-2.0,1,2.08634
-2.0,1,2.089426
-2.0,1,2.092576
-2.0,1,2.096278
4.0,1,2.100263
-2.0,1,2.103839
-2.0,1,2.106878
-2.0,1,2.109923
-2.0,1,2.11358
-2.0,1,2.11702
-2.0,1,2.120069
-2.0,1,2.123067
-2.0,1,2.126057
-2.0,1,2.129115
-2.0,1,2.132051
-2.0,1,2.135135
-2.0,1,2.138096
-2.0,1,2.141044
-2.0,1,2.14404
-2.0,1,2.147374
-2.0,1,2.15074
-2.0,1,2.154219
-2.0,1,2.157642
-2.0,1,2.16139
-2.0,1,2.164748
-2.0,1,2.168092
-2.0,1,2.171152
-2.0,1,2.174415
-2.0,1,2.177779
-2.0,1,2.181237
-2.0,1,2.184439
-2.0,1,2.187779
-2.0,1,2.191008
-2.0,1,2.194257
-2.0,1,2.197719
-2.0,1,2.201018
-2.0,1,2.204535
-2.0,1,2.207697
-2.0,1,2.211395
-2.0,1,2.214998
-2.0,1,2.218411
-2.0,1,2.221593
-2.0,1,2.225123
-2.0,1,2.228528
-2.0,1,2.231891
-2.0,1,2.235196
-2.0,1,2.238609
-2.0,1,2.242399
-2.0,1,2.246072
-2.0,1,2.249193
-2.0,1,2.252493
-2.0,1,2.255837
-2.0,1,2.25913
-2.0,1,2.262586
-2.0,1,2.266914
-2.0,1,2.274143
-2.0,1,2.279175
-2.0,1,2.291462
-2.0,1,2.295788
-2.0,1,2.299714
-2.0,1,2.303663
-2.0,1,2.306698
-2.0,1,2.310171
-2.0,1,2.313478
-2.0,1,2.316783
-2.0,1,2.319948
-2.0,1,2.323181
-2.0,1,2.327448
-2.0,1,2.330886
-2.0,1,2.334992
-2.0,1,2.338551
-2.0,1,2.342931
-2.0,1,2.34613
-2.0,1,2.350729
-2.0,1,2.367069
-2.0,1,2.371378
-2.0,1,2.376155
-2.0,1,2.380712
-2.0,1,2.385477
-2.0,1,2.390065
-2.0,1,2.394772
-2.0,1,2.399274
-2.0,1,2.403582
-2.0,1,2.407123
-2.0,1,2.410732
-2.0,1,2.414514
-2.0,1,2.418345
-2.0,1,2.422096
-2.0,1,2.425737
-2.0,1,2.429393
-2.0,1,2.432768
-2.0,1,2.43715
-2.0,1,2.440786
-2.0,1,2.444452
-2.0,1,2.448
-2.0,1,2.4514
-2.0,1,2.455031
-2.0,1,2.459056
-2.0,1,2.463042
-2.0,1,2.46688
-2.0,1,2.470518
-2.0,1,2.474162
-2.0,1,2.477741
-2.0,1,2.481326
-2.0,1,2.484919
-2.0,1,2.488724
-2.0,1,2.492245
-2.0,1,2.495667
-2.0,1,2.49921
-2.0,1,2.502756
-2.0,1,2.506172
-2.0,1,2.509669
-2.0,1,2.513605
-2.0,1,2.517016
-2.0,1,2.520428
-2.0,1,2.523905
-2.0,1,2.527524
-2.0,1,2.531079
-2.0,1,2.534854
-2.0,1,2.538317
-2.0,1,2.541988
-2.0,1,2.545501
-2.0,1,2.548862
-2.0,1,2.552206
-2.0,1,2.555602
-2.0,1,2.558889
-2.0,1,2.562173
-2.0,1,2.565468
-2.0,1,2.568803
-2.0,1,2.572097
-2.0,1,2.575414
-2.05,2,2.582128
-2.0,1,2.585671
-2.0,1,2.589023
-2.0,1,2.592423
-2.0,1,2.595773
-2.0,1,2.599134
-2.0,1,2.602464
-2.0,1,2.605885
-2.0,1,2.609167
-2.0,1,2.612548
-2.0,1,2.615865
-2.0,1,2.619206
-2.0,1,2.62265
-2.0,1,2.626181
-2.0,1,2.629524
-2.0,1,2.632926
-2.0,1,2.636264
-2.0,1,2.63955
-2.0,1,2.642862
-2.0,1,2.646192
-2.0,1,2.649502
-2.0,1,2.652832
-2.0,1,2.656159
-2.0,1,2.659482
-2.0,1,2.662848
-2.0,1,2.666341
-2.0,1,2.669987
-2.0,1,2.673421
-2.0,1,2.676746
-2.0,1,2.680007
-2.0,1,2.683404
-2.0,1,2.686945
-2.0,1,2.691616
-2.0,1,2.696095
-2.0,1,2.699709
-2.0,1,2.703827
-2.0,1,2.708089
-2.0,1,2.711776
-2.0,1,2.715566
-2.0,1,2.718894
-2.0,1,2.722263
-2.0,1,2.725716
-2.0,1,2.729137
-2.0,1,2.733419
-2.0,1,2.738887
-2.0,1,2.742817
-2.0,1,2.748196
-2.0,1,2.753401
-2.0,1,2.757391
-2.0,1,2.761692
-2.0,1,2.766279
-2.0,1,2.770632
-2.0,1,2.776603
-2.0,1,2.781524
-2.0,1,2.785705
-2.0,1,2.78946
-2.0,1,2.794327
-2.0,1,2.7995
-2.0,1,2.803488
-2.0,1,2.807305
-2.0,1,2.812449
-2.0,1,2.816435
-2.0,1,2.822297
-2.0,1,2.826481
-2.0,1,2.831381
-2.0,1,2.836019
-2.0,1,2.840791
-2.0,1,2.844914
-2.0,1,2.848957
-2.0,1,2.852582
-2.0,1,2.85624
-2.0,1,2.859769
-2.0,1,2.863469
-2.0,1,2.867095
-2.0,1,2.870636
-2.0,1,2.874187
-2.0,1,2.877799
-2.0,1,2.881665
-2.0,1,2.885027
-2.0,1,2.888491
-2.0,1,2.892027
-2.0,1,2.895722
-2.0,1,2.899385
-2.0,1,2.902845
-2.0,1,2.906273
-2.0,1,2.910003
-2.0,1,2.913967
-2.0,1,2.91811
-2.0,1,2.921898
-2.0,1,2.926044
-2.0,1,2.930431
-2.0,1,2.934398
-2.0,1,2.937856
-2.0,1,2.941557
-2.0,1,2.946229
-2.0,1,2.950759
-2.0,1,2.954438
-2.0,1,2.958022
-2.0,1,2.961949
-2.0,1,2.966033
-2.0,1,2.969787
-2.0,1,2.973858
-2.0,1,2.977686
-2.0,1,2.981338
-2.0,1,2.984899
-2.0,1,2.988464
-2.0,1,2.991922
-2.0,1,2.995459
-2.0,1,2.998977
-2.0,1,3.002545
-2.0,1,3.006025
-2.0,1,3.009638
-2.0,1,3.013193
-2.0,1,3.01679
-2.0,1,3.020641
-2.0,1,3.024158
-2.0,1,3.027682
-2.0,1,3.031175
-2.0,1,3.03475
-2.0,1,3.038246
-2.0,1,3.04178
-2.0,1,3.045298
-2.0,1,3.048738
-2.0,1,3.052243
-2.0,1,3.055798
-2.0,1,3.059336
-2.0,1,3.062731
-2.0,1,3.066349
-2.0,1,3.069875
-2.0,1,3.073544
-2.0,1,3.077053
-2.0,1,3.080629
-2.0,1,3.084164
-2.0,1,3.08766
-2.0,1,3.091141
-2.0,1,3.094698
-2.0,1,3.098238
-2.0,1,3.101686
-2.0,1,3.105178
-2.0,1,3.108639
-2.0,1,3.112078
-2.0,1,3.115552
-2.0,1,3.119062
-2.0,1,3.122545
-2.0,1,3.126028
-2.0,1,3.129452
-2.0,1,3.132917
-2.0,1,3.136395
-2.0,1,3.140241
-2.0,1,3.143667
-2.0,1,3.147108
-2.0,1,3.150564
-2.0,1,3.154052
-2.0,1,3.157503
-2.0,1,3.161003
-2.0,1,3.164418
-2.0,1,3.16794
-2.0,1,3.171501
-2.0,1,3.174994
-2.0,1,3.17846
-2.0,1,3.18238
-2.0,1,3.186285
-2.0,1,3.189532
-2.0,1,3.193034
-2.0,1,3.196865
-2.0,1,3.200721
-2.0,1,3.204501
-2.0,1,3.207993
-2.0,1,3.211502
-2.0,1,3.214976
-2.0,1,3.218469
-2.0,1,3.222009
-2.0,1,3.225504
-2.0,1,3.228961
-2.0,1,3.232421
-2.0,1,3.236006
-2.0,1,3.239399
-2.0,1,3.242845
-2.0,1,3.246365
-2.0,1,3.249802
-2.0,1,3.253239
-2.0,1,3.256739
-2.0,1,3.260108
-2.0,1,3.263635
-2.0,1,3.267053
-2.0,1,3.270502
-2.0,1,3.273928
-2.0,1,3.277357
-2.0,1,3.280797
-2.0,1,3.284201
-2.0,1,3.287636
-2.0,1,3.291086
-2.0,1,3.294513
-2.0,1,3.297954
-2.0,1,3.301402
-2.0,1,3.304835
-2.0,1,3.308329
-2.0,1,3.311807
-2.0,1,3.315296
-2.0,1,3.318739
-2.0,1,3.322199
-2.0,1,3.325624
-2.0,1,3.329132
-2.0,1,3.332586
-2.0,1,3.33608
-2.0,1,3.339436
-2.0,1,3.342877
-2.0,1,3.346323
-2.0,1,3.349824
-2.0,1,3.353359
-2.0,1,3.356796
-2.0,1,3.360243
-2.0,1,3.363682
-2.0,1,3.367221
-2.0,1,3.370598
-2.0,1,3.374054
-2.0,1,3.377498
-2.0,1,3.380949
-2.0,1,3.384377
-2.0,1,3.387812
-2.0,1,3.391264
-2.0,1,3.394802
-2.0,1,3.398232
-2.0,1,3.401728
-2.0,1,3.405168
-2.0,1,3.408703
-2.0,1,3.412088
-2.0,1,3.415534
-2.0,1,3.419061
-2.0,1,3.422496
-2.0,1,3.425951
-2.0,1,3.429406
-2.0,1,3.432862
-2.0,1,3.436543
-2.0,1,3.439828
-2.0,1,3.443404
-2.0,1,3.446839
-2.0,1,3.450309
-2.0,1,3.453682
-2.0,1,3.457201
4.0,1,3.46072
-2.0,1,3.464164
-2.0,1,3.46756
-2.0,1,3.47101
-2.0,1,3.47447
-2.0,1,3.477913
-2.0,1,3.48144
-2.0,1,3.484827
-2.0,1,3.488255
-2.0,1,3.491755
-2.0,1,3.495161
-2.0,1,3.498622
-2.0,1,3.502081
-2.0,1,3.505516
-2.0,1,3.509012
-2.0,1,3.512464
-2.0,1,3.515893
-2.0,1,3.519526
-2.0,1,3.523015
-2.0,1,3.526505
-2.0,1,3.530003
-2.0,1,3.533468
-2.0,1,3.536913
-2.0,1,3.540389
-2.0,1,3.543832
-2.0,1,3.547295
-2.0,1,3.550811
-2.0,1,3.554309
-2.0,1,3.557766
-2.0,1,3.561234
-2.0,1,3.564738
-2.0,1,3.56831
-2.0,1,3.571797
-2.0,1,3.575289
-2.0,1,3.578788
-2.0,1,3.582347
4.0,1,27.361948
-2.0,1,27.368058
-2.0,1,27.373695
-2.0,1,27.377509
-2.0,1,27.381304
3.75,2,27.390058
3.75,2,27.399744
-2.0,1,27.404615
4.0,1,27.409973
3.75,2,27.418369
4.0,1,27.42234
4.0,1,27.426179
3.75,2,27.433937
-2.05,2,27.443374
4.0,1,27.447809
-2.0,1,27.452974
-2.05,2,27.462011
4.0,1,27.465517
4.0,1,27.469518
3.75,2,27.478546
-2.05,2,27.485982
3.75,2,27.494943
4.0,1,27.498778
-2.05,2,27.507748
4.0,1,27.512138
-2.0,1,27.516235
4.0,1,27.521411
-2.0,1,27.525428
-2.05,2,27.53325
-2.05,2,27.543328
3.75,2,27.550945
3.75,2,27.560021
4.0,1,27.564195
4.0,1,27.568336
-2.05,2,27.579464
-2.0,1,27.583387
3.75,2,27.593219
-2.0,1,27.596501
-2.0,1,27.600049
-2.0,1,27.603755
-2.0,1,27.607277
-2.0,1,27.610798
-2.0,1,27.614269
4.0,1,27.618176
-2.0,1,27.621658
4.0,1,27.625337
-2.0,1,27.628855
3.75,2,27.636418
3.75,2,27.643801
-2.0,1,27.647022
3.75,2,27.654582
3.75,2,27.661677
4.0,1,27.665285
-2.0,1,27.66975
4.0,1,27.673348
-2.0,1,27.676973
3.75,2,27.683951
-2.0,1,27.687407
3.75,2,27.69436
4.0,1,27.697873
4.0,1,27.701227
4.0,1,27.70462
-2.05,2,27.711371
4.0,1,27.71516
4.0,1,27.718771
-2.0,1,27.72209
4.0,1,27.725467
4.0,1,27.728905
-2.0,1,27.732198
3.75,2,27.739824
4.0,1,27.74333
-2.05,2,27.750378
3.75,2,27.7577
4.0,1,27.761225
3.75,2,27.768062
4.0,1,27.771441
3.75,2,27.778137
-2.05,2,27.785246
4.0,1,27.789294
-2.0,1,27.792404
-2.0,1,27.795844
4.0,1,27.799735
-2.0,1,27.804173
-2.0,1,27.808213
4.0,1,27.811977
3.75,2,27.818988
4.0,1,27.822468
3.75,2,27.829344
3.75,2,27.836289
-2.0,1,27.839772
3.75,2,27.846699
3.75,2,27.853563
4.0,1,27.857069
3.75,2,27.863978
4.0,1,27.867547
4.0,1,27.870937
3.75,2,27.877645
-2.0,1,27.881009
4.0,1,27.884796
3.75,2,27.891843
-2.0,1,27.895376
-2.0,1,27.898737
3.75,2,27.905958
-2.0,1,27.909559
4.0,1,27.912974
-2.0,1,27.916636
-2.0,1,27.919896
3.75,2,27.926653
-2.05,2,27.933664
4.0,1,27.93708
-2.0,1,27.940381
4.0,1,27.943716
3.75,2,27.950683
4.0,1,27.953998
4.0,1,27.957394
