#{"t_start": 1785871358.1160347, "env_id": "None"}
r,l,t
11.995,1,2.696979
9.75,1,2.707905
9.75,1,2.716538
11.995,1,2.727307
9.75,1,2.734337
9.75,1,2.74365
11.995,1,2.754631
9.75,1,2.762363
9.74,3,2.789855
9.24,5,2.832201
9.75,1,2.840158
11.495,3,2.865641
9.99,2,2.895973
9.49,4,2.931534
9.75,1,2.938519
11.995,1,2.949859
9.695,20,3.129437
8.69,17,3.280379
10.695,16,3.410555
10.425,21,3.588165
11.053333,7,3.652802
11.323333,2,3.672514
9.99,2,3.688523
10.273333,16,3.82331
9.24,5,3.866405
11.495,3,3.891938
9.74,3,3.914682
9.24,5,3.95317
11.745,2,3.969894
11.995,1,3.979247
5.265,69,4.532476
8.703333,36,4.819988
9.75,1,4.827863
11.651667,3,4.853283
9.581667,25,5.051297
3.7,84,5.715799
10.661667,1,5.724891
9.723333,28,5.950522
8.065,48,6.339101
5.916667,68,6.874791
11.45,12,6.972333
10.078333,2,6.988952
6.956667,56,7.423815
8.09,47,7.794242
8.786667,33,8.05766
10.995,1,8.066301
10.695,12,8.160196
11.495,3,8.185137
11.323333,2,8.202229
-7.781667,100,8.999096
11.995,1,9.010644
7.706667,53,9.428422
7.448333,38,9.727576
11.381667,8,9.793813
10.725,6,9.843333
5.216667,61,10.330588
9.75,1,10.338937
9.273333,20,10.495488
9.99,2,10.512184
11.745,2,10.526984
9.993333,23,10.715466
9.551667,31,16.524719
10.735,4,16.562134
10.656667,2,16.57888
10.376667,9,16.659512
10.656667,2,16.678711
9.985,25,16.905411
11.995,1,16.914125
10.605,12,17.012337
10.575,18,17.159781
11.27,17,17.298145
10.925,15,17.424067
11.17,6,17.473923
10.055,11,17.562049
9.606667,16,17.694564
9.32,33,17.964946
10.298333,7,18.023008
8.925,41,18.353361
10.765,29,18.585899
7.225,87,19.300789
11.085,14,19.411036
8.15,89,20.13958
11.01,20,20.309276
8.83,51,20.750392
6.36,86,21.555549
10.38,4,21.589264
9.76,12,21.699621
11.985,3,21.728196
9.99,2,21.746422
9.87,70,22.401251
10.44,23,22.620792
11.995,1,22.629225
10.185,16,22.794554
8.52,33,23.069276
-3.95,100,23.905113
-4.13,100,24.767903
10.265,31,25.030865
10.661667,1,25.040674
10.535,13,25.148249
11.15,10,25.23655
10.406667,3,25.262214
9.75,1,25.26983
10.045,13,30.984174
10.78,4,31.016959
9.865,18,31.176079
9.75,1,31.183776
11.995,1,31.192572
11.56,8,31.263977
10.955,9,31.348564
10.45,21,31.532767
10.39,2,31.551461
10.585,3,31.580048
11.14,12,31.682286
10.335,4,31.720861
11.995,1,31.730024
11.621667,9,31.809092
11.16,8,31.87894
11.181667,8,31.962314
9.99,2,31.980059
10.463333,27,32.203773
11.283333,10,32.291
10.275,38,32.609723
10.42,27,32.832367
9.75,1,32.839195
-6.4,100,33.670893
8.63,91,34.435675
10.725,6,34.485257
9.805,34,34.768041
9.813333,59,35.252107
10.355,22,35.991334
10.581667,17,36.50904
10.353333,49,37.136111
11.995,1,37.145093
-4.396667,100,37.986612
11.995,1,37.996878
11.323333,2,38.014487
10.385,3,38.039658
8.71,75,38.653863
9.225,52,39.083686
9.75,1,39.091743
10.656667,2,39.109427
10.84,54,39.562838
10.78,4,39.597209
9.75,1,39.605386
9.826667,52,40.036969
10.78,4,40.070121
9.75,1,40.077757
10.53,5,40.120633
11.985,3,40.146101
10.256667,2,40.163524
11.223333,22,40.350341
10.088333,22,40.534825
9.87,39,46.473178
11.421667,9,46.547483
11.995,1,46.556502
10.77,6,46.609304
10.513333,4,46.645975
10.915,8,46.716228
11.28,15,46.845124
10.348333,19,47.011337
10.641667,5,47.054924
10.868333,13,47.165856
11.54,12,47.272974
11.056667,15,47.402935
10.848333,17,47.550983
10.68,24,47.756561
11.995,1,47.766376
9.75,1,47.774433
11.105,19,47.937557
11.033333,11,48.03427
10.736667,17,48.177865
11.365,7,48.237632
10.263333,5,48.277982
10.898333,7,48.338862
10.898333,7,48.397704
10.898333,7,48.457862
10.585,3,48.485902
10.875,16,48.624724
10.835,24,48.829126
10.101667,28,49.069161
10.898333,7,49.130038
10.661667,1,49.138882
10.821667,31,49.410738
10.753333,18,49.567422
11.995,1,49.576751
11.145,11,49.67477
10.905,10,49.762203
10.263333,5,49.802706
10.656667,2,49.822014
10.845,22,50.004023
10.985,3,50.030074
11.381667,17,50.174198
10.355,22,50.359143
11.273333,12,50.462947
10.648333,8,50.530567
10.753333,18,50.684544
10.391667,6,50.738101
11.283333,10,50.826614
11.026667,8,50.897503
11.995,1,50.906746
10.541429,6,50.999068
10.823571,23,51.18469
11.131667,18,51.338758
9.98,4,51.373293
-2.807143,100,52.201038
8.131667,66,52.760836
10.408333,7,52.816818
10.335,4,52.850862
10.983333,21,53.031546
8.552143,69,53.615235
9.99,2,53.632696
8.621905,85,54.32953
10.661667,1,54.338235
10.983333,21,54.511735
-2.398571,100,60.959971
10.952619,19,61.120887
9.75,1,61.12934
10.985,3,61.153263
10.562143,10,61.239535
11.641667,5,61.281418
10.661667,1,61.290421
10.383095,24,61.488307
10.76,8,61.553735
10.213095,58,62.047433
10.273095,46,62.429028
-2.698095,100,63.270906
-2.099048,100,64.118198
-3.759524,100,64.96201
10.541429,6,65.013988
10.585,3,65.040044
10.822381,26,65.257677
10.45119,5,65.300802
11.995,1,65.310146
10.471905,9,65.384736
10.562381,29,65.621153
10.732857,33,65.899645
10.541429,6,65.949418
10.071667,21,66.124231
11.995,1,66.132869
10.433095,63,66.667219
