#{"t_start": 1785449607.8436513, "env_id": "None"}
r,l,t
-2.0,1,0.120596
-2.0,1,0.12365
-2.0,1,0.126306
-2.0,1,0.129103
-2.0,1,0.131835
-2.0,1,0.13436
-2.0,1,0.136705
-2.0,1,0.139223
-2.0,1,0.141686
-2.0,1,0.144375
-2.0,1,0.146964
-2.0,1,0.149809
-2.0,1,0.15228
-2.0,1,0.154746
-2.0,1,0.157274
-2.0,1,0.159681
-2.0,1,0.16215
-2.0,1,0.164653
-2.0,1,0.167118
-2.0,1,0.169625
-2.0,1,0.172058
-2.0,1,0.174537
-2.0,1,0.177029
-2.0,1,0.179441
-2.0,1,0.182032
-2.0,1,0.184444
-2.0,1,0.186928
-2.0,1,0.189457
-2.0,1,0.191921
-2.0,1,0.194514
-2.0,1,0.197019
-2.0,1,0.199586
-2.0,1,0.201975
-2.0,1,0.204491
-2.0,1,0.206929
-2.0,1,0.209481
-2.0,1,0.212013
-2.0,1,0.214416
-2.0,1,0.216821
-2.0,1,0.219219
-2.0,1,0.221597
-2.0,1,0.223977
-2.0,1,0.226423
-2.0,1,0.228823
-2.0,1,0.231207
-2.0,1,0.233574
-2.0,1,0.236174
-2.0,1,0.238569
-2.0,1,0.240932
-2.0,1,0.243317
-2.0,1,0.245683
-2.0,1,0.248081
-2.0,1,0.250481
-2.0,1,0.25288
-2.0,1,0.255264
-2.0,1,0.257642
-2.0,1,0.26005
-2.0,1,0.262469
-2.0,1,0.264832
-2.0,1,0.267223
-2.0,1,0.269582
-2.0,1,0.27197
-2.0,1,0.274369
-2.0,1,0.276761
-2.0,1,0.279348
-2.0,1,0.281909
-2.0,1,0.284585
-2.0,1,0.287321
-2.0,1,0.290065
-2.0,1,0.292719
-2.0,1,0.2953
-2.0,1,0.297882
-2.0,1,0.30045
-2.0,1,0.303081
-2.0,1,0.305801
-2.0,1,0.308526
-2.0,1,0.311239
-2.0,1,0.313977
-2.0,1,0.316711
-2.0,1,0.319458
-2.0,1,0.32218
-2.0,1,0.324903
-2.0,1,0.327632
-2.0,1,0.330247
-2.0,1,0.33279
-2.0,1,0.335346
-2.0,1,0.337888
-2.0,1,0.340415
-2.0,1,0.343002
-2.0,1,0.345608
-2.0,1,0.348198
-2.0,1,0.350793
-2.0,1,0.353358
-2.0,1,0.355974
-2.0,1,0.358599
-2.0,1,0.361146
-2.0,1,0.363716
-2.0,1,0.366298
-2.0,1,0.368832
-2.0,1,0.371384
-2.0,1,0.373934
-2.0,1,0.376482
-2.0,1,0.379047
-2.0,1,0.381464
-2.0,1,0.384013
-2.0,1,0.386569
-2.0,1,0.389124
-2.0,1,0.391672
-2.0,1,0.39422
-2.0,1,0.396769
-2.0,1,0.399372
-2.0,1,0.401928
-2.0,1,0.404463
-2.0,1,0.407021
-2.0,1,0.40956
-2.0,1,0.412122
-2.0,1,0.414681
-2.0,1,0.417215
-2.0,1,0.41976
-2.0,1,0.422321
-2.0,1,0.424854
-2.0,1,0.427405
-2.0,1,0.43
-2.0,1,0.432524
-2.0,1,0.435087
-2.0,1,0.437633
-2.0,1,0.4402
-2.0,1,0.442774
-2.0,1,0.445371
-2.0,1,0.447929
-2.0,1,0.450487
-2.0,1,0.45303
-2.0,1,0.455594
-2.0,1,0.458178
-2.0,1,0.460727
-2.0,1,0.463274
-2.0,1,0.465828
-2.0,1,0.468383
-2.0,1,0.470949
-2.0,1,0.473488
-2.0,1,0.476062
-2.0,1,0.478617
-2.0,1,0.481135
-2.0,1,0.48372
-2.0,1,0.486322
-2.0,1,0.488858
-2.0,1,0.491459
-2.0,1,0.494027
-2.0,1,0.496617
-2.0,1,0.499177
-2.0,1,0.501719
-2.0,1,0.504248
-2.0,1,0.50681
-2.0,1,0.509367
-2.0,1,0.511954
-2.0,1,0.514577
-2.0,1,0.517152
-2.0,1,0.519767
-2.0,1,0.522324
-2.0,1,0.524923
-2.0,1,0.527508
-2.0,1,0.530089
-2.0,1,0.532663
-2.0,1,0.535244
-2.0,1,0.537774
-2.0,1,0.540363
-2.0,1,0.542955
-2.0,1,0.545511
-2.0,1,0.548079
-2.0,1,0.550637
-2.0,1,0.55318
-2.0,1,0.55577
-2.0,1,0.558413
-2.0,1,0.560958
-2.0,1,0.563561
-2.0,1,0.56613
-2.0,1,0.568672
-2.0,1,0.571218
-2.0,1,0.573762
-2.0,1,0.576313
-2.0,1,0.57887
-2.0,1,0.581402
-2.0,1,0.58395
-2.0,1,0.5865
-2.0,1,0.589037
-2.0,1,0.59162
-2.0,1,0.594178
-2.0,1,0.596718
-2.0,1,0.599334
-2.0,1,0.601877
-2.0,1,0.604465
-2.0,1,0.607014
-2.0,1,0.609555
-2.0,1,0.61207
-2.0,1,0.61462
-2.0,1,0.617155
-2.0,1,0.619704
-2.0,1,0.622259
-2.0,1,0.624812
-2.0,1,0.62736
-2.0,1,0.629905
-2.0,1,0.632445
-2.0,1,0.635008
-2.0,1,0.63754
-2.0,1,0.640086
-2.0,1,0.642654
-2.0,1,0.645196
-2.0,1,0.64778
-2.0,1,0.650364
-2.0,1,0.652902
-2.0,1,0.655451
-2.0,1,0.658022
-2.0,1,0.6606
-2.0,1,0.663184
