#{"t_start": 1785449607.7282944, "env_id": "None"}
r,l,t
-2.0,1,0.236343
-2.0,1,0.239716
-2.0,1,0.242499
-2.0,1,0.245235
-2.0,1,0.24772
-2.0,1,0.250153
-2.0,1,0.252517
-2.0,1,0.255037
-2.0,1,0.257542
-2.0,1,0.260176
-2.0,1,0.262872
-2.0,1,0.265635
-2.0,1,0.268089
-2.0,1,0.270595
-2.0,1,0.273014
-2.0,1,0.275498
-2.0,1,0.278004
-2.0,1,0.280471
-2.0,1,0.282986
-2.0,1,0.285465
-2.0,1,0.287874
-2.0,1,0.290395
-2.0,1,0.292771
-2.0,1,0.295293
-2.0,1,0.297773
-2.0,1,0.300261
-2.0,1,0.302824
-2.0,1,0.305283
-2.0,1,0.307775
-2.0,1,0.310365
-2.0,1,0.312857
-2.0,1,0.315345
-2.0,1,0.317782
-2.0,1,0.320255
-2.0,1,0.322735
-2.0,1,0.325302
-2.0,1,0.327757
-2.0,1,0.330171
-2.0,1,0.332539
-2.0,1,0.334951
-2.0,1,0.337351
-2.0,1,0.339717
-2.0,1,0.342142
-2.0,1,0.344542
-2.0,1,0.346931
-2.0,1,0.349599
-2.0,1,0.351902
-2.0,1,0.35429
-2.0,1,0.356653
-2.0,1,0.359038
-2.0,1,0.361426
-2.0,1,0.363798
-2.0,1,0.366219
-2.0,1,0.368658
-2.0,1,0.371024
-2.0,1,0.373451
-2.0,1,0.375806
-2.0,1,0.378217
-2.0,1,0.380599
-2.0,1,0.38297
-2.0,1,0.385357
-2.0,1,0.387726
-2.0,1,0.390113
-2.0,1,0.392595
-2.0,1,0.395182
-2.0,1,0.397766
-2.0,1,0.400453
-2.0,1,0.403193
-2.0,1,0.405974
-2.0,1,0.40857
-2.0,1,0.411146
-2.0,1,0.413722
-2.0,1,0.416296
-2.0,1,0.418944
-2.0,1,0.421669
-2.0,1,0.42438
-2.0,1,0.427098
-2.0,1,0.429869
-2.0,1,0.432584
-2.0,1,0.43533
-2.0,1,0.438054
-2.0,1,0.440775
-2.0,1,0.443501
-2.0,1,0.446088
-2.0,1,0.448624
-2.0,1,0.451186
-2.0,1,0.453718
-2.0,1,0.456249
-2.0,1,0.458859
-2.0,1,0.46146
-2.0,1,0.464046
-2.0,1,0.46664
-2.0,1,0.46922
-2.0,1,0.471835
-2.0,1,0.474442
-2.0,1,0.47698
-2.0,1,0.479552
-2.0,1,0.482136
-2.0,1,0.484675
-2.0,1,0.487218
-2.0,1,0.489775
-2.0,1,0.492322
-2.0,1,0.494895
-2.0,1,0.497308
-2.0,1,0.499845
-2.0,1,0.502413
-2.0,1,0.504957
-2.0,1,0.507504
-2.0,1,0.51006
-2.0,1,0.512605
-2.0,1,0.515207
-2.0,1,0.517761
-2.0,1,0.520297
-2.0,1,0.522849
-2.0,1,0.525414
-2.0,1,0.527956
-2.0,1,0.530511
-2.0,1,0.53304
-2.0,1,0.535592
-2.0,1,0.538149
-2.0,1,0.540684
-2.0,1,0.543234
-2.0,1,0.545829
-2.0,1,0.54836
-2.0,1,0.550926
-2.0,1,0.553493
-2.0,1,0.55604
-2.0,1,0.558615
-2.0,1,0.561223
-2.0,1,0.563763
-2.0,1,0.566318
-2.0,1,0.568861
-2.0,1,0.571419
-2.0,1,0.574027
-2.0,1,0.576556
-2.0,1,0.579107
-2.0,1,0.581659
-2.0,1,0.584213
-2.0,1,0.586775
