#{"t_start": 1785395591.1490886, "env_id": "None"}
r,l,t
-2.0,1,1.617748
-2.0,1,1.619707
-2.0,1,1.621423
-2.0,1,1.623149
-2.0,1,1.624835
-2.0,1,1.626552
-2.0,1,1.628165
-2.0,1,1.62983
-2.0,1,1.631434
-2.0,1,1.633019
-2.0,1,1.634645
-2.0,1,1.636332
-2.0,1,1.637913
-2.0,1,1.639506
-2.0,1,1.641091
-2.0,1,1.642699
-2.0,1,1.644602
-2.0,1,1.646223
-2.0,1,1.647803
-2.0,1,1.649531
-2.0,1,1.651062
-2.0,1,1.652615
-2.0,1,1.654324
-2.0,1,1.655975
-2.0,1,1.657645
-2.0,1,1.659283
-2.0,1,1.660924
-2.0,1,1.662533
-2.0,1,1.664201
-2.0,1,1.665821
-2.0,1,1.667445
-2.0,1,1.669059
-2.0,1,1.670744
-2.0,1,1.672391
-2.0,1,1.674016
-2.0,1,1.675637
-2.0,1,1.677315
-2.0,1,1.678932
-2.0,1,1.680582
-2.0,1,1.68221
-2.0,1,1.683862
-2.0,1,1.685543
-2.0,1,1.687238
-2.0,1,1.688886
-2.0,1,1.690491
-2.0,1,1.69213
-2.0,1,1.693772
-2.0,1,1.695389
-2.0,1,1.697046
-2.0,1,1.698773
-2.0,1,1.700549
-2.0,1,1.702247
-2.0,1,1.703961
-2.0,1,1.705658
-2.0,1,1.70736
-2.0,1,1.70909
-2.0,1,1.710847
-2.0,1,1.712693
-2.0,1,1.714509
-2.0,1,1.71631
-2.0,1,1.718041
-2.0,1,1.719888
-2.0,1,1.721783
-2.0,1,1.723595
-2.0,1,1.725464
-2.0,1,1.72731
-2.0,1,1.729291
-2.0,1,1.731135
-2.0,1,1.732965
-2.0,1,1.734772
-2.0,1,1.736578
-2.0,1,1.738342
-2.0,1,1.740171
-2.0,1,1.742054
-2.0,1,1.743905
-2.0,1,1.745688
-2.0,1,1.747426
-2.0,1,1.749192
-2.0,1,1.750992
-2.0,1,1.75272
-2.0,1,1.754475
-2.0,1,1.756212
-2.0,1,1.757999
-2.0,1,1.759835
-2.0,1,1.761713
-2.0,1,1.763694
-2.0,1,1.765534
-2.0,1,1.767314
-2.0,1,1.76911
-2.0,1,1.770911
-2.0,1,1.772715
-2.0,1,1.774739
-2.0,1,1.776589
-2.0,1,1.778351
-2.0,1,1.780072
-2.0,1,1.781864
-2.0,1,1.783682
-2.0,1,1.785411
-2.0,1,1.787193
-2.0,1,1.788998
-2.0,1,1.790709
-2.0,1,1.792719
-2.0,1,1.794395
-2.0,1,1.796201
-2.0,1,1.797925
-2.0,1,1.799713
-2.0,1,1.801455
-2.0,1,1.803204
-2.0,1,1.804948
-2.0,1,1.806794
-2.0,1,1.808594
-2.0,1,1.810334
-2.0,1,1.812088
-2.0,1,1.813821
-2.0,1,1.815699
-2.0,1,1.817375
-2.0,1,1.819072
-2.0,1,1.82079
-2.0,1,1.822553
-2.0,1,1.824348
-2.0,1,1.826097
-2.0,1,1.827758
-2.0,1,1.829439
-2.0,1,1.831092
-2.0,1,1.832821
-2.0,1,1.834477
-2.0,1,1.836133
-2.0,1,1.837834
-2.0,1,1.839489
-2.0,1,1.841178
-2.0,1,1.842841
-2.0,1,1.844503
-2.0,1,1.846186
-2.0,1,1.847831
-2.0,1,1.849523
-2.0,1,1.851171
-2.0,1,1.852832
-2.0,1,1.854482
-2.0,1,1.85614
-2.0,1,1.857993
-2.0,1,1.859649
-2.0,1,1.861325
-2.0,1,1.86297
-2.0,1,1.864642
-2.0,1,1.866308
-2.0,1,1.867951
-2.0,1,1.869616
-2.0,1,1.871263
-2.0,1,1.872924
-2.0,1,1.874569
-2.0,1,1.876227
-2.0,1,1.877916
-2.0,1,1.879587
-2.0,1,1.881245
-2.0,1,1.882909
-2.0,1,1.884604
-2.0,1,1.886261
-2.0,1,1.887899
-2.0,1,1.889643
-2.0,1,1.891311
-2.0,1,1.893005
-2.0,1,1.894741
-2.0,1,1.8964
-2.0,1,1.898052
-2.0,1,1.899707
-2.0,1,1.901453
-2.0,1,1.903225
-2.0,1,1.904921
-2.0,1,1.906648
-2.0,1,1.908314
-2.0,1,1.910035
-2.0,1,1.911681
-2.0,1,1.913372
-2.0,1,1.915034
-2.0,1,1.916745
-2.0,1,1.918445
-2.0,1,1.920064
-2.0,1,1.921809
-2.0,1,1.923436
-2.0,1,1.925086
-2.0,1,1.926727
-2.0,1,1.928354
-2.0,1,1.929981
-2.0,1,1.931594
-2.0,1,1.933252
-2.0,1,1.934879
-2.0,1,1.93653
-2.0,1,1.938171
-2.0,1,1.939829
-2.0,1,1.941501
-2.0,1,1.943186
-2.0,1,1.94489
-2.0,1,1.946521
-2.0,1,1.948155
-2.0,1,1.949797
-2.0,1,1.95139
-2.0,1,1.952973
-2.0,1,1.954681
-2.0,1,1.956397
-2.0,1,1.958094
-2.0,1,1.95997
-2.0,1,1.96169
-2.0,1,1.963804
-2.0,1,1.965456
-2.0,1,1.967103
-2.0,1,1.968775
-2.0,1,1.970473
-2.0,1,1.972071
-2.0,1,1.974182
-2.0,1,1.975995
-2.0,1,1.9778
-2.0,1,1.979488
-2.0,1,1.981192
-2.0,1,1.98286
-2.0,1,1.984501
-2.0,1,1.986243
-2.0,1,1.987838
-2.0,1,1.989483
-2.0,1,1.99115
-2.0,1,1.992837
-2.0,1,1.994498
-2.0,1,1.996093
-2.0,1,1.99796
-2.0,1,1.99951
-2.0,1,2.001195
-2.0,1,2.002808
-2.0,1,2.004443
-2.0,1,2.006088
-2.0,1,2.007704
-2.0,1,2.009363
-2.0,1,2.011041
-2.0,1,2.012746
