#{"t_start": 1785344707.880621, "env_id": "None"}
r,l,t
-2.0,1,2.142593
-2.0,1,2.146094
-2.0,1,2.149236
-2.0,1,2.152462
-2.0,1,2.155776
-2.0,1,2.158897
-2.0,1,2.162061
-2.0,1,2.165217
-2.0,1,2.168459
-2.0,1,2.171541
-2.0,1,2.174125
-2.0,1,2.176491
-2.0,1,2.17884
-2.0,1,2.181144
-2.0,1,2.183583
-2.0,1,2.185968
-2.0,1,2.188294
-2.0,1,2.190646
-2.0,1,2.193
-2.0,1,2.195369
-2.0,1,2.197864
-2.0,1,2.200323
-2.0,1,2.202884
-2.0,1,2.205251
-2.0,1,2.207628
-2.0,1,2.209991
-2.0,1,2.212334
-2.0,1,2.214697
-2.0,1,2.217046
-2.0,1,2.219406
-2.0,1,2.221747
-2.0,1,2.224144
-2.0,1,2.226564
-2.0,1,2.228928
-2.0,1,2.231435
-2.0,1,2.233823
-2.0,1,2.236283
-2.0,1,2.238941
-2.0,1,2.241413
-2.0,1,2.244045
-2.0,1,2.246568
-2.0,1,2.248932
-2.0,1,2.251306
-2.0,1,2.253926
-2.0,1,2.256381
-2.0,1,2.258874
-2.0,1,2.261312
-2.0,1,2.263743
-2.0,1,2.266171
-2.0,1,2.268669
-2.0,1,2.271155
-2.0,1,2.274237
-2.0,1,2.27715
-2.0,1,2.279675
-2.0,1,2.282515
-2.0,1,2.285604
-2.0,1,2.288043
-2.0,1,2.290692
-2.0,1,2.293791
-2.0,1,2.296218
-2.0,1,2.298696
-2.0,1,2.301189
-2.0,1,2.303933
-2.0,1,2.306533
-2.0,1,2.309055
-2.0,1,2.311505
-2.0,1,2.313982
-2.0,1,2.316671
-2.0,1,2.319262
-2.0,1,2.321947
-2.0,1,2.325322
-2.0,1,2.328639
-2.0,1,2.331347
-2.0,1,2.334666
-2.0,1,2.337852
-2.0,1,2.341008
-2.0,1,2.344042
-2.0,1,2.346895
-2.0,1,2.349749
-2.0,1,2.352915
-2.0,1,2.355634
-2.0,1,2.358291
-2.0,1,2.360853
-2.0,1,2.363466
-2.0,1,2.36608
-2.0,1,2.36894
-2.0,1,2.371817
-2.0,1,2.374574
-2.0,1,2.377311
-2.0,1,2.380434
-2.0,1,2.383337
-2.0,1,2.386471
-2.0,1,2.389172
-2.0,1,2.392381
-2.0,1,2.395043
-2.0,1,2.397737
-2.0,1,2.401187
-2.0,1,2.404845
-2.0,1,2.408061
-2.0,1,2.411058
-2.0,1,2.414205
