#{"t_start": 1785449607.7555149, "env_id": "None"}
r,l,t
-2.0,1,0.208766
-2.0,1,0.211803
-2.0,1,0.21447
-2.0,1,0.217273
-2.0,1,0.220038
-2.0,1,0.22253
-2.0,1,0.224895
-2.0,1,0.2274
-2.0,1,0.229879
-2.0,1,0.232574
-2.0,1,0.235133
-2.0,1,0.238004
-2.0,1,0.240471
-2.0,1,0.242939
-2.0,1,0.245444
-2.0,1,0.247878
-2.0,1,0.250356
-2.0,1,0.252856
-2.0,1,0.255326
-2.0,1,0.257829
-2.0,1,0.26026
-2.0,1,0.262745
-2.0,1,0.265197
-2.0,1,0.26764
-2.0,1,0.270216
-2.0,1,0.272646
-2.0,1,0.275132
-2.0,1,0.277653
-2.0,1,0.280122
-2.0,1,0.282715
-2.0,1,0.285213
-2.0,1,0.287753
-2.0,1,0.290173
-2.0,1,0.292658
-2.0,1,0.295128
-2.0,1,0.297675
-2.0,1,0.300186
-2.0,1,0.302589
-2.0,1,0.304977
-2.0,1,0.307377
-2.0,1,0.309751
-2.0,1,0.312132
-2.0,1,0.314576
-2.0,1,0.316974
-2.0,1,0.319367
-2.0,1,0.321728
-2.0,1,0.324336
-2.0,1,0.326722
-2.0,1,0.329084
-2.0,1,0.331469
-2.0,1,0.333848
-2.0,1,0.33623
-2.0,1,0.33863
-2.0,1,0.341036
-2.0,1,0.343433
-2.0,1,0.345805
-2.0,1,0.348215
-2.0,1,0.350623
-2.0,1,0.353009
-2.0,1,0.355389
-2.0,1,0.357738
-2.0,1,0.360124
-2.0,1,0.362522
-2.0,1,0.364963
-2.0,1,0.367548
-2.0,1,0.370115
-2.0,1,0.372764
-2.0,1,0.375496
-2.0,1,0.378233
-2.0,1,0.380927
-2.0,1,0.383506
-2.0,1,0.386087
-2.0,1,0.38865
-2.0,1,0.39128
-2.0,1,0.393983
-2.0,1,0.396695
-2.0,1,0.399417
-2.0,1,0.402154
-2.0,1,0.404892
-2.0,1,0.407638
-2.0,1,0.410363
-2.0,1,0.413085
-2.0,1,0.415811
-2.0,1,0.418427
-2.0,1,0.420969
-2.0,1,0.423524
-2.0,1,0.426065
-2.0,1,0.428594
-2.0,1,0.431175
-2.0,1,0.433789
-2.0,1,0.436379
-2.0,1,0.438971
-2.0,1,0.441538
-2.0,1,0.44415
-2.0,1,0.446776
-2.0,1,0.449323
-2.0,1,0.451893
-2.0,1,0.454472
-2.0,1,0.457011
-2.0,1,0.45956
-2.0,1,0.462113
-2.0,1,0.46466
-2.0,1,0.467224
-2.0,1,0.469635
-2.0,1,0.472183
-2.0,1,0.474743
-2.0,1,0.477295
-2.0,1,0.47984
-2.0,1,0.482393
-2.0,1,0.48494
-2.0,1,0.487547
-2.0,1,0.490101
-2.0,1,0.492637
-2.0,1,0.495193
-2.0,1,0.497732
-2.0,1,0.500294
-2.0,1,0.502852
-2.0,1,0.505383
-2.0,1,0.507932
-2.0,1,0.510494
-2.0,1,0.513027
-2.0,1,0.515577
-2.0,1,0.518171
-2.0,1,0.520695
-2.0,1,0.523259
-2.0,1,0.525805
-2.0,1,0.528372
-2.0,1,0.530946
-2.0,1,0.533549
-2.0,1,0.5361
-2.0,1,0.538659
-2.0,1,0.5412
-2.0,1,0.543767
-2.0,1,0.546348
-2.0,1,0.548897
-2.0,1,0.551445
-2.0,1,0.553999
-2.0,1,0.556555
-2.0,1,0.559121
-2.0,1,0.561658
-2.0,1,0.564232
-2.0,1,0.566788
-2.0,1,0.569306
-2.0,1,0.571892
-2.0,1,0.574495
-2.0,1,0.577031
-2.0,1,0.579631
-2.0,1,0.582198
-2.0,1,0.584789
-2.0,1,0.587348
-2.0,1,0.589893
-2.0,1,0.592419
-2.0,1,0.594982
5.0,1,0.59762
-2.0,1,0.600125
-2.0,1,0.602744
-2.0,1,0.605317
-2.0,1,0.607973
-2.0,1,0.610501
-2.0,1,0.613087
-2.0,1,0.615673
-2.0,1,0.618255
-2.0,1,0.620828
-2.0,1,0.623429
-2.0,1,0.625962
