#{"t_start": 1785438207.1382525, "env_id": "None"}
r,l,t
-2.0,1,2.690647
-2.0,1,2.692922
-2.0,1,2.694866
-2.0,1,2.697058
-2.0,1,2.699191
-2.0,1,2.70126
-2.0,1,2.703283
-2.0,1,2.705415
-2.0,1,2.707479
-2.0,1,2.709304
-2.0,1,2.711308
-2.0,1,2.71313
-2.0,1,2.714927
-2.0,1,2.716734
-2.0,1,2.718786
-2.0,1,2.720666
-2.0,1,2.722407
-2.0,1,2.724214
-2.0,1,2.726023
-2.0,1,2.727825
-2.0,1,2.729655
-2.0,1,2.731445
-2.0,1,2.733234
-2.0,1,2.73502
-2.0,1,2.736831
-2.0,1,2.738612
-2.0,1,2.74042
-2.0,1,2.742193
-2.0,1,2.744241
-2.0,1,2.746279
-2.0,1,2.748117
-2.0,1,2.750127
-2.0,1,2.751944
-2.0,1,2.753753
-2.0,1,2.755565
-2.0,1,2.757407
-2.0,1,2.759187
-2.0,1,2.760978
-2.0,1,2.762745
-2.0,1,2.764556
-2.0,1,2.766316
-2.0,1,2.768124
-2.0,1,2.76989
-2.0,1,2.771705
-2.0,1,2.773468
-2.0,1,2.775313
-2.0,1,2.77718
-2.0,1,2.778974
-2.0,1,2.780802
-2.0,1,2.782574
-2.0,1,2.784371
-2.0,1,2.786167
-2.0,1,2.788
-2.0,1,2.789804
-2.0,1,2.791603
-2.0,1,2.793381
-2.0,1,2.795264
-2.0,1,2.797089
-2.0,1,2.798874
-2.0,1,2.800672
-2.0,1,2.802452
-2.0,1,2.804286
-2.0,1,2.806066
-2.0,1,2.807893
-2.0,1,2.809672
-2.0,1,2.811524
-2.0,1,2.813318
-2.0,1,2.815123
-2.0,1,2.816951
-2.0,1,2.818698
-2.0,1,2.820496
-2.0,1,2.822277
-2.0,1,2.82412
-2.0,1,2.825949
-2.0,1,2.827756
-2.0,1,2.829616
-2.0,1,2.831458
-2.0,1,2.833521
-2.0,1,2.835772
-2.0,1,2.837607
-2.0,1,2.839335
-2.0,1,2.841033
-2.0,1,2.842734
-2.0,1,2.844484
-2.0,1,2.846245
-2.0,1,2.848158
-2.0,1,2.849891
-2.0,1,2.851648
-2.0,1,2.853367
-2.0,1,2.855113
-2.0,1,2.85683
-2.0,1,2.858585
-2.0,1,2.860305
-2.0,1,2.862168
-2.0,1,2.863919
-2.0,1,2.865701
5.0,1,2.867552
