#{"t_start": 1785875233.4785151, "env_id": "None"}
r,l,t
9.75,1,0.047948
11.995,1,0.057443
9.74,3,0.086475
9.24,5,0.129577
11.995,1,0.139367
11.995,1,0.147697
9.75,1,0.154871
11.995,1,0.163982
11.245,4,0.200634
11.245,4,0.274856
9.75,1,0.283372
9.641667,9,0.359824
9.391667,10,0.441701
11.073333,3,0.465389
9.901667,6,0.511233
10.661667,1,0.518787
9.73,5,0.563407
7.2,21,0.737684
9.99,2,0.754948
11.495,3,0.779941
9.75,1,0.786631
11.745,2,0.803511
10.975,9,0.876529
11.995,1,0.885291
11.995,1,0.894543
11.323333,2,0.911577
9.74,3,0.935765
10.651667,3,0.961895
9.533333,17,1.093042
11.995,1,1.101814
9.75,1,1.108948
11.323333,2,1.126235
9.313333,12,1.22292
9.75,1,1.230418
9.99,2,1.247556
9.74,3,1.27131
9.75,1,1.345052
7.455,72,1.91556
8.643333,48,2.299754
9.75,1,2.30751
8.655,28,2.528962
9.318333,7,2.583318
9.49,4,2.613339
8.286667,35,2.888378
-7.38,100,3.678518
10.381667,8,3.743951
4.078333,75,4.32915
9.75,1,4.335794
4.995,74,4.921849
9.47,8,4.983771
8.845,39,5.296441
8.241667,48,5.669654
9.75,1,5.67629
10.656667,2,5.692716
7.57,45,6.043255
10.081667,23,6.22793
10.375,27,6.442423
11.995,1,6.450097
9.296667,29,6.678596
9.75,1,6.684933
6.911667,69,7.223885
8.881667,14,7.333743
9.635,28,7.552337
9.99,2,7.567065
10.841667,18,7.70462
11.073333,3,7.728188
9.75,1,7.734495
7.275,59,13.911951
10.661667,1,13.920131
9.75,1,13.928252
11.323333,2,13.946552
10.735,4,13.981718
9.75,1,13.989146
10.74,12,14.130122
10.38,4,14.164702
9.75,1,14.1717
10.83,7,14.228301
11.995,1,14.23666
10.735,4,14.26829
10.11,40,14.598636
10.48,28,14.826493
10.79,2,14.842271
10.97,28,15.065719
10.661667,1,15.073389
7.7,99,15.874648
11.995,1,15.882395
9.99,2,15.899977
10.425,17,16.035123
10.475,7,16.092118
10.77,6,16.142539
11.661667,1,16.149893
10.765,29,16.382358
10.675,16,16.517422
10.38,17,16.654968
9.845,66,17.18805
11.19,2,17.204601
8.155,79,17.837501
9.925,50,18.246356
10.606667,12,18.346174
9.98,4,18.378275
11.07,8,18.441344
9.75,1,18.447917
11.105,10,18.528593
