#{"t_start": 1785438429.1001594, "env_id": "None"}
r,l,t
-2.0,1,2.473259
-2.0,1,2.477443
-2.0,1,2.480684
-2.0,1,2.484039
-2.0,1,2.486763
-2.0,1,2.489486
-2.0,1,2.49212
-2.0,1,2.494704
-2.0,1,2.496984
-2.0,1,2.499445
-2.0,1,2.501887
-2.0,1,2.504132
-2.0,1,2.506584
-2.0,1,2.508969
-2.0,1,2.511323
-2.0,1,2.513813
-2.0,1,2.516502
-2.0,1,2.519191
-2.0,1,2.522112
-2.0,1,2.524559
-2.0,1,2.526899
-2.0,1,2.529031
-2.0,1,2.531322
-2.0,1,2.533619
-2.0,1,2.536016
-2.0,1,2.538467
-2.0,1,2.540907
-2.0,1,2.543383
-2.0,1,2.545659
-2.0,1,2.547757
-2.0,1,2.549993
-2.0,1,2.552208
-2.0,1,2.554415
-2.0,1,2.556725
-2.0,1,2.55902
-2.0,1,2.561264
-2.0,1,2.563432
-2.0,1,2.565652
-2.0,1,2.567839
-2.0,1,2.570041
-2.0,1,2.572233
-2.0,1,2.574467
-2.0,1,2.576669
-2.0,1,2.578852
-2.0,1,2.581018
-2.0,1,2.583208
-2.0,1,2.585383
-2.0,1,2.587581
-2.0,1,2.589857
-2.0,1,2.592053
-2.0,1,2.59434
-2.0,1,2.596509
-2.0,1,2.598673
-2.0,1,2.600789
-2.0,1,2.602859
-2.0,1,2.60509
-2.0,1,2.607248
-2.0,1,2.609558
-2.0,1,2.611761
-2.0,1,2.613843
-2.0,1,2.615944
-2.0,1,2.617984
-2.0,1,2.620032
-2.0,1,2.622079
-2.0,1,2.62411
-2.0,1,2.626187
-2.0,1,2.628158
-2.0,1,2.630186
-2.0,1,2.632225
-2.0,1,2.634256
-2.0,1,2.636277
-2.0,1,2.638461
-2.0,1,2.640565
-2.0,1,2.642615
-2.0,1,2.644618
-2.0,1,2.646699
-2.0,1,2.648747
-2.0,1,2.650785
-2.0,1,2.652777
-2.0,1,2.65491
-2.0,1,2.656954
-2.0,1,2.658958
-2.0,1,2.661083
-2.0,1,2.663014
-2.0,1,2.664955
-2.0,1,2.666892
-2.0,1,2.668834
-2.0,1,2.670954
-2.0,1,2.672955
-2.0,1,2.67491
-2.0,1,2.676922
-2.0,1,2.678971
-2.0,1,2.680952
-2.0,1,2.682918
-2.0,1,2.684882
-2.0,1,2.686894
-2.0,1,2.688977
-2.0,1,2.691069
-2.0,1,2.693077
-2.0,1,2.695253
-2.0,1,2.697328
-2.0,1,2.699384
-2.0,1,2.701418
-2.0,1,2.703403
-2.0,1,2.705873
-2.0,1,2.707955
-2.0,1,2.709968
-2.0,1,2.712065
-2.0,1,2.714113
-2.0,1,2.716232
-2.0,1,2.718313
-2.0,1,2.720472
-2.0,1,2.722561
