#{"t_start": 1785396884.9299057, "env_id": "None"}
r,l,t
-2.0,1,2.178127
-2.0,1,2.179844
-2.0,1,2.181499
-2.0,1,2.183163
-2.0,1,2.184781
-2.0,1,2.186373
-2.0,1,2.187995
-2.0,1,2.189672
-2.0,1,2.191263
-2.0,1,2.192832
-2.0,1,2.194412
-2.0,1,2.196003
-2.0,1,2.197593
-2.0,1,2.199136
-2.0,1,2.200681
-2.0,1,2.202282
-2.0,1,2.203987
-2.0,1,2.205574
-2.0,1,2.207163
-2.0,1,2.208727
-2.0,1,2.210259
-2.0,1,2.211789
-2.0,1,2.213309
-2.0,1,2.214849
-2.0,1,2.21648
-2.0,1,2.218095
-2.0,1,2.219769
-2.0,1,2.22132
-2.0,1,2.22285
-2.0,1,2.224401
-2.0,1,2.225929
-2.0,1,2.22746
-2.0,1,2.228992
-2.0,1,2.230522
-2.0,1,2.232069
-2.0,1,2.233601
-2.0,1,2.235129
-2.0,1,2.236668
-2.0,1,2.238182
-2.0,1,2.239708
-2.0,1,2.241222
-2.0,1,2.242743
-2.0,1,2.244293
-2.0,1,2.245825
-2.0,1,2.247344
-2.0,1,2.248888
-2.0,1,2.250414
-2.0,1,2.251944
-2.0,1,2.253474
-2.0,1,2.255017
-2.0,1,2.256564
-2.0,1,2.258137
-2.0,1,2.259658
-2.0,1,2.261196
-2.0,1,2.262714
-2.0,1,2.264245
-2.0,1,2.265787
-2.0,1,2.26733
-2.0,1,2.268911
-2.0,1,2.270492
-2.0,1,2.272028
-2.0,1,2.273571
-2.0,1,2.275183
-2.0,1,2.276753
-2.0,1,2.278327
-2.0,1,2.279908
-2.0,1,2.28146
-2.0,1,2.282999
-2.0,1,2.284564
-2.0,1,2.286124
-2.0,1,2.287691
-2.0,1,2.289333
-2.0,1,2.290967
-2.0,1,2.292579
-2.0,1,2.294198
-2.0,1,2.295841
-2.0,1,2.297535
-2.0,1,2.299202
-2.0,1,2.300877
-2.0,1,2.302548
-2.0,1,2.30424
-2.0,1,2.30594
-2.0,1,2.307639
-2.0,1,2.309325
-2.0,1,2.31099
-2.0,1,2.312681
-2.0,1,2.314358
-2.0,1,2.316045
-2.0,1,2.317724
-2.0,1,2.319389
-2.0,1,2.321085
-2.0,1,2.322776
-2.0,1,2.32447
-2.0,1,2.326148
-2.0,1,2.327829
-2.0,1,2.329505
-2.0,1,2.331208
-2.0,1,2.332926
-2.0,1,2.334613
-2.0,1,2.336318
-2.0,1,2.338003
-2.0,1,2.339704
-2.0,1,2.341323
-2.0,1,2.342941
-2.0,1,2.34458
-2.0,1,2.346189
-2.0,1,2.347781
-2.0,1,2.349364
-2.0,1,2.350941
-2.0,1,2.352532
-2.0,1,2.35409
-2.0,1,2.355651
-2.0,1,2.357222
-2.0,1,2.358789
-2.0,1,2.360374
-2.0,1,2.361935
-2.0,1,2.363518
-2.0,1,2.365115
-2.0,1,2.36669
-2.0,1,2.368291
-2.0,1,2.369861
-2.0,1,2.371467
-2.0,1,2.373007
-2.0,1,2.374561
-2.0,1,2.376173
-2.0,1,2.377835
-2.0,1,2.379494
-2.0,1,2.381147
-2.0,1,2.382778
-2.0,1,2.384403
-2.0,1,2.386051
-2.0,1,2.387702
-2.0,1,2.389346
-2.0,1,2.390917
-2.0,1,2.392499
-2.0,1,2.394055
-2.0,1,2.395645
-2.0,1,2.397257
-2.0,1,2.398905
-2.0,1,2.400478
-2.0,1,2.402095
-2.0,1,2.403748
-2.0,1,2.405339
-2.0,1,2.406945
-2.0,1,2.408547
-2.0,1,2.410122
-2.0,1,2.4117
