#{"t_start": 1785313229.9159682, "env_id": "None"}
r,l,t
-2.0,1,1.737388
-2.0,1,1.740432
-2.0,1,1.743313
-2.0,1,1.746143
-2.0,1,1.748959
-2.0,1,1.751842
-2.0,1,1.75473
-2.0,1,1.75766
-2.0,1,1.760496
-2.0,1,1.763324
-2.0,1,1.766143
-2.0,1,1.768897
-2.0,1,1.771558
-2.0,1,1.774215
-2.0,1,1.776834
-2.0,1,1.77945
-2.0,1,1.782291
-2.0,1,1.784911
-2.0,1,1.787554
-2.0,1,1.790174
-2.0,1,1.792821
-2.0,1,1.79546
4.0,1,1.798196
-2.0,1,1.800757
-2.0,1,1.803382
-2.0,1,1.805976
-2.0,1,1.808666
-2.0,1,1.811326
-2.0,1,1.813911
-2.0,1,1.816516
-2.0,1,1.81916
-2.0,1,1.821775
-2.0,1,1.824523
-2.0,1,1.827209
-2.0,1,1.82983
-2.0,1,1.83246
-2.0,1,1.835127
-2.0,1,1.837725
-2.0,1,1.840345
-2.0,1,1.842991
-2.0,1,1.84558
-2.0,1,1.848197
-2.0,1,1.850892
-2.0,1,1.853491
-2.0,1,1.856105
-2.0,1,1.858713
-2.0,1,1.861347
-2.0,1,1.863961
-2.0,1,1.866622
-2.0,1,1.869276
-2.0,1,1.871894
-2.0,1,1.874506
-2.0,1,1.877091
-2.0,1,1.879691
-2.0,1,1.882302
-2.0,1,1.884918
-2.0,1,1.88753
-2.0,1,1.890158
-2.0,1,1.892819
-2.0,1,1.895441
-2.0,1,1.898056
-2.0,1,1.900665
-2.0,1,1.903286
-2.0,1,1.905913
-2.0,1,1.90854
-2.0,1,1.911227
-2.0,1,1.913824
-2.0,1,1.916448
-2.0,1,1.91908
-2.0,1,1.921686
-2.0,1,1.924308
-2.0,1,1.926947
-2.0,1,1.929538
-2.0,1,1.932156
-2.0,1,1.934987
-2.0,1,1.937592
-2.0,1,1.940217
-2.0,1,1.942821
-2.0,1,1.945413
-2.0,1,1.948025
-2.0,1,1.950621
-2.0,1,1.953213
-2.0,1,1.955832
-2.0,1,1.958434
-2.0,1,1.961036
-2.0,1,1.963651
-2.0,1,1.966256
-2.0,1,1.968843
-2.0,1,1.971446
-2.0,1,1.974068
-2.0,1,1.976637
-2.0,1,1.979326
-2.0,1,1.981838
-2.0,1,1.984446
-2.0,1,1.987055
4.0,1,1.989701
-2.0,1,1.992327
-2.0,1,1.994987
-2.0,1,1.997533
-2.0,1,2.000136
-2.0,1,2.00275
-2.0,1,2.005339
-2.0,1,2.007936
-2.0,1,2.010546
-2.0,1,2.013132
-2.0,1,2.015834
-2.0,1,2.018398
-2.0,1,2.020975
-2.0,1,2.023582
-2.0,1,2.0262
-2.0,1,2.028774
-2.0,1,2.031381
-2.0,1,2.033973
-2.0,1,2.036583
-2.0,1,2.039274
-2.0,1,2.041875
-2.0,1,2.04448
-2.0,1,2.047079
-2.0,1,2.049668
-2.0,1,2.052267
-2.0,1,2.05489
-2.0,1,2.057492
-2.0,1,2.060179
-2.0,1,2.062747
-2.0,1,2.06534
-2.0,1,2.067937
-2.0,1,2.070678
-2.0,1,2.073457
4.0,1,2.076265
-2.0,1,2.078998
-2.0,1,2.081982
-2.0,1,2.084736
-2.0,1,2.087507
-2.0,1,2.090272
-2.0,1,2.09302
-2.0,1,2.095773
-2.0,1,2.098534
-2.0,1,2.101314
-2.0,1,2.104066
-2.0,1,2.106818
-2.0,1,2.109558
-2.0,1,2.112322
-2.0,1,2.115082
-2.0,1,2.117811
-2.0,1,2.120568
-2.0,1,2.123411
-2.0,1,2.126172
-2.0,1,2.128917
-2.0,1,2.131682
-2.0,1,2.134461
-2.0,1,2.137195
-2.0,1,2.139944
-2.0,1,2.142763
-2.0,1,2.145507
-2.0,1,2.14843
-2.0,1,2.151171
-2.0,1,2.15393
-2.0,1,2.156682
-2.0,1,2.159423
-2.0,1,2.162206
-2.0,1,2.164971
-2.0,1,2.167726
-2.0,1,2.170485
-2.0,1,2.173221
-2.0,1,2.175963
-2.0,1,2.178728
-2.0,1,2.181471
-2.0,1,2.18426
-2.0,1,2.187037
-2.0,1,2.189845
-2.0,1,2.192643
-2.0,1,2.195406
-2.0,1,2.198185
-2.0,1,2.200949
-2.0,1,2.203721
-2.0,1,2.206499
-2.0,1,2.209255
-2.0,1,2.212018
-2.0,1,2.214784
-2.0,1,2.21753
-2.0,1,2.220302
-2.0,1,2.223064
-2.0,1,2.225858
-2.0,1,2.228622
-2.0,1,2.23139
-2.0,1,2.234169
-2.0,1,2.236899
-2.0,1,2.239766
-2.0,1,2.242541
