#{"t_start": 1785358902.6578455, "env_id": "None"}
r,l,t
-2.0,1,2.067494
-2.0,1,2.069554
-2.0,1,2.071514
-2.0,1,2.07343
-2.0,1,2.075315
-2.0,1,2.077226
-2.0,1,2.079073
-2.0,1,2.08097
-2.0,1,2.082813
-2.0,1,2.084642
-2.0,1,2.086439
-2.0,1,2.08826
-2.0,1,2.090058
-2.0,1,2.091849
-2.0,1,2.093654
-2.0,1,2.095454
-2.0,1,2.097259
-2.0,1,2.099044
-2.0,1,2.100858
-2.0,1,2.102643
-2.0,1,2.104439
-2.0,1,2.106236
-2.0,1,2.10802
-2.0,1,2.109836
-2.0,1,2.111623
-2.0,1,2.113425
-2.0,1,2.115337
-2.0,1,2.117158
-2.0,1,2.119058
-2.0,1,2.120926
-2.0,1,2.122736
-2.0,1,2.124546
-2.0,1,2.126359
-2.0,1,2.128166
-2.0,1,2.129975
-2.0,1,2.13176
-2.0,1,2.133559
-2.0,1,2.135343
-2.0,1,2.137146
-2.0,1,2.138933
-2.0,1,2.140733
-2.0,1,2.142524
-2.0,1,2.144332
-2.0,1,2.146123
-2.0,1,2.147912
-2.0,1,2.149709
-2.0,1,2.151492
-2.0,1,2.153303
-2.0,1,2.155106
-2.0,1,2.15691
-2.0,1,2.158699
-2.0,1,2.160493
-2.0,1,2.162283
-2.0,1,2.164088
-2.0,1,2.165883
-2.0,1,2.16766
-2.0,1,2.169473
-2.0,1,2.171262
-2.0,1,2.173065
-2.0,1,2.17486
-2.0,1,2.176673
-2.0,1,2.178466
-2.0,1,2.18027
-2.0,1,2.182069
-2.0,1,2.183869
-2.0,1,2.185666
-2.0,1,2.187457
-2.0,1,2.189261
-2.0,1,2.191055
-2.0,1,2.192854
-2.0,1,2.194639
-2.0,1,2.196435
-2.0,1,2.198227
-2.0,1,2.200008
-2.0,1,2.201821
-2.0,1,2.203614
-2.0,1,2.205407
-2.0,1,2.207197
-2.0,1,2.209005
-2.0,1,2.210803
-2.0,1,2.212613
-2.0,1,2.214407
-2.0,1,2.216191
-2.0,1,2.217984
-2.0,1,2.219776
-2.0,1,2.221584
-2.0,1,2.223371
-2.0,1,2.225174
-2.0,1,2.22697
-2.0,1,2.228775
-2.0,1,2.230563
-2.0,1,2.232365
-2.0,1,2.234155
-2.0,1,2.235949
-2.0,1,2.237746
-2.0,1,2.239528
-2.0,1,2.241325
-2.0,1,2.24311
-2.0,1,2.244916
-2.0,1,2.246711
-2.0,1,2.248525
-2.0,1,2.250318
-2.0,1,2.25211
-2.0,1,2.253917
-2.0,1,2.255697
-2.0,1,2.25751
-2.0,1,2.259296
-2.0,1,2.261101
-2.0,1,2.262889
-2.0,1,2.264697
-2.0,1,2.26649
-2.0,1,2.268308
-2.0,1,2.270098
-2.0,1,2.271881
-2.0,1,2.273687
-2.0,1,2.275472
-2.0,1,2.277281
-2.0,1,2.279088
-2.0,1,2.280896
-2.0,1,2.282688
-2.0,1,2.284498
-2.0,1,2.286253
-2.0,1,2.288051
-2.0,1,2.289856
-2.0,1,2.291644
-2.0,1,2.293502
-2.0,1,2.295376
-2.0,1,2.297264
-2.0,1,2.299128
-2.0,1,2.301
-2.05,2,2.304723
-2.0,1,2.306579
-2.0,1,2.308455
-2.0,1,2.310308
-2.0,1,2.312173
-2.0,1,2.314034
-2.0,1,2.315892
-2.0,1,2.317763
-2.0,1,2.319616
-2.0,1,2.321486
-2.0,1,2.323341
-2.0,1,2.325218
-2.0,1,2.327078
-2.0,1,2.328943
-2.0,1,2.3308
-2.0,1,2.332698
-2.0,1,2.334558
-2.0,1,2.336422
-2.0,1,2.338269
-2.0,1,2.340136
-2.0,1,2.342008
-2.0,1,2.343868
-2.0,1,2.345742
-2.0,1,2.347601
-2.0,1,2.34954
-2.0,1,2.351414
-2.0,1,2.353285
-2.0,1,2.355153
-2.0,1,2.357026
-2.0,1,2.358882
-2.0,1,2.360756
-2.0,1,2.362609
-2.0,1,2.364484
-2.0,1,2.36639
-2.0,1,2.368248
-2.0,1,2.370105
-2.0,1,2.371965
-2.0,1,2.373847
-2.0,1,2.375706
-2.0,1,2.377587
-2.0,1,2.379457
-2.0,1,2.381333
-2.0,1,2.383205
-2.0,1,2.38509
-2.0,1,2.386961
-2.0,1,2.38884
-2.0,1,2.390705
-2.0,1,2.392587
-2.0,1,2.394462
-2.0,1,2.396339
-2.0,1,2.39821
-2.0,1,2.400078
-2.0,1,2.401953
-2.0,1,2.403823
-2.0,1,2.405694
-2.0,1,2.407552
-2.0,1,2.409423
-2.0,1,2.411297
-2.0,1,2.413173
-2.0,1,2.415039
-2.0,1,2.416917
-2.0,1,2.418786
-2.0,1,2.42066
-2.0,1,2.42253
-2.0,1,2.424403
-2.0,1,2.426267
-2.0,1,2.42813
-2.0,1,2.430001
-2.0,1,2.431858
-2.0,1,2.433728
-2.0,1,2.435589
-2.0,1,2.437469
-2.0,1,2.439342
-2.0,1,2.441213
-2.0,1,2.443089
-2.0,1,2.444969
-2.0,1,2.446838
-2.0,1,2.448712
-2.0,1,2.450594
-2.0,1,2.452474
-2.0,1,2.454327
-2.0,1,2.456211
-2.0,1,2.458078
-2.0,1,2.459942
-2.0,1,2.46182
-2.0,1,2.463684
-2.0,1,2.465561
-2.0,1,2.467437
-2.0,1,2.469306
-2.0,1,2.471172
-2.0,1,2.47305
-2.0,1,2.474913
-2.0,1,2.476785
-2.0,1,2.478653
-2.0,1,2.480534
-2.0,1,2.482406
-2.0,1,2.484276
-2.0,1,2.486149
-2.0,1,2.488015
-2.0,1,2.489905
-2.0,1,2.491767
-2.0,1,2.493636
-2.0,1,2.495503
-2.0,1,2.497386
-2.0,1,2.499253
-2.0,1,2.501126
-2.0,1,2.502995
-2.0,1,2.504874
-2.0,1,2.506749
-2.0,1,2.508623
-2.0,1,2.510505
-2.0,1,2.512388
-2.0,1,2.514256
-2.0,1,2.516119
-2.0,1,2.517987
-2.0,1,2.519844
-2.0,1,2.521726
-2.0,1,2.5236
-2.0,1,2.525475
-2.0,1,2.527349
-2.0,1,2.529218
-2.0,1,2.531087
-2.0,1,2.532957
-2.0,1,2.53484
-2.0,1,2.536725
-2.0,1,2.538633
-2.0,1,2.540587
-2.0,1,2.542468
-2.0,1,2.544342
-2.0,1,2.546202
-2.0,1,2.54806
-2.0,1,2.549938
-2.0,1,2.551806
-2.0,1,2.553689
-2.0,1,2.555557
-2.0,1,2.557434
-2.0,1,2.559297
-2.0,1,2.561222
-2.0,1,2.563121
-2.0,1,2.565008
-2.0,1,2.566882
-2.0,1,2.568765
-2.0,1,2.570637
-2.0,1,2.572518
-2.0,1,2.574383
-2.0,1,2.576265
-2.0,1,2.578123
-2.0,1,2.579996
-2.0,1,2.581864
-2.0,1,2.583797
-2.0,1,2.585671
-2.0,1,2.587535
-2.0,1,2.589431
-2.0,1,2.591298
-2.0,1,2.593169
-2.0,1,2.595021
-2.0,1,2.596894
-2.0,1,2.59876
-2.0,1,2.600636
-2.0,1,2.6025
-2.0,1,2.604376
-2.0,1,2.60624
-2.0,1,2.608099
-2.0,1,2.609975
-2.0,1,2.61184
-2.0,1,2.6137
-2.0,1,2.615561
-2.0,1,2.617434
-2.0,1,2.619358
-2.0,1,2.621276
-2.0,1,2.623173
-2.0,1,2.625067
-2.0,1,2.62694
-2.0,1,2.62882
-2.0,1,2.630701
-2.0,1,2.632584
-2.0,1,2.634458
-2.0,1,2.636345
-2.0,1,2.63821
-2.0,1,2.640079
-2.0,1,2.641956
-2.0,1,2.643823
-2.0,1,2.645692
-2.0,1,2.64756
-2.0,1,2.649447
-2.0,1,2.651316
-2.0,1,2.653195
-2.0,1,2.65508
-2.0,1,2.656963
-2.0,1,2.658835
-2.0,1,2.660727
-2.0,1,2.662592
-2.0,1,2.664524
-2.0,1,2.666418
-2.0,1,2.668295
-2.0,1,2.670158
-2.0,1,2.672029
-2.0,1,2.673979
-2.0,1,2.675844
-2.0,1,2.677715
-2.0,1,2.67958
-2.0,1,2.681454
-2.0,1,2.683372
-2.0,1,2.685279
-2.0,1,2.687159
-2.0,1,2.689126
-2.0,1,2.690995
-2.0,1,2.692873
-2.0,1,2.694747
-2.0,1,2.696629
-2.0,1,2.698499
-2.0,1,2.700376
-2.0,1,2.702246
-2.0,1,2.704113
-2.0,1,2.706004
-2.0,1,2.707871
-2.0,1,2.709811
-2.0,1,2.71176
-2.0,1,2.713722
-2.0,1,2.71568
-2.0,1,2.71764
-2.0,1,2.719586
-2.0,1,2.721543
-2.0,1,2.723503
-2.0,1,2.725455
-2.0,1,2.727407
-2.0,1,2.729369
-2.0,1,2.731318
-2.0,1,2.733274
-2.0,1,2.735218
-2.0,1,2.737175
-2.0,1,2.739123
-2.0,1,2.741079
-2.0,1,2.743024
-2.0,1,2.744972
-2.0,1,2.746925
-2.0,1,2.748883
-2.0,1,2.750834
-2.0,1,2.752789
-2.0,1,2.754734
-2.0,1,2.756695
-2.0,1,2.758637
-2.0,1,2.760592
-2.0,1,2.76253
-2.0,1,2.764476
-2.0,1,2.76642
-2.0,1,2.768376
-2.0,1,2.77032
-2.0,1,2.772274
-2.0,1,2.774215
-2.0,1,2.776159
-2.0,1,2.778128
-2.0,1,2.780073
-2.0,1,2.782036
-2.0,1,2.783987
-2.0,1,2.785934
-2.0,1,2.78788
-2.0,1,2.789829
-2.0,1,2.79177
-2.0,1,2.793729
-2.0,1,2.795681
-2.0,1,2.797648
-2.0,1,2.799592
-2.0,1,2.801547
-2.0,1,2.803509
-2.0,1,2.805464
-2.0,1,2.807411
-2.0,1,2.809372
-2.0,1,2.811314
-2.0,1,2.813303
-2.0,1,2.81514
-2.0,1,2.816979
-2.0,1,2.818797
-2.0,1,2.820638
-2.0,1,2.822463
-2.0,1,2.824286
-2.0,1,2.826112
-2.0,1,2.827942
-2.0,1,2.829786
-2.0,1,2.831611
-2.0,1,2.833439
-2.0,1,2.835263
-2.0,1,2.837103
-2.0,1,2.838929
-2.0,1,2.840769
-2.0,1,2.84259
-2.0,1,2.84443
-2.0,1,2.846258
-2.0,1,2.848092
-2.0,1,2.849928
-2.0,1,2.851766
-2.0,1,2.853612
-2.0,1,2.855444
-2.0,1,2.857291
-2.0,1,2.859122
-2.0,1,2.860963
-2.0,1,2.862792
-2.0,1,2.864628
-2.0,1,2.866458
-2.0,1,2.868284
-2.0,1,2.870116
-2.0,1,2.871939
-2.0,1,2.87377
-2.0,1,2.875595
-2.0,1,2.877446
-2.0,1,2.879285
-2.0,1,2.881135
-2.0,1,2.882957
-2.0,1,2.884794
-2.0,1,2.886616
-2.0,1,2.888455
-2.0,1,2.890284
-2.0,1,2.892108
-2.0,1,2.893939
-2.0,1,2.895769
-2.0,1,2.897682
-2.0,1,2.899514
-2.0,1,2.901363
-2.0,1,2.903196
-2.0,1,2.905032
-2.0,1,2.906858
-2.0,1,2.908724
-2.0,1,2.910558
-2.0,1,2.912511
-2.0,1,2.914451
-2.0,1,2.916634
-2.0,1,2.918567
-2.0,1,2.920508
-2.0,1,2.922447
-2.0,1,2.924393
-2.0,1,2.926339
-2.0,1,2.928273
-2.0,1,2.930205
-2.0,1,2.932141
-2.0,1,2.934088
-2.0,1,2.936022
-2.0,1,2.93799
-2.0,1,2.939925
-2.0,1,2.941872
-2.0,1,2.943794
-2.0,1,2.945734
-2.0,1,2.947671
-2.0,1,2.949619
-2.0,1,2.95156
-2.0,1,2.953502
-2.0,1,2.955443
-2.0,1,2.957393
-2.0,1,2.959332
-2.0,1,2.961283
-2.0,1,2.963217
-2.0,1,2.965166
-2.0,1,2.967104
-2.05,2,2.970971
-2.0,1,2.972965
-2.0,1,2.974912
-2.0,1,2.976859
-2.0,1,2.978795
-2.0,1,2.980746
-2.0,1,2.982687
-2.0,1,2.984641
-2.0,1,2.986582
-2.0,1,2.988533
-2.0,1,2.990475
-2.0,1,2.992421
-2.0,1,2.994355
-2.0,1,2.996306
-2.0,1,2.998243
-2.0,1,3.000183
-2.0,1,3.002127
-2.0,1,3.004055
-2.0,1,3.006001
-2.0,1,3.007941
-2.0,1,3.009894
-2.0,1,3.01183
-2.0,1,3.013777
-2.0,1,3.015727
-2.0,1,3.017681
-2.0,1,3.019622
-2.0,1,3.021582
-2.0,1,3.023524
4.0,1,18.934813
3.75,2,18.939577
-2.05,2,18.944303
-2.0,1,18.946585
-2.0,1,18.948963
4.0,1,18.951366
4.0,1,18.953699
3.75,2,18.95839
-2.05,2,18.963003
4.0,1,18.965342
4.0,1,18.967686
-2.0,1,18.970087
4.0,1,18.972511
3.75,2,18.977293
3.75,2,18.981948
4.0,1,18.984328
3.75,2,18.989053
3.75,2,18.99379
4.0,1,18.996104
4.0,1,18.998501
4.0,1,19.000818
4.0,1,19.003192
-2.0,1,19.00558
-2.0,1,19.007934
3.75,2,19.012707
-2.0,1,19.015034
3.75,2,19.019809
-2.05,2,19.024497
-2.0,1,19.026843
4.0,1,19.029245
4.0,1,19.031552
4.0,1,19.033927
3.75,2,19.038618
4.0,1,19.04086
3.75,2,19.045558
4.0,1,19.047801
3.75,2,19.052471
-2.05,2,19.057107
-2.0,1,19.059385
3.75,2,19.064141
4.0,1,19.066548
4.0,1,19.068918
3.75,2,19.073603
3.75,2,19.078207
-2.0,1,19.080552
4.0,1,19.082893
-2.05,2,19.087556
3.75,2,19.092302
-2.0,1,19.094604
4.0,1,19.096966
-2.0,1,19.099256
-2.0,1,19.101642
3.75,2,19.106342
4.0,1,19.10876
3.75,2,19.113431
3.75,2,19.118065
-2.0,1,19.120357
-2.0,1,19.122706
-2.0,1,19.125105
-2.0,1,19.127417
4.0,1,19.129721
3.75,2,19.134374
4.0,1,19.136633
3.75,2,19.141312
4.0,1,19.143662
3.75,2,19.148586
4.0,1,19.150887
3.75,2,19.155509
-2.0,1,19.157908
3.75,2,19.162648
3.75,2,19.167282
3.75,2,19.171962
-2.0,1,19.17425
-2.05,2,19.178943
4.0,1,19.181303
4.0,1,19.183589
-2.05,2,19.188234
-2.0,1,19.190506
3.75,2,19.195294
4.0,1,19.197647
-2.0,1,19.19992
-2.0,1,19.202282
4.0,1,19.204638
4.0,1,19.206969
4.0,1,19.209304
3.75,2,19.213996
-2.0,1,19.21624
-2.0,1,19.218598
3.75,2,19.223284
3.75,2,19.227956
4.0,1,19.23031
3.75,2,19.23503
4.0,1,19.237329
3.75,2,19.241985
-2.0,1,19.244238
-2.05,2,19.248958
4.0,1,19.251272
3.75,2,19.255947
4.0,1,19.258305
-2.0,1,19.260655
