#{"t_start": 1785313229.8929093, "env_id": "None"}
r,l,t
-2.0,1,1.760403
-2.0,1,1.763354
-2.0,1,1.766264
-2.0,1,1.769073
-2.0,1,1.77191
-2.0,1,1.774798
-2.0,1,1.777676
-2.0,1,1.780593
-2.0,1,1.783447
-2.0,1,1.786272
-2.0,1,1.789088
-2.0,1,1.791853
-2.0,1,1.794505
-2.0,1,1.797162
-2.0,1,1.799787
-2.0,1,1.802404
-2.0,1,1.805263
-2.0,1,1.807905
-2.0,1,1.81054
-2.0,1,1.813145
-2.0,1,1.815811
-2.0,1,1.818442
-2.0,1,1.821106
-2.0,1,1.823741
-2.0,1,1.826368
-2.0,1,1.828964
-2.0,1,1.831628
-2.0,1,1.834312
-2.0,1,1.836908
-2.0,1,1.839509
-2.0,1,1.842148
-2.0,1,1.844762
-2.0,1,1.847492
-2.0,1,1.850174
-2.0,1,1.852787
-2.0,1,1.855427
-2.0,1,1.858096
-2.0,1,1.860688
-2.0,1,1.86331
-2.0,1,1.865954
-2.0,1,1.868546
-2.0,1,1.871166
-2.0,1,1.873861
-2.0,1,1.876456
-2.0,1,1.87907
-2.0,1,1.881677
-2.0,1,1.88431
-2.0,1,1.88692
-2.0,1,1.889603
-2.0,1,1.892241
-2.0,1,1.894853
-2.0,1,1.897467
-2.0,1,1.90005
-2.0,1,1.902658
-2.0,1,1.905265
-2.0,1,1.907886
-2.0,1,1.910496
-2.0,1,1.913098
-2.0,1,1.915783
-2.0,1,1.9184
-2.0,1,1.921013
-2.0,1,1.923618
-2.0,1,1.926239
-2.0,1,1.92886
-2.0,1,1.931486
-2.0,1,1.934185
-2.0,1,1.936791
-2.0,1,1.939402
-2.0,1,1.942036
-2.0,1,1.944643
-2.0,1,1.947264
-2.0,1,1.949892
-2.0,1,1.952498
-2.0,1,1.955108
-2.0,1,1.957964
-2.0,1,1.960543
-2.0,1,1.963172
-2.0,1,1.965786
-2.0,1,1.968371
-2.0,1,1.970978
-2.0,1,1.97358
-2.0,1,1.976171
-2.0,1,1.978787
-2.0,1,1.981391
-2.0,1,1.983993
-2.0,1,1.9866
-2.0,1,1.989203
-2.0,1,1.991798
-2.0,1,1.994401
-2.0,1,1.997001
-2.0,1,1.999598
-2.0,1,2.002278
-2.0,1,2.004798
-2.0,1,2.007402
-2.0,1,2.010008
-2.0,1,2.012605
-2.0,1,2.015284
-2.0,1,2.017944
-2.0,1,2.020482
-2.0,1,2.023094
-2.0,1,2.025707
-2.0,1,2.028297
-2.0,1,2.030894
-2.0,1,2.033503
-2.0,1,2.036089
-2.0,1,2.038779
-2.0,1,2.041356
-2.0,1,2.043931
-2.0,1,2.046538
-2.0,1,2.049134
-2.0,1,2.051732
-2.0,1,2.054336
-2.0,1,2.056928
-2.0,1,2.059539
-2.0,1,2.062227
-2.0,1,2.064834
-2.0,1,2.067436
-2.0,1,2.070035
-2.0,1,2.072624
-2.0,1,2.075224
-2.0,1,2.077843
-2.0,1,2.080446
-2.0,1,2.083138
-2.0,1,2.085701
-2.0,1,2.088298
-2.0,1,2.090896
-2.0,1,2.093632
-2.0,1,2.096399
-2.0,1,2.099163
-2.0,1,2.10195
-2.0,1,2.104932
-2.0,1,2.107689
-2.0,1,2.110454
-2.0,1,2.113214
-2.0,1,2.115967
-2.0,1,2.118718
-2.0,1,2.121487
-2.0,1,2.12426
-2.0,1,2.127013
-2.0,1,2.129766
-2.0,1,2.132506
-2.0,1,2.135267
-2.0,1,2.138029
-2.0,1,2.140761
-2.0,1,2.143514
-2.0,1,2.146356
-2.0,1,2.149096
-2.0,1,2.151862
-2.0,1,2.154624
-2.0,1,2.157401
-2.0,1,2.160138
-2.0,1,2.162888
-2.0,1,2.165709
-2.0,1,2.168457
-2.0,1,2.171374
-2.0,1,2.174117
-2.0,1,2.176876
-2.0,1,2.179627
-2.0,1,2.182371
-2.0,1,2.185132
-2.0,1,2.187879
-2.0,1,2.19067
