#{"t_start": 1785438427.5770705, "env_id": "None"}
r,l,t
-2.0,1,3.996105
-2.0,1,4.00036
-2.0,1,4.003594
-2.0,1,4.00699
-2.0,1,4.009685
-2.0,1,4.012462
-2.0,1,4.015078
-2.0,1,4.017655
-2.0,1,4.019963
-2.0,1,4.022422
-2.0,1,4.024817
-2.0,1,4.027066
-2.0,1,4.029583
-2.0,1,4.031909
-2.0,1,4.034307
-2.0,1,4.036784
-2.0,1,4.039483
-2.0,1,4.042206
-2.0,1,4.045074
-2.0,1,4.047497
-2.0,1,4.049795
-2.0,1,4.052021
-2.0,1,4.054362
-2.0,1,4.056613
-2.0,1,4.05901
-2.0,1,4.061456
-2.0,1,4.063885
-2.0,1,4.066379
-2.0,1,4.068639
-2.0,1,4.070746
-2.0,1,4.073002
-2.0,1,4.075168
-2.0,1,4.077378
-2.0,1,4.07971
-2.0,1,4.08199
-2.0,1,4.084208
-2.0,1,4.086393
-2.0,1,4.088622
-2.0,1,4.090807
-2.0,1,4.093017
-2.0,1,4.095238
-2.0,1,4.097439
-2.0,1,4.099677
-2.0,1,4.101823
-2.0,1,4.104016
-2.0,1,4.10622
-2.0,1,4.108341
-2.0,1,4.110581
-2.0,1,4.112823
-2.0,1,4.115015
-2.0,1,4.117314
-2.0,1,4.119499
-2.0,1,4.121654
-2.0,1,4.123751
-2.0,1,4.125823
-2.0,1,4.128044
-2.0,1,4.130182
-2.0,1,4.132507
-2.0,1,4.134748
-2.0,1,4.136889
-2.0,1,4.138943
-2.0,1,4.141023
-2.0,1,4.143022
-2.0,1,4.145092
-2.0,1,4.147103
-2.0,1,4.149132
-2.0,1,4.151147
-2.0,1,4.153214
-2.0,1,4.155215
-2.0,1,4.157248
-2.0,1,4.159269
-2.0,1,4.161402
-2.0,1,4.163566
-2.0,1,4.16564
-2.0,1,4.167612
-2.0,1,4.169717
-2.0,1,4.171731
-2.0,1,4.173769
-2.0,1,4.175783
-2.0,1,4.17786
-2.0,1,4.179943
-2.0,1,4.181905
-2.0,1,4.184074
-2.0,1,4.186015
-2.0,1,4.187953
-2.0,1,4.189907
-2.0,1,4.191833
-2.0,1,4.193902
-2.0,1,4.195958
-2.0,1,4.197896
-2.0,1,4.199871
-2.0,1,4.201963
-2.0,1,4.203945
-2.0,1,4.205901
-2.0,1,4.207896
-2.0,1,4.209876
-2.0,1,4.211937
-2.0,1,4.213987
-2.0,1,4.216025
-2.0,1,4.21817
-2.0,1,4.220241
-2.0,1,4.22232
-2.0,1,4.224398
-2.0,1,4.226359
-2.0,1,4.228825
-2.0,1,4.230914
-2.0,1,4.232892
-2.0,1,4.23499
-2.0,1,4.237053
-2.0,1,4.239127
