#{"t_start": 1785344708.023215, "env_id": "None"}
r,l,t
-2.0,1,1.999977
-2.0,1,2.003441
-2.0,1,2.006593
-2.0,1,2.009828
-2.0,1,2.013146
-2.0,1,2.016264
-2.0,1,2.019441
-2.0,1,2.022589
-2.0,1,2.02582
-2.0,1,2.028949
-2.0,1,2.031478
-2.0,1,2.033883
-2.0,1,2.036231
-2.0,1,2.038527
-2.0,1,2.040963
-2.0,1,2.043365
-2.0,1,2.045693
-2.0,1,2.048027
-2.0,1,2.050382
-2.0,1,2.052752
-2.0,1,2.055239
-2.0,1,2.057703
-2.0,1,2.060276
-2.0,1,2.062631
-2.0,1,2.065005
-2.0,1,2.067371
-2.0,1,2.069717
-2.0,1,2.072078
-2.0,1,2.074389
-2.0,1,2.076767
-2.0,1,2.079101
-2.0,1,2.081498
-2.0,1,2.083915
-2.0,1,2.086275
-2.0,1,2.088777
-2.0,1,2.091173
-2.0,1,2.093642
-2.0,1,2.096297
-2.0,1,2.098764
-2.0,1,2.101404
-2.0,1,2.103936
-2.0,1,2.106313
-2.0,1,2.108688
-2.0,1,2.111294
-2.0,1,2.113761
-2.0,1,2.116248
-2.0,1,2.118694
-2.0,1,2.121116
-2.0,1,2.123548
-2.0,1,2.126028
-2.0,1,2.128487
-2.0,1,2.131575
-2.0,1,2.134536
-2.0,1,2.13705
-2.0,1,2.139879
-2.0,1,2.142738
-2.0,1,2.145422
-2.0,1,2.148063
-2.0,1,2.15115
-2.0,1,2.153602
-2.0,1,2.156078
-2.0,1,2.158559
-2.0,1,2.161294
-2.0,1,2.163904
-2.0,1,2.166407
-2.0,1,2.168858
-2.0,1,2.171335
-2.0,1,2.174021
-2.0,1,2.176632
-2.0,1,2.179292
-2.0,1,2.182919
-2.0,1,2.18601
-2.0,1,2.188702
-2.0,1,2.192018
-2.0,1,2.195189
-2.0,1,2.198311
-2.0,1,2.201391
-2.0,1,2.204234
-2.0,1,2.207093
-2.0,1,2.210269
-2.0,1,2.212987
-2.0,1,2.215634
-2.0,1,2.218196
-2.0,1,2.220814
-2.0,1,2.223425
-2.0,1,2.226168
-2.0,1,2.229193
-2.0,1,2.231948
-2.0,1,2.234693
-2.0,1,2.23764
-2.0,1,2.240681
-2.0,1,2.243856
-2.0,1,2.246556
-2.0,1,2.249761
-2.0,1,2.252427
-2.0,1,2.25512
-2.0,1,2.258477
-2.0,1,2.262227
-2.0,1,2.265404
-2.0,1,2.268404
-2.0,1,2.271497
-2.0,1,2.274495
-2.0,1,2.277717
-2.0,1,2.280879
-2.0,1,2.284047
-2.0,1,2.287164
-2.0,1,2.290125
-2.0,1,2.293826
-2.0,1,2.297553
-2.0,1,2.301487
-2.0,1,2.304717
-2.0,1,2.307672
-2.0,1,2.311227
-2.0,1,2.314378
-2.0,1,2.317849
-2.0,1,2.320865
-2.0,1,2.32385
-2.0,1,2.326904
-2.0,1,2.329846
-2.0,1,2.332937
-2.0,1,2.335925
-2.0,1,2.33886
-2.0,1,2.341856
-2.0,1,2.345004
-2.0,1,2.348481
-2.0,1,2.352041
-2.0,1,2.355317
-2.0,1,2.358578
-2.0,1,2.362434
-2.0,1,2.365864
-2.0,1,2.368891
-2.0,1,2.37203
-2.0,1,2.375446
-2.0,1,2.378929
-2.0,1,2.382133
-2.0,1,2.385538
-2.0,1,2.388747
-2.0,1,2.392017
-2.0,1,2.395402
-2.0,1,2.398709
-2.0,1,2.402192
-2.0,1,2.405419
-2.0,1,2.408968
-2.0,1,2.41278
-2.0,1,2.416141
-2.0,1,2.419366
-2.0,1,2.422665
-2.0,1,2.426251
-2.0,1,2.429662
-2.0,1,2.432895
-2.0,1,2.436339
-2.0,1,2.439736
-2.0,1,2.44343
-2.0,1,2.446923
-2.0,1,2.450149
-2.0,1,2.453584
-2.0,1,2.456871
-2.0,1,2.460259
-2.0,1,2.46442
-2.0,1,2.471736
-2.0,1,2.476145
-2.0,1,2.488785
-2.0,1,2.493563
-2.0,1,2.497466
-2.0,1,2.500889
-2.0,1,2.504441
-2.0,1,2.507827
-2.0,1,2.511171
-2.0,1,2.514446
-2.0,1,2.517605
